Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2021-08-15,20:00,La Liga,Matchweek 1,Sun,Away,L,2,4,Barcelona,0.8,2.8,38,20384,Mikel Oyarzabal,4-2-3-1,4-3-3,Alejandro Hernández,Match Report,
2021-08-22,17:00,La Liga,Matchweek 2,Sun,Home,W,1,0,Rayo Vallecano,1.9,0.5,61,7652,Mikel Oyarzabal,4-1-4-1,4-2-3-1,Santiago Jaime,Match Report,
2021-08-28,19:30,La Liga,Matchweek 3,Sat,Home,W,1,0,Levante,1.0,0.4,51,7758,Mikel Oyarzabal,4-1-4-1,4-4-2,José Luis Munuera,Match Report,
2021-09-12,18:30,La Liga,Matchweek 4,Sun,Away,W,2,0,Cádiz,1.9,0.3,76,11826,Mikel Oyarzabal,4-1-4-1,4-4-2,Alejandro Muñíz,Match Report,
2021-09-16,21:00,Europa Lg,Group stage,Thu,Away,D,2,2,nl PSV Eindhoven,1.3,1.5,39,23135,Mikel Oyarzabal,4-3-3,4-2-3-1,William Collum,Match Report,
2021-09-19,16:15,La Liga,Matchweek 5,Sun,Home,D,0,0,Sevilla,1.3,0.5,47,23757,Mikel Oyarzabal,4-4-2,4-3-3,Antonio Matéu Lahoz,Match Report,
2021-09-23,19:30,La Liga,Matchweek 6,Thu,Away,W,3,2,Granada,1.7,1.3,61,9552,Mikel Oyarzabal,4-4-2,4-3-3,Valentín Pizarro,Match Report,
2021-09-26,18:30,La Liga,Matchweek 7,Sun,Home,W,1,0,Elche,2.4,0.5,63,23941,Mikel Oyarzabal,4-2-3-1,4-3-1-2,Adrián Cordero,Match Report,
2021-09-30,18:45,Europa Lg,Group stage,Thu,Home,D,1,1,fr Monaco,1.4,0.3,63,23765,Mikel Oyarzabal,4-3-3,4-5-1,Sergey Ivanov,Match Report,
2021-10-03,18:30,La Liga,Matchweek 8,Sun,Away,D,1,1,Getafe,0.7,0.7,62,8463,Mikel Oyarzabal,4-2-3-1,4-3-3,Jorge Figueroa,Match Report,
2021-10-16,21:00,La Liga,Matchweek 9,Sat,Home,W,1,0,Mallorca,0.4,0.2,50,30831,Aritz Elustondo,4-2-3-1,4-2-3-1,Pablo González,Match Report,
2021-10-21,21:00,Europa Lg,Group stage,Thu,Away,W,1,0,at Sturm Graz,1.5,0.2,61,14809,Mikel Merino,4-2-3-1,4-3-1-2,Tobias Stieler,Match Report,
2021-10-24,21:00,La Liga,Matchweek 10,Sun,Away,D,2,2,Atlético Madrid,0.8,1.7,44,50032,Aritz Elustondo,3-4-1-2,4-3-3,José Luis Munuera,Match Report,
2021-10-28,19:00,La Liga,Matchweek 11,Thu,Away,W,2,0,Celta Vigo,1.7,1.4,42,8726,Aritz Elustondo,4-2-3-1,4-1-3-2,Mario Melero,Match Report,
2021-10-31,21:00,La Liga,Matchweek 12,Sun,Home,D,1,1,Athletic Club,1.1,1.0,54,37066,Aritz Elustondo,4-2-3-1,4-4-2,Juan Martínez,Match Report,
2021-11-04,18:45,Europa Lg,Group stage,Thu,Home,D,1,1,at Sturm Graz,3.7,1.0,72,25010,Mikel Merino,4-2-3-1,3-4-1-2,Andris Treimanis,Match Report,
