Date,Comp,venue,opponent,goals_for,goals_against,result
2022-08-13,La Liga,Home,Villarreal,0,3,L
2022-08-19,La Liga,Away,Sevilla,1,1,D
2022-08-28,La Liga,Away,Barcelona,0,4,L
2022-09-05,La Liga,Home,Almería,1,0,W
2022-09-09,La Liga,Away,Girona,1,2,L
2022-09-16,La Liga,Home,Cádiz,0,1,L
2022-10-01,La Liga,Away,Getafe,3,2,W
2022-10-09,La Liga,Home,Betis,0,0,D
2022-10-16,La Liga,Away,Espanyol,0,1,L
2022-10-19,La Liga,Home,Celta Vigo,4,1,W
2022-10-22,La Liga,Home,Real Sociedad,1,0,W
2022-10-30,La Liga,Away,Osasuna,0,2,L
2022-11-05,La Liga,Home,Elche,2,1,W
2022-11-08,La Liga,Away,Athletic Club,0,3,L
2022-12-30,La Liga,Home,Real Madrid,0,2,L
2023-01-07,La Liga,Away,Mallorca,0,1,L
2023-01-14,La Liga,Home,Rayo Vallecano,0,1,L
2023-01-21,La Liga,Away,Atlético Madrid,0,3,L
2023-01-29,La Liga,Home,Valencia,1,0,W
2023-02-05,La Liga,Away,Real Sociedad,1,0,W
2023-02-12,La Liga,Home,Osasuna,0,0,D
2023-02-18,La Liga,Away,Betis,1,2,L
2023-02-26,La Liga,Away,Celta Vigo,0,3,L
2023-03-05,La Liga,Home,Espanyol,2,1,W
2023-03-11,La Liga,Away,Elche,1,1,D
2023-03-17,La Liga,Home,Athletic Club,1,3,L
2023-04-02,La Liga,Away,Real Madrid,0,6,L
2023-04-09,La Liga,Home,Mallorca,3,3,D
2023-04-15,La Liga,Away,Villarreal,2,1,W
2023-04-22,La Liga,Home,Girona,1,0,W
2023-04-27,La Liga,Away,Valencia,1,2,L
2023-04-30,La Liga,Home,Atlético Madrid,2,5,L
2023-05-04,La Liga,Away,Rayo Vallecano,1,2,L
2023-05-14,La Liga,Home,Sevilla,0,3,L
2023-05-19,La Liga,Away,Cádiz,0,2,L
2023-05-23,La Liga,Home,Barcelona,3,1,W
2023-05-28,La Liga,Away,Almería,0,0,D
2023-06-04,La Liga,Home,Getafe,0,0,D
