Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2020-09-26,18:30,La Liga,Matchweek 3,Sat,Home,L,0,3,Real Sociedad,1.0,3.1,40.0,,Gonzalo Verdú,5-4-1,4-1-4-1,Isidro Díaz de Mera,Match Report,
2020-09-30,21:30,La Liga,Matchweek 4,Wed,Away,W,1,0,Eibar,0.4,1.2,39.0,,Gonzalo Verdú,3-4-3,4-4-2,Santiago Jaime,Match Report,
2020-10-03,18:30,La Liga,Matchweek 5,Sat,Home,D,0,0,Huesca,0.1,1.6,51.0,,Gonzalo Verdú,3-4-3,4-4-2,Mario Melero,Match Report,
2020-10-18,18:30,La Liga,Matchweek 6,Sun,Away,W,2,0,Alavés,0.8,1.7,53.0,,Gonzalo Verdú,3-4-3,3-4-1-2,Adrián Cordero,Match Report,
2020-10-23,21:00,La Liga,Matchweek 7,Fri,Home,W,2,1,Valencia,0.1,1.6,47.0,,Gonzalo Verdú,3-4-3,4-4-2,César Soto,Match Report,
2020-11-01,14:00,La Liga,Matchweek 8,Sun,Away,L,1,3,Betis,0.7,3.2,41.0,,Gonzalo Verdú,5-3-2,4-3-3,David Medié,Match Report,
2020-11-06,21:00,La Liga,Matchweek 9,Fri,Home,D,1,1,Celta Vigo,1.5,2.1,51.0,,Gonzalo Verdú,5-4-1,4-1-4-1,Ricardo de Burgos,Match Report,
2020-11-21,14:00,La Liga,Matchweek 10,Sat,Away,D,1,1,Levante,0.6,0.7,56.0,,Gonzalo Verdú,4-1-4-1,4-4-2,Jorge Figueroa,Match Report,
2020-11-28,14:00,La Liga,Matchweek 11,Sat,Home,D,1,1,Cádiz,0.1,0.5,47.0,,Gonzalo Verdú,4-2-3-1,4-4-2,Carlos del Cerro,Match Report,
2020-12-06,18:30,La Liga,Matchweek 12,Sun,Away,D,0,0,Villarreal,0.1,0.6,43.0,,Gonzalo Verdú,4-1-4-1,4-1-4-1,Santiago Jaime,Match Report,
2020-12-13,18:30,La Liga,Matchweek 13,Sun,Home,L,0,1,Granada,0.6,1.6,67.0,,Gonzalo Verdú,4-1-4-1,4-1-4-1,Pablo González,Match Report,
2020-12-16,21:00,Copa del Rey,First round,Wed,Away,W,2,1,Buñol,,,,150.0,Nino,4-1-4-1,4-2-3-1,Mario Melero,Match Report,
2020-12-19,14:00,La Liga,Matchweek 14,Sat,Away,L,1,3,Atlético Madrid,0.6,2.2,52.0,,Gonzalo Verdú,4-1-4-1,4-4-2,Javier Estrada,Match Report,
