Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2020-09-12,18:30,La Liga,Matchweek 1,Sat,Away,L,0,2,Granada,0.5,0.4,60,,Iker Muniain,4-2-3-1,4-2-3-1,Antonio Matéu Lahoz,Match Report,
2020-09-27,14:00,La Liga,Matchweek 3,Sun,Away,W,2,1,Eibar,0.6,0.6,51,,Iker Muniain,4-2-3-1,4-3-3,Adrián Cordero,Match Report,
2020-10-01,19:00,La Liga,Matchweek 4,Thu,Home,L,0,1,Cádiz,0.6,0.2,72,,Iker Muniain,4-2-3-1,4-4-1-1,Pablo González,Match Report,
2020-10-04,14:00,La Liga,Matchweek 5,Sun,Away,L,0,1,Alavés,0.6,0.6,59,,Raúl García,4-2-3-1,3-5-2,José Sánchez,Match Report,
2020-10-18,14:00,La Liga,Matchweek 6,Sun,Home,W,2,0,Levante,2.3,0.3,52,,Iker Muniain,4-2-3-1,4-4-2,Alberola Rojas,Match Report,
2020-10-24,18:30,La Liga,Matchweek 7,Sat,Away,L,0,1,Osasuna,0.7,1.2,61,,Iker Muniain,4-2-3-1,4-4-2,Guillermo Cuadra,Match Report,
2020-10-31,16:15,La Liga,Matchweek 8,Sat,Home,W,2,1,Sevilla,1.2,1.1,47,,Raúl García,4-2-3-1,4-3-3,Carlos del Cerro,Match Report,
2020-11-08,18:30,La Liga,Matchweek 9,Sun,Away,L,1,2,Valladolid,1.7,2.1,70,,Iker Muniain,4-2-3-1,4-4-2,César Soto,Match Report,
2020-11-23,21:00,La Liga,Matchweek 10,Mon,Home,W,4,0,Betis,2.5,0.4,41,,Iker Muniain,4-2-3-1,4-1-4-1,Alberola Rojas,Match Report,
2020-11-29,16:15,La Liga,Matchweek 11,Sun,Away,D,1,1,Getafe,0.3,0.5,49,,Iker Muniain,4-2-3-1,4-4-2,Mario Melero,Match Report,
2020-12-04,21:00,La Liga,Matchweek 12,Fri,Home,L,0,2,Celta Vigo,0.5,1.2,51,,Iker Muniain,4-2-3-1,4-1-3-2,Jorge Figueroa,Match Report,
2020-12-12,14:00,La Liga,Matchweek 13,Sat,Away,D,2,2,Valencia,1.9,1.5,59,,Iker Muniain,4-2-3-1,4-4-2,Carlos del Cerro,Match Report,
