Date,Comp,venue,opponent,goals_for,goals_against,result
2023-08-13,La Liga,Home,Betis,1,2,L
2023-08-18,La Liga,Away,Mallorca,1,0,W
2023-08-27,La Liga,Home,Barcelona,3,4,L
2023-09-01,La Liga,Away,Cádiz,1,3,L
2023-09-17,La Liga,Home,Almería,2,1,W
2023-09-24,La Liga,Away,Rayo Vallecano,1,1,D
2023-09-27,La Liga,Home,Girona,1,2,L
2023-09-30,La Liga,Away,Getafe,0,0,D
2023-10-08,La Liga,Home,Las Palmas,1,2,L
2023-10-22,La Liga,Home,Alavés,1,1,D
2023-10-30,La Liga,Away,Granada,3,2,W
2023-11-05,La Liga,Home,Athletic Club,2,3,L
2023-11-12,La Liga,Away,Atlético Madrid,1,3,L
2023-11-26,La Liga,Home,Osasuna,3,1,W
2023-12-03,La Liga,Away,Sevilla,1,1,D
2023-12-09,La Liga,Home,Real Sociedad,0,3,L
2023-12-17,La Liga,Away,Real Madrid,1,4,L
2023-12-20,La Liga,Home,Celta Vigo,3,2,W
2024-01-02,La Liga,Away,Valencia,1,3,L
2024-01-13,La Liga,Away,Las Palmas,0,3,L
2024-01-20,La Liga,Home,Mallorca,1,1,D
2024-01-27,La Liga,Away,Barcelona,5,3,W
2024-02-04,La Liga,Home,Cádiz,0,0,D
2024-02-10,La Liga,Away,Alavés,1,1,D
2024-02-16,La Liga,Home,Getafe,1,1,D
2024-02-23,La Liga,Away,Real Sociedad,3,1,W
2024-03-03,La Liga,Home,Granada,5,1,W
2024-03-10,La Liga,Away,Betis,3,2,W
2024-03-17,La Liga,Home,Valencia,1,0,W
2024-04-01,La Liga,Home,Atlético Madrid,1,2,L
2024-04-14,La Liga,Away,Athletic Club,1,1,D
2024-04-21,La Liga,Away,Almería,2,1,W
2024-04-28,La Liga,Home,Rayo Vallecano,3,0,W
2024-05-05,La Liga,Away,Celta Vigo,2,3,L
2024-05-11,La Liga,Home,Sevilla,3,2,W
2024-05-14,La Liga,Away,Girona,1,0,W
2024-05-19,La Liga,Home,Real Madrid,4,4,D
2024-05-25,La Liga,Away,Osasuna,1,1,D
