Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2022-08-13,21:00,La Liga,Matchweek 1,Sat,Home,D,0,0,Rayo Vallecano,1.9,0.5,67,81104,Sergio Busquets,4-3-3,4-2-3-1,Alejandro Hernández,Match Report,
2022-08-21,22:00,La Liga,Matchweek 2,Sun,Away,W,4,1,Real Sociedad,2.1,0.8,58,36201,Marc-André ter Stegen,3-2-4-1,4-1-2-1-2,José Luis Munuera,Match Report,
2022-08-28,19:30,La Liga,Matchweek 3,Sun,Home,W,4,0,Valladolid,2.6,0.8,67,83972,Sergio Busquets,4-3-3,4-1-4-1,Ricardo de Burgos,Match Report,
2022-09-03,21:00,La Liga,Matchweek 4,Sat,Away,W,3,0,Sevilla,4.0,1.0,54,40233,Sergio Busquets,4-3-3,4-3-3,Antonio Matéu Lahoz,Match Report,
2022-09-07,21:00,Champions Lg,Group stage,Wed,Home,W,5,1,cz Viktoria Plzeň,2.3,0.8,76,77411,Sergi Roberto,4-3-3,4-2-3-1,Lawrence Visser,Match Report,
2022-09-10,18:30,La Liga,Matchweek 5,Sat,Away,W,4,0,Cádiz,3.4,0.4,70,19530,Sergio Busquets,4-3-3,4-2-3-1,Carlos del Cerro,Match Report,
2022-09-13,21:00,Champions Lg,Group stage,Tue,Away,L,0,2,de Bayern Munich,2.0,1.7,53,75000,Sergio Busquets,4-3-3,4-2-3-1,Danny Makkelie,Match Report,
2022-09-17,16:15,La Liga,Matchweek 6,Sat,Home,W,3,0,Elche,3.9,0.0,76,85073,Marc-André ter Stegen,4-3-3,5-4-1,Alejandro Muñíz,Match Report,
2022-10-01,21:00,La Liga,Matchweek 7,Sat,Away,W,1,0,Mallorca,0.7,1.2,71,18103,Sergio Busquets,4-3-3,5-4-1,Jesús Gil,Match Report,
2022-10-04,21:00,Champions Lg,Group stage,Tue,Away,L,0,1,it Inter,0.5,0.2,71,71368,Sergio Busquets,4-3-3,3-5-2,Slavko Vinčič,Match Report,
2022-10-09,21:00,La Liga,Matchweek 8,Sun,Home,W,1,0,Celta Vigo,2.0,1.5,57,81525,Sergio Busquets,4-3-3,4-1-3-2,José Luis Munuera,Match Report,
2022-10-12,21:00,Champions Lg,Group stage,Wed,Home,D,3,3,it Inter,2.2,2.0,61,92302,Sergio Busquets,4-3-3,3-5-2,Szymon Marciniak,Match Report,
2022-10-16,16:15,La Liga,Matchweek 9,Sun,Away,L,1,3,Real Madrid,2.0,1.1,56,62876,Sergio Busquets,4-3-3,4-3-3,José Sánchez,Match Report,
2022-10-20,21:00,La Liga,Matchweek 10,Thu,Home,W,3,0,Villarreal,2.1,0.4,69,73261,Sergi Roberto,4-3-3,4-4-2,Carlos del Cerro,Match Report,
2022-10-23,21:00,La Liga,Matchweek 11,Sun,Home,W,4,0,Athletic Club,1.4,0.5,65,84817,Sergio Busquets,4-3-3,4-2-3-1,Juan Martínez,Match Report,
2022-10-26,21:00,Champions Lg,Group stage,Wed,Home,L,0,3,de Bayern Munich,0.7,2.1,52,84016,Sergio Busquets,4-3-3,4-2-3-1,Anthony Taylor,Match Report,
2022-10-29,21:00,La Liga,Matchweek 12,Sat,Away,W,1,0,Valencia,1.6,0.2,67,46007,Sergio Busquets,4-3-3,4-3-3,Ricardo de Burgos,Match Report,
2022-11-01,21:00,Champions Lg,Group stage,Tue,Away,W,4,2,cz Viktoria Plzeň,2.3,2.6,76,11258,Gerard Piqué,4-3-3,4-2-3-1,Radu Petrescu,Match Report,
2022-11-05,21:00,La Liga,Matchweek 13,Sat,Home,W,2,0,Almería,4.0,0.5,70,92605,Gerard Piqué,4-3-3,5-3-2,Pablo González,Match Report,
2022-11-08,21:30,La Liga,Matchweek 14,Tue,Away,W,2,1,Osasuna,0.8,1.0,53,21603,Sergio Busquets,4-3-3,4-4-1-1,Jesús Gil,Match Report,
2022-12-31,14:00,La Liga,Matchweek 15,Sat,Home,D,1,1,Espanyol,2.2,0.9,77,88095,Sergi Roberto,4-3-3,4-2-3-1,Antonio Matéu,Match Report,
2023-01-04,21:00,Copa del Rey,Round of 32,Wed,Away,W,4,3,Intercity,,,77,26000,Sergio Busquets,4-3-3,5-4-1,Valentín Pizarro,Match Report,Required Extra Time
2023-01-08,21:00,La Liga,Matchweek 16,Sun,Away,W,1,0,Atlético Madrid,0.7,1.7,58,63493,Sergio Busquets,4-3-3,4-4-2,José Luis Munuera,Match Report,
2023-01-12,22:00,Supercopa de España,Semi-finals,Thu,Away,D,2 (4),2 (2),Betis,,,61,38629,Sergi Roberto,4-3-3,4-2-3-1,Carlos del Cerro,Match Report,
2023-01-15,22:00,Supercopa de España,Final,Sun,Away,W,3,1,Real Madrid,,,54,57340,Sergio Busquets,4-2-3-1,4-3-3,Ricardo de Burgos,Match Report,
