Date,Comp,venue,opponent,goals_for,goals_against,result
2022-08-15,La Liga,Home,Atlético Madrid,0,3,L
2022-08-22,La Liga,Away,Girona,1,3,L
2022-08-28,La Liga,Home,Villarreal,0,0,D
2022-09-04,La Liga,Away,Valencia,1,5,L
2022-09-11,La Liga,Home,Real Sociedad,2,1,W
2022-09-18,La Liga,Away,Osasuna,2,0,W
2022-10-01,La Liga,Home,Valladolid,2,3,L
2022-10-08,La Liga,Home,Real Madrid,0,1,L
2022-10-14,La Liga,Away,Rayo Vallecano,0,0,D
2022-10-18,La Liga,Home,Athletic Club,2,2,D
2022-10-24,La Liga,Away,Celta Vigo,1,1,D
2022-10-31,La Liga,Away,Elche,1,0,W
2022-11-05,La Liga,Home,Cádiz,0,0,D
2022-11-09,La Liga,Away,Almería,0,1,L
2022-12-30,La Liga,Home,Mallorca,2,0,W
2023-01-08,La Liga,Away,Sevilla,1,2,L
2023-01-15,La Liga,Home,Espanyol,1,2,L
2023-01-22,La Liga,Away,Barcelona,0,1,L
2023-01-28,La Liga,Home,Betis,0,1,L
2023-02-04,La Liga,Away,Atlético Madrid,1,1,D
2023-02-12,La Liga,Home,Rayo Vallecano,1,1,D
2023-02-20,La Liga,Home,Valencia,1,0,W
2023-02-27,La Liga,Away,Villarreal,1,2,L
2023-03-04,La Liga,Home,Girona,3,2,W
2023-03-10,La Liga,Away,Cádiz,2,2,D
2023-03-19,La Liga,Home,Sevilla,2,0,W
2023-04-01,La Liga,Away,Athletic Club,0,0,D
2023-04-08,La Liga,Away,Real Sociedad,0,2,L
2023-04-16,La Liga,Home,Barcelona,0,0,D
2023-04-23,La Liga,Away,Mallorca,1,3,L
2023-04-26,La Liga,Home,Almería,1,2,L
2023-04-30,La Liga,Away,Espanyol,0,1,L
2023-05-03,La Liga,Home,Celta Vigo,1,0,W
2023-05-13,La Liga,Away,Real Madrid,0,1,L
2023-05-20,La Liga,Home,Elche,1,1,D
2023-05-24,La Liga,Away,Betis,1,0,W
2023-05-28,La Liga,Home,Osasuna,2,1,W
2023-06-04,La Liga,Away,Valladolid,0,0,D
