Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2021-08-16,20:00,La Liga,Matchweek 1,Mon,Away,D,0,0,Villarreal,0.3,1.1,39,7837,Germán Sánchez,4-3-3,4-4-2,Pablo González,Match Report,
2021-08-21,19:30,La Liga,Matchweek 2,Sat,Home,D,1,1,Valencia,1.1,1.5,47,6267,Germán Sánchez,5-3-2,4-4-2,Carlos del Cerro,Match Report,
2021-08-29,19:30,La Liga,Matchweek 3,Sun,Away,L,0,4,Rayo Vallecano,0.5,2.2,53,583,Víctor Díaz,4-3-3,4-2-3-1,Jesús Gil,Match Report,
2021-09-13,22:00,La Liga,Matchweek 4,Mon,Home,L,1,2,Betis,0.6,2.3,43,10201,Germán Sánchez,4-3-3,4-2-3-1,Guillermo Cuadra,Match Report,
2021-09-20,21:00,La Liga,Matchweek 5,Mon,Away,D,1,1,Barcelona,0.8,1.8,24,27097,Jorge Molina,4-1-4-1,4-3-3,Santiago Jaime,Match Report,
2021-09-23,19:30,La Liga,Matchweek 6,Thu,Home,L,2,3,Real Sociedad,1.3,1.7,39,9552,Germán Sánchez,4-3-3,4-4-2,Valentín Pizarro,Match Report,
2021-09-27,21:00,La Liga,Matchweek 7,Mon,Away,L,0,1,Celta Vigo,0.8,1.3,28,6375,Germán Sánchez,4-4-2,4-1-3-2,César Soto,Match Report,
2021-10-03,21:00,La Liga,Matchweek 8,Sun,Home,W,1,0,Sevilla,0.1,1.3,32,12334,Víctor Díaz,4-2-3-1,4-3-3,Alberola Rojas,Match Report,
2021-10-22,21:00,La Liga,Matchweek 10,Fri,Away,D,1,1,Osasuna,0.5,1.0,58,21128,Víctor Díaz,4-4-2,4-1-4-1,Alejandro Muñíz,Match Report,
2021-10-28,20:00,La Liga,Matchweek 11,Thu,Home,D,1,1,Getafe,2.0,0.4,75,13651,Víctor Díaz,4-2-3-1,4-4-2,Adrián Cordero,Match Report,
2021-11-01,21:00,La Liga,Matchweek 12,Mon,Away,W,3,0,Levante,1.0,1.1,52,14512,Víctor Díaz,4-4-2,3-1-4-2,José Sánchez,Match Report,
2021-11-06,14:00,La Liga,Matchweek 13,Sat,Away,L,0,2,Espanyol,2.0,1.6,57,19050,Víctor Díaz,4-4-2,4-1-4-1,Isidro Díaz de Mera,Match Report,
2021-11-21,16:15,La Liga,Matchweek 14,Sun,Home,L,1,4,Real Madrid,0.7,3.5,32,17460,Víctor Díaz,4-4-2,4-3-3,Juan Martínez,Match Report,
2021-11-26,21:00,La Liga,Matchweek 15,Fri,Away,D,2,2,Athletic Club,1.1,1.1,37,32651,Germán Sánchez,4-4-2,4-4-2,Adrián Cordero,Match Report,
2021-11-30,18:00,Copa del Rey,First round,Tue,Away,W,7,0,CD Laguna,,,66,6204,Antonio Puertas,4-4-2,4-1-4-1,Valentín Pizarro,Match Report,
