Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2020-09-13,18:30,La Liga,Matchweek 1,Sun,Home,D,1,1,Huesca,2.5,0.6,65.0,,Raúl Albiol,4-4-1-1,4-2-3-1,Javier Estrada,Match Report,
2020-09-19,16:00,La Liga,Matchweek 2,Sat,Home,W,2,1,Eibar,2.7,1.5,58.0,,Mario Gaspar,4-4-2,4-3-3,Jorge Figueroa,Match Report,
2020-09-27,21:00,La Liga,Matchweek 3,Sun,Away,L,0,4,Barcelona,0.2,2.6,43.0,,Mario Gaspar,4-4-2,4-2-3-1,Guillermo Cuadra,Match Report,
2020-09-30,19:00,La Liga,Matchweek 4,Wed,Home,W,3,1,Alavés,2.3,1.1,59.0,,Mario Gaspar,4-1-4-1,4-4-2,David Medié,Match Report,
2020-10-03,16:00,La Liga,Matchweek 5,Sat,Away,D,0,0,Atlético Madrid,0.3,0.6,46.0,,Mario Gaspar,4-1-4-1,4-4-2,Alejandro Hernández,Match Report,
2020-10-18,16:00,La Liga,Matchweek 6,Sun,Home,W,2,1,Valencia,1.5,0.6,62.0,,Mario Gaspar,4-1-4-1,4-4-2,Carlos del Cerro,Match Report,
2020-10-22,21:00,Europa Lg,Group stage,Thu,Home,W,5,3,tr Sivasspor,3.4,0.8,66.0,,Manu Trigueros,4-3-3,4-2-3-1,Paweł Raczkowski,Match Report,
2020-10-25,16:00,La Liga,Matchweek 7,Sun,Away,D,0,0,Cádiz,0.8,0.2,75.0,,Mario Gaspar,4-3-3,4-4-2,Ricardo de Burgos,Match Report,
2020-10-29,21:55,Europa Lg,Group stage,Thu,Away,W,3,1,az Qarabağ,3.0,0.2,54.0,,Vicente Iborra,4-1-4-1,4-2-3-1,Pavel Orel,Match Report,
2020-11-02,21:00,La Liga,Matchweek 8,Mon,Home,W,2,0,Valladolid,1.8,0.7,59.0,,Mario Gaspar,4-4-2,4-2-3-1,Alberola Rojas,Match Report,
2020-11-05,21:00,Europa Lg,Group stage,Thu,Home,W,4,0,il Maccabi Tel Aviv,2.0,0.1,56.0,,Vicente Iborra,4-3-3,5-4-1,Nikola Dabanović,Match Report,
2020-11-08,14:00,La Liga,Matchweek 9,Sun,Away,W,3,1,Getafe,2.3,0.7,54.0,,Mario Gaspar,4-3-3,4-4-2,José Luis Munuera,Match Report,
2020-11-21,16:15,La Liga,Matchweek 10,Sat,Home,D,1,1,Real Madrid,1.7,0.6,47.0,,Mario Gaspar,4-4-2,4-2-3-1,Alejandro Hernández,Match Report,
2020-11-26,19:55,Europa Lg,Group stage,Thu,Away,D,1,1,il Maccabi Tel Aviv,1.0,1.3,59.0,,Manu Trigueros,4-2-3-1,4-4-2,Tiago Martins,Match Report,
2020-11-29,21:00,La Liga,Matchweek 11,Sun,Away,D,1,1,Real Sociedad,1.2,1.7,45.0,,Mario Gaspar,4-4-2,4-2-3-1,Jesús Gil,Match Report,
2020-12-03,20:55,Europa Lg,Group stage,Thu,Away,W,1,0,tr Sivasspor,1.6,0.2,69.0,,Vicente Iborra,4-1-4-1,4-2-3-1,Duje Strukan,Match Report,
2020-12-06,18:30,La Liga,Matchweek 12,Sun,Home,D,0,0,Elche,0.6,0.1,57.0,,Mario Gaspar,4-1-4-1,4-1-4-1,Santiago Jaime,Match Report,
2020-12-10,21:00,Europa Lg,Group stage,Thu,Home,W,3,0,az Qarabağ,,,,,,,,,Match Report,Match awarded to Villarreal
2020-12-13,16:15,La Liga,Matchweek 13,Sun,Away,D,1,1,Betis,1.2,0.6,54.0,,Mario Gaspar,4-4-2,4-2-3-1,Valentín Pizarro,Match Report,
2020-12-16,21:00,Copa del Rey,First round,Wed,Away,W,6,0,SD Leioa,,,,,Mario Gaspar,4-4-2,4-4-2,Javier Estrada,Match Report,
2020-12-19,18:30,La Liga,Matchweek 14,Sat,Away,W,3,1,Osasuna,2.3,1.0,67.0,,Mario Gaspar,4-3-3,4-4-2,Jorge Figueroa,Match Report,
