Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2022-08-14,22:00,La Liga,Matchweek 1,Sun,Home,L,1,2,Real Madrid,0.7,2.1,33,14386,Srđan Babić,5-3-2,4-3-3,Juan Martínez,Match Report,
2022-08-22,20:00,La Liga,Matchweek 2,Mon,Away,D,1,1,Elche,0.7,1.0,46,23361,Srđan Babić,3-4-1-2,4-4-2,Isidro Díaz de Mera,Match Report,
2022-08-27,22:00,La Liga,Matchweek 3,Sat,Home,W,2,1,Sevilla,2.3,1.0,33,13788,Srđan Babić,3-4-1-2,4-2-2-2,Jesús Gil,Match Report,
2022-09-05,21:00,La Liga,Matchweek 4,Mon,Away,L,0,1,Valladolid,0.5,1.2,49,20260,César de la Hoz,4-2-3-1,4-3-3,Pablo González,Match Report,
2022-09-12,21:00,La Liga,Matchweek 5,Mon,Home,L,0,1,Osasuna,0.2,2.0,61,12397,Srđan Babić,4-3-3,4-2-3-1,Javier Villanueva,Match Report,
2022-09-17,14:00,La Liga,Matchweek 6,Sat,Away,L,0,1,Mallorca,0.4,0.6,56,12687,Srđan Babić,5-3-2,5-3-2,Juan Martínez,Match Report,
2022-09-30,21:00,La Liga,Matchweek 7,Fri,Away,L,0,4,Athletic Club,0.7,2.1,42,42110,Srđan Babić,5-3-2,4-2-3-1,Juan Pulido,Match Report,
2022-10-08,14:00,La Liga,Matchweek 8,Sat,Home,W,3,1,Rayo Vallecano,1.2,0.8,37,10783,César de la Hoz,4-2-3-1,4-4-2,Pablo González,Match Report,
2022-10-16,21:00,La Liga,Matchweek 9,Sun,Away,L,1,3,Betis,0.8,2.5,46,46112,César de la Hoz,4-3-3,4-2-3-1,Alejandro Muñíz,Match Report,
2022-10-20,19:00,La Liga,Matchweek 10,Thu,Home,W,3,2,Girona,1.8,2.8,35,11194,César de la Hoz,4-2-3-1,4-4-2,Guillermo Cuadra,Match Report,
2022-10-23,18:30,La Liga,Matchweek 11,Sun,Away,L,1,2,Villarreal,1.0,1.0,48,13816,Lucas Robertone,5-3-2,4-2-3-1,Ricardo de Burgos,Match Report,
2022-10-29,14:00,La Liga,Matchweek 12,Sat,Home,W,3,1,Celta Vigo,2.3,0.3,61,11080,César de la Hoz,4-1-4-1,4-1-3-2,Carlos del Cerro,Match Report,
2022-11-05,21:00,La Liga,Matchweek 13,Sat,Away,L,0,2,Barcelona,0.5,4.0,30,92605,Lucas Robertone,5-3-2,4-3-3,Pablo González,Match Report,
2022-11-09,19:00,La Liga,Matchweek 14,Wed,Home,W,1,0,Getafe,0.5,0.4,54,11454,César de la Hoz,4-1-4-1,5-3-2,Alejandro Muñíz,Match Report,
2022-11-13,21:00,Copa del Rey,First round,Sun,Away,L,0,2,Arenteiro,,,62,2000,Chumi,4-1-4-1,4-4-2,Juan Pulido,Match Report,
2022-12-30,19:15,La Liga,Matchweek 15,Fri,Away,D,1,1,Cádiz,2.3,1.3,51,17345,César de la Hoz,4-1-4-1,4-4-2,Juan Martínez,Match Report,
2023-01-08,14:00,La Liga,Matchweek 16,Sun,Home,L,0,2,Real Sociedad,0.6,1.7,44,12020,César de la Hoz,4-3-3,4-1-3-2,Alberola Rojas,Match Report,
2023-01-15,16:15,La Liga,Matchweek 17,Sun,Home,D,1,1,Atlético Madrid,1.4,2.4,55,14128,Lucas Robertone,4-3-3,4-1-4-1,José Sánchez,Match Report,
2023-01-23,21:00,La Liga,Matchweek 18,Mon,Away,D,2,2,Valencia,1.4,1.9,43,33442,Lucas Robertone,4-3-3,4-4-2,Jesús Gil,Match Report,
2023-01-27,21:00,La Liga,Matchweek 19,Fri,Home,W,3,1,Espanyol,2.1,0.8,56,11629,César de la Hoz,4-3-3,4-1-3-2,Javier Villanueva,Match Report,
2023-02-06,21:00,La Liga,Matchweek 20,Mon,Away,L,0,2,Rayo Vallecano,1.2,1.1,51,11783,Lucas Robertone,4-3-3,4-2-3-1,César Soto,Match Report,
2023-02-11,16:15,La Liga,Matchweek 21,Sat,Home,L,2,3,Betis,2.3,2.5,52,14288,Srđan Babić,4-2-3-1,4-2-3-1,Alberola Rojas,Match Report,
2023-02-17,21:00,La Liga,Matchweek 22,Fri,Away,L,2,6,Girona,1.8,3.0,48,8879,César de la Hoz,4-3-3,4-4-2,Valentín Pizarro,Match Report,
2023-02-26,18:30,La Liga,Matchweek 23,Sun,Home,W,1,0,Barcelona,1.0,1.4,28,15279,César de la Hoz,4-4-2,4-3-3,Miguel Ángel Ortiz Arias,Match Report,
2023-03-04,16:15,La Liga,Matchweek 24,Sat,Home,L,0,2,Villarreal,0.4,2.1,29,13311,César de la Hoz,4-4-2,4-3-3,Pablo González,Match Report,
2023-03-12,16:15,La Liga,Matchweek 25,Sun,Away,L,1,2,Sevilla,1.1,3.0,44,37848,Srđan Babić,4-2-3-1,3-4-3,Ricardo de Burgos,Match Report,
2023-03-18,14:00,La Liga,Matchweek 26,Sat,Home,D,1,1,Cádiz,2.4,1.4,66,12183,César de la Hoz,4-2-3-1,4-4-2,Carlos del Cerro,Match Report,
2023-04-02,14:00,La Liga,Matchweek 27,Sun,Away,D,2,2,Celta Vigo,1.0,2.0,43,14011,Srđan Babić,4-4-2,4-4-2,Alejandro Hernández,Match Report,
2023-04-09,18:30,La Liga,Matchweek 28,Sun,Home,W,2,1,Valencia,0.9,1.3,40,14309,Srđan Babić,4-1-3-2,4-3-3,José Sánchez,Match Report,
2023-04-16,18:30,La Liga,Matchweek 29,Sun,Away,L,1,2,Atlético Madrid,0.2,2.3,36,59204,Srđan Babić,3-4-3,5-3-2,Isidro Díaz de Mera,Match Report,
2023-04-22,16:15,La Liga,Matchweek 30,Sat,Home,L,1,2,Athletic Club,0.8,1.7,53,13271,Srđan Babić,4-2-3-1,4-2-3-1,Valentín Pizarro,Match Report,
2023-04-26,19:30,La Liga,Matchweek 31,Wed,Away,W,2,1,Getafe,1.9,1.6,54,10260,César de la Hoz,4-3-3,3-4-3,Alberola Rojas,Match Report,
2023-04-29,18:30,La Liga,Matchweek 32,Sat,Away,L,2,4,Real Madrid,1.3,2.8,32,58036,César de la Hoz,4-5-1,4-3-3,Guillermo Cuadra,Match Report,
2023-05-02,19:30,La Liga,Matchweek 33,Tue,Home,W,2,1,Elche,1.7,1.0,46,13352,César de la Hoz,4-3-3,4-4-2,Alejandro Hernández,Match Report,
2023-05-13,16:15,La Liga,Matchweek 34,Sat,Away,L,1,3,Osasuna,0.5,1.9,44,19747,César de la Hoz,4-3-3,4-3-3,Antonio Matéu,Match Report,
2023-05-20,18:30,La Liga,Matchweek 35,Sat,Home,W,3,0,Mallorca,1.8,0.8,54,12791,Srđan Babić,4-3-3,5-4-1,Carlos del Cerro,Match Report,
