Date,Comp,venue,opponent,goals_for,goals_against,result
2022-08-12,La Liga,Away,Osasuna,1,2,L
2022-08-19,La Liga,Home,Valladolid,1,1,D
2022-08-27,La Liga,Away,Almería,1,2,L
2022-09-03,La Liga,Home,Barcelona,0,3,L
2022-09-10,La Liga,Away,Espanyol,3,2,W
2022-09-18,La Liga,Away,Villarreal,1,1,D
2022-10-01,La Liga,Home,Atlético Madrid,0,2,L
2022-10-08,La Liga,Home,Athletic Club,1,1,D
2022-10-15,La Liga,Away,Mallorca,1,0,W
2022-10-18,La Liga,Home,Valencia,1,1,D
2022-10-22,La Liga,Away,Real Madrid,1,3,L
2022-10-29,La Liga,Home,Rayo Vallecano,0,1,L
2022-11-06,La Liga,Away,Betis,1,1,D
2022-11-09,La Liga,Home,Real Sociedad,1,2,L
2022-12-30,La Liga,Away,Celta Vigo,1,1,D
2023-01-08,La Liga,Home,Getafe,2,1,W
2023-01-14,La Liga,Away,Girona,1,2,L
2023-01-21,La Liga,Home,Cádiz,1,0,W
2023-01-28,La Liga,Home,Elche,3,0,W
2023-02-05,La Liga,Away,Barcelona,0,3,L
2023-02-11,La Liga,Home,Mallorca,2,0,W
2023-02-19,La Liga,Away,Rayo Vallecano,1,1,D
2023-02-26,La Liga,Home,Osasuna,2,3,L
2023-03-04,La Liga,Away,Atlético Madrid,1,6,L
2023-03-12,La Liga,Home,Almería,2,1,W
2023-03-19,La Liga,Away,Getafe,0,2,L
2023-04-01,La Liga,Away,Cádiz,2,0,W
2023-04-07,La Liga,Home,Celta Vigo,2,2,D
2023-04-16,La Liga,Away,Valencia,2,0,W
2023-04-23,La Liga,Home,Villarreal,2,1,W
2023-04-27,La Liga,Away,Athletic Club,1,0,W
2023-05-01,La Liga,Home,Girona,0,2,L
2023-05-04,La Liga,Home,Espanyol,3,2,W
2023-05-14,La Liga,Away,Valladolid,3,0,W
2023-05-21,La Liga,Home,Betis,0,0,D
2023-05-24,La Liga,Away,Elche,1,1,D
2023-05-27,La Liga,Home,Real Madrid,1,2,L
2023-06-04,La Liga,Away,Real Sociedad,1,2,L
