Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2020-09-13,16:00,La Liga,Matchweek 1,Sun,Home,D,1,1,Real Sociedad,0.8,0.3,40.0,,Javi Moyano,4-2-3-1,4-1-4-1,Mario Melero,Match Report,
2020-09-20,18:30,La Liga,Matchweek 2,Sun,Away,L,0,2,Betis,0.4,1.6,44.0,,Javi Moyano,4-2-3-1,4-2-3-1,Santiago Jaime,Match Report,
2020-09-27,18:30,La Liga,Matchweek 3,Sun,Home,D,1,1,Celta Vigo,1.5,1.3,54.0,,Nacho,4-4-2,4-2-3-1,José Sánchez,Match Report,
2020-09-30,21:30,La Liga,Matchweek 4,Wed,Away,L,0,1,Real Madrid,0.6,2.3,38.0,,Míchel,4-2-3-1,4-3-1-2,César Soto,Match Report,
2020-10-03,13:00,La Liga,Matchweek 5,Sat,Home,L,1,2,Eibar,1.1,1.7,53.0,,Nacho,4-4-2,4-2-3-1,Isidro Díaz de Mera,Match Report,
2020-10-18,18:30,La Liga,Matchweek 6,Sun,Away,D,2,2,Huesca,1.0,1.1,34.0,,Nacho,4-2-3-1,4-2-3-1,Jorge Figueroa,Match Report,
2020-10-25,14:00,La Liga,Matchweek 7,Sun,Home,L,0,2,Alavés,0.3,2.5,45.0,,Nacho,4-4-2,4-4-2,José Luis Munuera,Match Report,
2020-11-02,21:00,La Liga,Matchweek 8,Mon,Away,L,0,2,Villarreal,0.7,1.8,41.0,,Míchel,4-2-3-1,4-4-2,Alberola Rojas,Match Report,
2020-11-08,18:30,La Liga,Matchweek 9,Sun,Home,W,2,1,Athletic Club,2.1,1.7,30.0,,Jordi Masip,4-4-2,4-2-3-1,César Soto,Match Report,
2020-11-22,18:30,La Liga,Matchweek 10,Sun,Away,W,3,1,Granada,1.3,1.5,40.0,,Jordi Masip,4-4-2,4-2-3-1,David Medié,Match Report,
2020-11-27,21:00,La Liga,Matchweek 11,Fri,Home,D,1,1,Levante,1.6,1.1,36.0,,Jordi Masip,4-4-2,4-4-2,Valentín Pizarro,Match Report,
2020-12-05,18:30,La Liga,Matchweek 12,Sat,Away,L,0,2,Atlético Madrid,0.7,1.2,46.0,,Jordi Masip,4-4-2,3-4-1-2,Pablo González,Match Report,
2020-12-11,21:00,La Liga,Matchweek 13,Fri,Home,W,3,2,Osasuna,2.0,1.9,48.0,,Jordi Masip,4-4-2,4-4-2,Adrián Cordero,Match Report,
2020-12-15,19:00,Copa del Rey,First round,Tue,Away,W,5,0,CD Cantolagua,,,,,Míchel,4-2-3-1,4-2-3-1,Ricardo de Burgos,Match Report,
2020-12-19,21:00,La Liga,Matchweek 14,Sat,Away,D,1,1,Sevilla,1.0,1.7,41.0,,Jordi Masip,4-4-2,4-3-3,Jesús Gil,Match Report,
2020-12-22,22:00,La Liga,Matchweek 15,Tue,Home,L,0,3,Barcelona,0.8,3.0,39.0,,Míchel,4-4-2,3-4-3,Mario Melero,Match Report,
2020-12-29,21:30,La Liga,Matchweek 16,Tue,Away,D,0,0,Cádiz,0.5,0.7,64.0,,Jordi Masip,4-4-2,4-4-2,Alejandro Hernández,Match Report,
2021-01-02,18:30,La Liga,Matchweek 17,Sat,Away,W,1,0,Getafe,1.2,0.8,46.0,,Jordi Masip,4-1-4-1,4-4-2,Isidro Díaz de Mera,Match Report,
2021-01-05,21:00,Copa del Rey,Second round,Tue,Away,W,3,2,Marbella,,,57.0,2500.0,Míchel,4-4-2,4-1-4-1,Alberola Rojas,Match Report,Required Extra Time
2021-01-10,21:00,La Liga,Matchweek 18,Sun,Home,L,0,1,Valencia,0.7,1.2,42.0,,Jordi Masip,4-3-3,4-4-2,Guillermo Cuadra,Match Report,
2021-01-16,12:00,Copa del Rey,Round of 32,Sat,Away,W,4,1,Peña Deportiva,,,70.0,,Míchel,4-2-3-1,4-4-2,David Medié,Match Report,Required Extra Time
2021-01-19,19:00,La Liga,Matchweek 19,Tue,Home,D,2,2,Elche,1.0,0.6,62.0,,Jordi Masip,4-3-3,5-4-1,Santiago Jaime,Match Report,
2021-01-22,21:00,La Liga,Matchweek 20,Fri,Away,D,2,2,Levante,0.6,1.0,42.0,,Míchel,4-2-3-1,4-4-2,José Luis Munuera,Match Report,
2021-01-26,19:00,Copa del Rey,Round of 16,Tue,Home,L,2,4,Levante,,,51.0,,Toni Villa,4-2-3-1,4-2-3-1,Valentín Pizarro,Match Report,
2021-01-29,21:00,La Liga,Matchweek 21,Fri,Home,L,1,3,Huesca,1.8,1.2,55.0,,Míchel,4-2-3-1,3-5-2,Ricardo de Burgos,Match Report,
2021-02-05,21:00,La Liga,Matchweek 22,Fri,Away,L,0,1,Alavés,0.1,1.5,45.0,,Jordi Masip,4-2-3-1,4-4-2,César Soto,Match Report,
2021-02-13,18:30,La Liga,Matchweek 23,Sat,Away,D,1,1,Eibar,1.0,2.5,46.0,,Jordi Masip,4-4-2,4-4-2,Isidro Díaz de Mera,Match Report,
2021-02-20,21:00,La Liga,Matchweek 24,Sat,Home,L,0,1,Real Madrid,1.0,0.8,36.0,,Jordi Masip,4-2-3-1,4-3-3,Guillermo Cuadra,Match Report,
2021-02-28,14:00,La Liga,Matchweek 25,Sun,Away,D,1,1,Celta Vigo,0.7,0.9,35.0,,Óscar Plano,4-4-2,4-1-3-2,David Medié,Match Report,
2021-03-06,14:00,La Liga,Matchweek 26,Sat,Home,W,2,1,Getafe,1.2,0.9,50.0,,Óscar Plano,4-4-2,4-4-2,Mario Melero,Match Report,
2021-03-13,18:30,La Liga,Matchweek 27,Sat,Away,D,0,0,Osasuna,1.0,0.6,47.0,,Óscar Plano,4-4-2,4-4-2,Ricardo de Burgos,Match Report,
2021-03-20,21:00,La Liga,Matchweek 28,Sat,Home,D,1,1,Sevilla,0.9,1.0,31.0,,Óscar Plano,4-4-2,4-3-3,Javier Estrada,Match Report,
2021-04-05,21:00,La Liga,Matchweek 29,Mon,Away,L,0,1,Barcelona,0.4,1.6,32.0,,Jordi Masip,3-5-2,3-4-3,Santiago Jaime,Match Report,
2021-04-11,18:30,La Liga,Matchweek 30,Sun,Home,L,1,2,Granada,1.2,1.5,54.0,,Jordi Masip,4-4-2,4-2-3-1,Carlos del Cerro,Match Report,
2021-04-21,21:00,La Liga,Matchweek 31,Wed,Away,D,1,1,Elche,1.1,1.5,54.0,,Jordi Masip,4-4-2,4-4-2,José Sánchez,Match Report,
2021-04-24,16:15,La Liga,Matchweek 32,Sat,Home,D,1,1,Cádiz,2.9,1.1,60.0,,Míchel,4-4-2,4-4-2,Alberola Rojas,Match Report,
2021-04-28,19:00,La Liga,Matchweek 33,Wed,Away,D,2,2,Athletic Club,0.8,1.5,49.0,,Jordi Masip,4-4-2,4-4-2,Adrián Cordero,Match Report,
2021-05-02,14:00,La Liga,Matchweek 34,Sun,Home,D,1,1,Betis,1.2,2.2,45.0,,Míchel,4-1-4-1,4-2-3-1,Valentín Pizarro,Match Report,
2021-05-09,16:15,La Liga,Matchweek 35,Sun,Away,L,0,3,Valencia,1.0,1.3,59.0,,Míchel,4-3-3,3-4-3,Jesús Gil,Match Report,
2021-05-13,19:00,La Liga,Matchweek 36,Thu,Home,L,0,2,Villarreal,1.0,0.6,39.0,,Nacho,4-1-4-1,4-4-2,Ricardo de Burgos,Match Report,
2021-05-16,18:30,La Liga,Matchweek 37,Sun,Away,L,1,4,Real Sociedad,1.6,1.8,46.0,,Jordi Masip,4-4-2,4-2-3-1,Carlos del Cerro,Match Report,
2021-05-22,18:00,La Liga,Matchweek 38,Sat,Home,L,1,2,Atlético Madrid,1.1,1.4,48.0,,Jordi Masip,4-4-2,4-3-3,José Sánchez,Match Report,
