Date,Comp,venue,opponent,goals_for,goals_against,result
2023-08-14,La Liga,Away,Atlético Madrid,1,3,L
2023-08-21,La Liga,Home,Rayo Vallecano,0,2,L
2023-08-26,La Liga,Home,Mallorca,3,2,W
2023-09-02,La Liga,Away,Real Sociedad,3,5,L
2023-09-18,La Liga,Home,Girona,2,4,L
2023-09-24,La Liga,Away,Las Palmas,0,1,L
2023-09-28,La Liga,Home,Betis,1,1,D
2023-10-01,La Liga,Away,Almería,3,3,D
2023-10-08,La Liga,Home,Barcelona,2,2,D
2023-10-20,La Liga,Away,Osasuna,0,2,L
2023-10-30,La Liga,Home,Villarreal,2,3,L
2023-11-05,La Liga,Away,Valencia,0,1,L
2023-11-11,La Liga,Home,Getafe,1,1,D
2023-11-24,La Liga,Away,Alavés,1,3,L
2023-12-02,La Liga,Away,Real Madrid,0,2,L
2023-12-11,La Liga,Home,Athletic Club,1,1,D
2023-12-16,La Liga,Away,Celta Vigo,0,1,L
2023-12-19,La Liga,Home,Sevilla,0,3,L
2024-01-03,La Liga,Home,Cádiz,2,0,W
2024-01-13,La Liga,Away,Betis,0,1,L
2024-01-22,La Liga,Home,Atlético Madrid,0,1,L
2024-01-29,La Liga,Away,Getafe,0,2,L
2024-02-03,La Liga,Home,Las Palmas,1,1,D
2024-02-11,La Liga,Away,Barcelona,3,3,D
2024-02-18,La Liga,Home,Almería,1,1,D
2024-03-03,La Liga,Away,Villarreal,1,5,L
2024-03-09,La Liga,Home,Real Sociedad,2,3,L
2024-03-16,La Liga,Away,Mallorca,0,1,L
2024-03-29,La Liga,Away,Cádiz,0,1,L
2024-04-04,La Liga,Home,Valencia,0,1,L
2024-04-14,La Liga,Home,Alavés,2,0,W
2024-04-19,La Liga,Away,Athletic Club,1,1,D
2024-04-28,La Liga,Home,Osasuna,3,0,W
2024-05-05,La Liga,Away,Sevilla,0,3,L
2024-05-11,La Liga,Home,Real Madrid,0,4,L
2024-05-15,La Liga,Away,Rayo Vallecano,1,2,L
2024-05-19,La Liga,Home,Celta Vigo,1,2,L
2024-05-24,La Liga,Away,Girona,0,7,L
