Date,Comp,venue,opponent,goals_for,goals_against,result
2024-08-15,La Liga,Home,Girona,1,1,D
2024-08-25,La Liga,Away,Alavés,0,0,D
2024-09-01,La Liga,Away,Real Madrid,0,2,L
2024-09-13,La Liga,Home,Leganés,2,0,W
2024-09-18,La Liga,Home,Getafe,2,1,W
2024-09-23,La Liga,Home,Mallorca,1,2,L
2024-09-26,La Liga,Away,Las Palmas,1,1,D
2024-09-29,La Liga,Home,Espanyol,1,0,W
2024-10-06,La Liga,Away,Sevilla,0,1,L
2024-10-19,La Liga,Away,Osasuna,2,1,W
2024-10-27,La Liga,Home,Atlético Madrid,1,0,W
2024-11-03,La Liga,Away,Athletic Club,1,1,D
2024-11-10,La Liga,Home,Celta Vigo,2,2,D
2024-11-23,La Liga,Away,Valencia,2,4,L
2024-12-01,La Liga,Away,Real Sociedad,0,2,L
2024-12-07,La Liga,Home,Barcelona,2,2,D
2024-12-15,La Liga,Away,Villarreal,2,1,W
2024-12-22,La Liga,Home,Rayo Vallecano,1,1,D
2025-01-11,La Liga,Away,Valladolid,0,1,L
2025-01-18,La Liga,Home,Alavés,1,3,L
2025-01-25,La Liga,Away,Mallorca,1,0,W
2025-02-02,La Liga,Home,Athletic Club,2,2,D
2025-02-08,La Liga,Away,Celta Vigo,2,3,L
2025-02-16,La Liga,Home,Real Sociedad,3,0,W
2025-02-23,La Liga,Away,Getafe,2,1,W
2025-03-01,La Liga,Home,Real Madrid,2,1,W
2025-03-09,La Liga,Home,Las Palmas,1,0,W
2025-03-16,La Liga,Away,Leganés,3,2,W
2025-03-30,La Liga,Home,Sevilla,2,1,W
2025-04-05,La Liga,Away,Barcelona,1,1,D
2025-04-13,La Liga,Home,Villarreal,1,2,L
2025-04-21,La Liga,Away,Girona,3,1,W
2025-04-24,La Liga,Home,Valladolid,5,1,W
2025-05-04,La Liga,Away,Espanyol,2,1,W
2025-05-11,La Liga,Home,Osasuna,1,1,D
2025-05-15,La Liga,Away,Rayo Vallecano,2,2,D
2025-05-18,La Liga,Away,Atlético Madrid,1,4,L
2025-05-23,La Liga,Home,Valencia,1,1,D
