Date,Comp,venue,opponent,goals_for,goals_against,result
2022-08-15,La Liga,Away,Betis,0,3,L
2022-08-22,La Liga,Home,Almería,1,1,D
2022-08-27,La Liga,Home,Real Sociedad,0,1,L
2022-09-04,La Liga,Away,Villarreal,0,4,L
2022-09-11,La Liga,Home,Athletic Club,1,4,L
2022-09-17,La Liga,Away,Barcelona,0,3,L
2022-10-03,La Liga,Away,Rayo Vallecano,1,2,L
2022-10-10,La Liga,Home,Mallorca,1,1,D
2022-10-15,La Liga,Away,Valencia,2,2,D
2022-10-19,La Liga,Home,Real Madrid,0,3,L
2022-10-23,La Liga,Away,Espanyol,2,2,D
2022-10-31,La Liga,Home,Getafe,0,1,L
2022-11-05,La Liga,Away,Valladolid,1,2,L
2022-11-08,La Liga,Home,Girona,1,2,L
2022-12-29,La Liga,Away,Atlético Madrid,0,2,L
2023-01-06,La Liga,Home,Celta Vigo,0,1,L
2023-01-16,La Liga,Away,Cádiz,1,1,D
2023-01-22,La Liga,Home,Osasuna,1,1,D
2023-01-28,La Liga,Away,Sevilla,0,3,L
2023-02-04,La Liga,Home,Villarreal,3,1,W
2023-02-15,La Liga,Away,Real Madrid,0,4,L
2023-02-19,La Liga,Home,Espanyol,0,1,L
2023-02-24,La Liga,Home,Betis,2,3,L
2023-03-04,La Liga,Away,Mallorca,1,0,W
2023-03-11,La Liga,Home,Valladolid,1,1,D
2023-03-19,La Liga,Away,Real Sociedad,0,2,L
2023-04-01,La Liga,Home,Barcelona,0,4,L
2023-04-08,La Liga,Away,Osasuna,1,2,L
2023-04-16,La Liga,Away,Girona,0,2,L
2023-04-23,La Liga,Home,Valencia,0,2,L
2023-04-26,La Liga,Away,Celta Vigo,0,1,L
2023-04-29,La Liga,Home,Rayo Vallecano,4,0,W
2023-05-02,La Liga,Away,Almería,1,2,L
2023-05-14,La Liga,Home,Atlético Madrid,1,0,W
2023-05-20,La Liga,Away,Getafe,1,1,D
2023-05-24,La Liga,Home,Sevilla,1,1,D
2023-05-28,La Liga,Away,Athletic Club,1,0,W
2023-06-04,La Liga,Home,Cádiz,1,1,D
