Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2021-08-14,22:00,La Liga,Matchweek 1,Sat,Home,D,0,0,Espanyol,0.9,0.5,53,6715,David García,4-4-2,4-4-2,Miguel Ángel Ortiz Arias,Match Report,
2021-08-23,22:00,La Liga,Matchweek 2,Mon,Home,D,0,0,Celta Vigo,2.0,0.1,47,7189,David García,4-1-4-1,4-1-3-2,Alberola Rojas,Match Report,
2021-08-29,19:30,La Liga,Matchweek 3,Sun,Away,W,3,2,Cádiz,2.4,1.6,72,7452,Oier Sanjurjo,4-1-4-1,4-1-4-1,Adrián Cordero,Match Report,
2021-09-12,16:15,La Liga,Matchweek 4,Sun,Home,L,1,4,Valencia,0.6,0.9,58,13940,David García,4-1-4-1,4-4-2,Ricardo de Burgos,Match Report,
2021-09-18,21:00,La Liga,Matchweek 5,Sat,Away,W,2,0,Alavés,1.4,0.5,45,8176,Roberto Torres,4-3-3,4-4-2,Alejandro Hernández,Match Report,
2021-09-23,19:30,La Liga,Matchweek 6,Thu,Home,L,1,3,Betis,1.0,2.4,49,13758,Roberto Torres,4-3-3,4-2-3-1,Juan Martínez,Match Report,
2021-09-26,14:00,La Liga,Matchweek 7,Sun,Away,W,3,2,Mallorca,0.9,2.6,45,9359,Oier Sanjurjo,4-1-4-1,4-2-3-1,Miguel Ángel Ortiz Arias,Match Report,
2021-10-02,14:00,La Liga,Matchweek 8,Sat,Home,W,1,0,Rayo Vallecano,0.5,0.2,51,19238,Roberto Torres,4-3-3,4-4-2,Mario Melero,Match Report,
2021-10-17,18:30,La Liga,Matchweek 9,Sun,Away,W,2,1,Villarreal,0.6,0.5,28,14831,Unai García,5-3-2,4-3-3,Adrián Cordero,Match Report,
2021-10-22,21:00,La Liga,Matchweek 10,Fri,Home,D,1,1,Granada,1.0,0.5,42,21128,Oier Sanjurjo,4-1-4-1,4-4-2,Alejandro Muñíz,Match Report,
2021-10-27,21:30,La Liga,Matchweek 11,Wed,Away,D,0,0,Real Madrid,0.5,0.7,26,35691,David García,5-3-2,4-3-3,César Soto,Match Report,
2021-10-30,16:15,La Liga,Matchweek 12,Sat,Away,L,0,2,Sevilla,0.6,2.0,37,20335,Oier Sanjurjo,4-4-2,4-3-3,Carlos del Cerro,Match Report,
2021-11-07,18:30,La Liga,Matchweek 13,Sun,Home,L,0,2,Real Sociedad,0.4,1.5,44,21741,Unai García,4-2-3-1,4-3-3,Miguel Ángel Ortiz Arias,Match Report,
2021-11-20,18:30,La Liga,Matchweek 14,Sat,Away,L,0,1,Atlético Madrid,0.5,1.0,40,53261,David García,5-3-2,4-1-4-1,José Sánchez,Match Report,
