Date,Comp,venue,opponent,goals_for,goals_against,result
2023-08-13,La Liga,Away,Celta Vigo,2,0,W
2023-08-19,La Liga,Home,Athletic Club,0,2,L
2023-08-27,La Liga,Away,Valencia,2,1,W
2023-09-03,La Liga,Home,Barcelona,1,2,L
2023-09-17,La Liga,Away,Getafe,2,3,L
2023-09-23,La Liga,Home,Sevilla,0,0,D
2023-09-28,La Liga,Home,Atlético Madrid,0,2,L
2023-10-01,La Liga,Away,Alavés,2,0,W
2023-10-07,La Liga,Away,Real Madrid,0,4,L
2023-10-20,La Liga,Home,Granada,2,0,W
2023-10-29,La Liga,Away,Betis,1,2,L
2023-11-04,La Liga,Home,Girona,2,4,L
2023-11-11,La Liga,Home,Las Palmas,1,1,D
2023-11-26,La Liga,Away,Villarreal,1,3,L
2023-12-02,La Liga,Home,Real Sociedad,1,1,D
2023-12-10,La Liga,Away,Cádiz,1,1,D
2023-12-15,La Liga,Home,Rayo Vallecano,1,0,W
2023-12-21,La Liga,Away,Mallorca,2,3,L
2024-01-04,La Liga,Home,Almería,1,0,W
2024-01-21,La Liga,Home,Getafe,3,2,W
2024-01-28,La Liga,Away,Sevilla,1,1,D
2024-01-31,La Liga,Away,Barcelona,0,1,L
2024-02-04,La Liga,Home,Celta Vigo,0,3,L
2024-02-10,La Liga,Away,Real Sociedad,1,0,W
2024-02-17,La Liga,Home,Cádiz,2,0,W
2024-02-25,La Liga,Away,Las Palmas,1,1,D
2024-03-04,La Liga,Home,Alavés,1,0,W
2024-03-09,La Liga,Away,Girona,0,2,L
2024-03-16,La Liga,Home,Real Madrid,2,4,L
2024-03-30,La Liga,Away,Almería,3,0,W
2024-04-15,La Liga,Home,Valencia,0,1,L
2024-04-20,La Liga,Away,Rayo Vallecano,1,2,L
2024-04-28,La Liga,Away,Granada,0,3,L
2024-05-05,La Liga,Home,Betis,0,2,L
2024-05-11,La Liga,Away,Athletic Club,2,2,D
2024-05-14,La Liga,Home,Mallorca,1,1,D
2024-05-19,La Liga,Away,Atlético Madrid,4,1,W
2024-05-25,La Liga,Home,Villarreal,1,1,D
