Date,Comp,venue,opponent,goals_for,goals_against,result
2022-08-15,La Liga,Away,Athletic Club,0,0,D
2022-08-20,La Liga,Home,Betis,1,2,L
2022-08-27,La Liga,Away,Rayo Vallecano,2,0,W
2022-09-03,La Liga,Home,Girona,1,1,D
2022-09-11,La Liga,Away,Real Madrid,1,4,L
2022-09-17,La Liga,Home,Almería,1,0,W
2022-10-01,La Liga,Home,Barcelona,0,1,L
2022-10-10,La Liga,Away,Elche,1,1,D
2022-10-15,La Liga,Home,Sevilla,0,1,L
2022-10-19,La Liga,Away,Real Sociedad,0,1,L
2022-10-22,La Liga,Away,Valencia,2,1,W
2022-10-28,La Liga,Home,Espanyol,1,1,D
2022-11-06,La Liga,Away,Villarreal,2,0,W
2022-11-09,La Liga,Home,Atlético Madrid,1,0,W
2022-12-30,La Liga,Away,Getafe,0,2,L
2023-01-07,La Liga,Home,Valladolid,1,0,W
2023-01-14,La Liga,Away,Osasuna,0,1,L
2023-01-20,La Liga,Home,Celta Vigo,1,0,W
2023-01-28,La Liga,Away,Cádiz,0,2,L
2023-02-05,La Liga,Home,Real Madrid,1,0,W
2023-02-11,La Liga,Away,Sevilla,0,2,L
2023-02-18,La Liga,Home,Villarreal,4,2,W
2023-02-25,La Liga,Away,Espanyol,1,2,L
2023-03-04,La Liga,Home,Elche,0,1,L
2023-03-12,La Liga,Home,Real Sociedad,1,1,D
2023-03-19,La Liga,Away,Betis,0,1,L
2023-03-31,La Liga,Home,Osasuna,0,0,D
2023-04-09,La Liga,Away,Valladolid,3,3,D
2023-04-17,La Liga,Away,Celta Vigo,1,0,W
2023-04-23,La Liga,Home,Getafe,3,1,W
2023-04-26,La Liga,Away,Atlético Madrid,1,3,L
2023-05-01,La Liga,Home,Athletic Club,1,1,D
2023-05-04,La Liga,Away,Girona,1,2,L
2023-05-12,La Liga,Home,Cádiz,1,0,W
2023-05-20,La Liga,Away,Almería,0,3,L
2023-05-25,La Liga,Home,Valencia,1,0,W
2023-05-28,La Liga,Away,Barcelona,0,3,L
2023-06-04,La Liga,Home,Rayo Vallecano,3,0,W
