Date,Comp,venue,opponent,goals_for,goals_against,result
2020-09-13,La Liga,Home,Huesca,1,1,D
2020-09-19,La Liga,Home,Eibar,2,1,W
2020-09-27,La Liga,Away,Barcelona,0,4,L
2020-09-30,La Liga,Home,Alavés,3,1,W
2020-10-03,La Liga,Away,Atlético Madrid,0,0,D
2020-10-18,La Liga,Home,Valencia,2,1,W
2020-10-25,La Liga,Away,Cádiz,0,0,D
2020-11-02,La Liga,Home,Valladolid,2,0,W
2020-11-08,La Liga,Away,Getafe,3,1,W
2020-11-21,La Liga,Home,Real Madrid,1,1,D
2020-11-29,La Liga,Away,Real Sociedad,1,1,D
2020-12-06,La Liga,Home,Elche,0,0,D
2020-12-13,La Liga,Away,Betis,1,1,D
2020-12-19,La Liga,Away,Osasuna,3,1,W
2020-12-22,La Liga,Home,Athletic Club,1,1,D
2020-12-29,La Liga,Away,Sevilla,0,2,L
2021-01-02,La Liga,Home,Levante,2,1,W
2021-01-08,La Liga,Away,Celta Vigo,4,0,W
2021-01-20,La Liga,Home,Granada,2,2,D
2021-01-23,La Liga,Away,Huesca,0,0,D
2021-01-30,La Liga,Home,Real Sociedad,1,1,D
2021-02-06,La Liga,Away,Elche,2,2,D
2021-02-14,La Liga,Home,Betis,1,2,L
2021-02-21,La Liga,Away,Athletic Club,1,1,D
2021-02-28,La Liga,Home,Atlético Madrid,0,2,L
2021-03-05,La Liga,Away,Valencia,1,2,L
2021-03-14,La Liga,Away,Eibar,3,1,W
2021-03-21,La Liga,Home,Cádiz,2,1,W
2021-04-03,La Liga,Away,Granada,3,0,W
2021-04-11,La Liga,Home,Osasuna,1,2,L
2021-04-18,La Liga,Away,Levante,5,1,W
2021-04-21,La Liga,Away,Alavés,1,2,L
2021-04-25,La Liga,Home,Barcelona,1,2,L
2021-05-02,La Liga,Home,Getafe,1,0,W
2021-05-09,La Liga,Home,Celta Vigo,2,4,L
2021-05-13,La Liga,Away,Valladolid,2,0,W
2021-05-16,La Liga,Home,Sevilla,4,0,W
2021-05-22,La Liga,Away,Real Madrid,1,2,L
