Date,Comp,venue,opponent,goals_for,goals_against,result
2022-08-14,La Liga,Away,Cádiz,1,0,W
2022-08-21,La Liga,Home,Barcelona,1,4,L
2022-08-27,La Liga,Away,Elche,1,0,W
2022-09-03,La Liga,Home,Atlético Madrid,1,1,D
2022-09-11,La Liga,Away,Getafe,1,2,L
2022-09-18,La Liga,Home,Espanyol,2,1,W
2022-10-02,La Liga,Away,Girona,5,3,W
2022-10-09,La Liga,Home,Villarreal,1,0,W
2022-10-16,La Liga,Away,Celta Vigo,2,1,W
2022-10-19,La Liga,Home,Mallorca,1,0,W
2022-10-22,La Liga,Away,Valladolid,0,1,L
2022-10-30,La Liga,Home,Betis,0,2,L
2022-11-06,La Liga,Home,Valencia,1,1,D
2022-11-09,La Liga,Away,Sevilla,2,1,W
2022-12-31,La Liga,Home,Osasuna,2,0,W
2023-01-08,La Liga,Away,Almería,2,0,W
2023-01-14,La Liga,Home,Athletic Club,3,1,W
2023-01-21,La Liga,Away,Rayo Vallecano,2,0,W
2023-01-29,La Liga,Away,Real Madrid,0,0,D
2023-02-05,La Liga,Home,Valladolid,0,1,L
2023-02-13,La Liga,Away,Espanyol,3,2,W
2023-02-18,La Liga,Home,Celta Vigo,1,1,D
2023-02-25,La Liga,Away,Valencia,0,1,L
2023-03-03,La Liga,Home,Cádiz,0,0,D
2023-03-12,La Liga,Away,Mallorca,1,1,D
2023-03-19,La Liga,Home,Elche,2,0,W
2023-04-02,La Liga,Away,Villarreal,0,2,L
2023-04-08,La Liga,Home,Getafe,2,0,W
2023-04-15,La Liga,Away,Athletic Club,0,2,L
2023-04-22,La Liga,Home,Rayo Vallecano,2,1,W
2023-04-25,La Liga,Away,Betis,0,0,D
2023-04-28,La Liga,Away,Osasuna,2,0,W
2023-05-02,La Liga,Home,Real Madrid,2,0,W
2023-05-13,La Liga,Home,Girona,2,2,D
2023-05-20,La Liga,Away,Barcelona,2,1,W
2023-05-23,La Liga,Home,Almería,1,0,W
2023-05-28,La Liga,Away,Atlético Madrid,1,2,L
2023-06-04,La Liga,Home,Sevilla,2,1,W
