Date,Comp,venue,opponent,goals_for,goals_against,result
2022-08-14,La Liga,Home,Girona,1,0,W
2022-08-21,La Liga,Away,Athletic Club,0,1,L
2022-08-29,La Liga,Home,Atlético Madrid,0,1,L
2022-09-04,La Liga,Home,Getafe,5,1,W
2022-09-10,La Liga,Away,Rayo Vallecano,1,2,L
2022-09-17,La Liga,Home,Celta Vigo,3,0,W
2022-10-02,La Liga,Away,Espanyol,2,2,D
2022-10-07,La Liga,Away,Osasuna,2,1,W
2022-10-15,La Liga,Home,Elche,2,2,D
2022-10-18,La Liga,Away,Sevilla,1,1,D
2022-10-22,La Liga,Home,Mallorca,1,2,L
2022-10-29,La Liga,Home,Barcelona,0,1,L
2022-11-06,La Liga,Away,Real Sociedad,1,1,D
2022-11-10,La Liga,Home,Betis,3,0,W
2022-12-31,La Liga,Away,Villarreal,1,2,L
2023-01-06,La Liga,Home,Cádiz,0,1,L
2023-01-23,La Liga,Home,Almería,2,2,D
2023-01-29,La Liga,Away,Valladolid,0,1,L
2023-02-02,La Liga,Away,Real Madrid,0,2,L
2023-02-05,La Liga,Away,Girona,0,1,L
2023-02-11,La Liga,Home,Athletic Club,1,2,L
2023-02-20,La Liga,Away,Getafe,0,1,L
2023-02-25,La Liga,Home,Real Sociedad,1,0,W
2023-03-05,La Liga,Away,Barcelona,0,1,L
2023-03-11,La Liga,Home,Osasuna,1,0,W
2023-03-18,La Liga,Away,Atlético Madrid,0,3,L
2023-04-03,La Liga,Home,Rayo Vallecano,1,1,D
2023-04-09,La Liga,Away,Almería,1,2,L
2023-04-16,La Liga,Home,Sevilla,0,2,L
2023-04-23,La Liga,Away,Elche,2,0,W
2023-04-27,La Liga,Home,Valladolid,2,1,W
2023-04-30,La Liga,Away,Cádiz,1,2,L
2023-05-03,La Liga,Home,Villarreal,1,1,D
2023-05-14,La Liga,Away,Celta Vigo,2,1,W
2023-05-21,La Liga,Home,Real Madrid,1,0,W
2023-05-25,La Liga,Away,Mallorca,0,1,L
2023-05-28,La Liga,Home,Espanyol,2,2,D
2023-06-04,La Liga,Away,Betis,1,1,D
