Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2021-08-14,22:00,La Liga,Matchweek 1,Sat,Away,D,0,0,Osasuna,0.5,0.9,47,6715,David López,4-4-2,4-4-2,Miguel Ángel Ortiz Arias,Match Report,
2021-08-21,19:30,La Liga,Matchweek 2,Sat,Home,D,0,0,Villarreal,1.3,0.6,41,11095,David López,4-4-2,4-4-2,Jorge Figueroa,Match Report,
2021-08-27,20:00,La Liga,Matchweek 3,Fri,Away,L,0,1,Mallorca,0.4,1.0,52,7529,David López,4-4-2,4-2-3-1,Isidro Díaz de Mera,Match Report,
2021-09-12,14:00,La Liga,Matchweek 4,Sun,Home,L,1,2,Atlético Madrid,0.4,0.8,42,15321,Diego López,4-5-1,3-4-3,Juan Martínez,Match Report,
2021-09-19,18:30,La Liga,Matchweek 5,Sun,Away,D,2,2,Betis,1.1,1.9,41,30189,Diego López,4-1-4-1,4-2-3-1,César Soto,Match Report,
2021-09-22,19:30,La Liga,Matchweek 6,Wed,Home,W,1,0,Alavés,1.7,0.5,53,14254,Diego López,4-2-3-1,4-4-2,Mario Melero,Match Report,
2021-09-25,18:30,La Liga,Matchweek 7,Sat,Away,L,0,2,Sevilla,0.7,1.8,46,23956,Diego López,4-1-4-1,4-3-3,Pablo González,Match Report,
2021-10-03,16:15,La Liga,Matchweek 8,Sun,Home,W,2,1,Real Madrid,1.2,1.6,35,23377,Diego López,4-1-4-1,4-1-3-2,Guillermo Cuadra,Match Report,
2021-10-18,21:00,La Liga,Matchweek 9,Mon,Home,W,2,0,Cádiz,1.3,0.4,54,15678,David López,4-2-3-1,4-1-4-1,Antonio Matéu Lahoz,Match Report,
2021-10-23,18:30,La Liga,Matchweek 10,Sat,Away,D,2,2,Elche,0.8,0.9,43,13449,David López,4-2-3-1,4-2-2-2,Jorge Figueroa,Match Report,
2021-10-26,21:00,La Liga,Matchweek 11,Tue,Home,D,1,1,Athletic Club,1.3,3.3,46,16196,Diego López,4-2-3-1,4-4-2,Miguel Ángel Ortiz Arias,Match Report,
2021-10-31,18:30,La Liga,Matchweek 12,Sun,Away,L,1,2,Getafe,0.6,0.8,56,4721,Diego López,4-2-3-1,4-4-2,Alejandro Muñíz,Match Report,
2021-11-06,14:00,La Liga,Matchweek 13,Sat,Home,W,2,0,Granada,1.6,2.0,43,19050,Diego López,4-1-4-1,4-4-2,Isidro Díaz de Mera,Match Report,
2021-11-20,21:00,La Liga,Matchweek 14,Sat,Away,L,0,1,Barcelona,1.0,1.4,35,74418,David López,4-1-4-1,4-3-3,Carlos del Cerro,Match Report,
2021-11-28,16:15,La Liga,Matchweek 15,Sun,Home,W,1,0,Real Sociedad,0.4,1.7,41,19935,Diego López,4-2-3-1,4-4-2,Antonio Matéu Lahoz,Match Report,
2021-12-01,19:00,Copa del Rey,First round,Wed,Away,W,3,2,Solares SD,,,57,1900,Dídac Vilà,4-2-3-1,4-2-3-1,Ricardo de Burgos,Match Report,
2021-12-05,14:00,La Liga,Matchweek 16,Sun,Away,L,0,1,Rayo Vallecano,0.6,0.4,50,8679,Diego López,4-1-4-1,4-2-3-1,José Luis Munuera,Match Report,
2021-12-11,14:00,La Liga,Matchweek 17,Sat,Home,W,4,3,Levante,2.3,2.9,52,15193,Diego López,4-3-3,4-4-2,Adrián Cordero,Match Report,
2021-12-14,21:00,Copa del Rey,Second round,Tue,Away,W,2,1,CD Cristo Atlético,,,62,6000,Dídac Vilà,4-2-3-1,4-2-3-1,Alejandro Muñíz,Match Report,
2021-12-17,21:00,La Liga,Matchweek 18,Fri,Away,L,1,3,Celta Vigo,0.4,1.2,48,9526,Diego López,4-4-2,4-1-3-2,Valentín Pizarro,Match Report,
2021-12-31,16:15,La Liga,Matchweek 19,Fri,Away,W,2,1,Valencia,2.0,0.7,63,29566,Diego López,4-3-3,4-4-2,José Sánchez,Match Report,
2022-01-04,21:00,Copa del Rey,Round of 32,Tue,Away,D,1 (3),1 (1),Ponferradina,,,57,4795,Diego López,4-4-2,4-4-2,Carlos del Cerro,Match Report,Espanyol won on penalty kicks following extra time
2022-01-10,21:00,La Liga,Matchweek 20,Mon,Home,L,1,2,Elche,1.3,1.0,55,11870,Leandro Cabrera,4-4-2,4-4-2,Jesús Gil,Match Report,
2022-01-15,16:00,Copa del Rey,Round of 16,Sat,Away,L,1,2,Mallorca,,,55,11403,Diego López,4-4-2,4-4-2,Santiago Jaime,Match Report,
2022-01-18,21:30,La Liga,Matchweek 21,Tue,Away,D,2,2,Cádiz,1.7,0.9,52,10755,Diego López,4-2-3-1,4-4-2,Alejandro Muñíz,Match Report,
2022-01-21,21:00,La Liga,Matchweek 22,Fri,Home,L,1,4,Betis,1.4,2.4,38,17637,Diego López,4-2-3-1,4-2-3-1,Alberola Rojas,Match Report,
2022-02-07,21:00,La Liga,Matchweek 23,Mon,Away,L,1,2,Athletic Club,0.6,0.8,56,30753,Diego López,4-2-3-1,4-4-2,César Soto,Match Report,
2022-02-13,21:00,La Liga,Matchweek 24,Sun,Home,D,2,2,Barcelona,1.1,1.5,36,25049,Diego López,4-1-4-1,4-3-3,Alejandro Hernández,Match Report,
2022-02-20,14:00,La Liga,Matchweek 25,Sun,Home,D,1,1,Sevilla,1.5,0.5,43,24897,Diego López,4-1-4-1,4-3-3,Pablo González,Match Report,
2022-02-27,14:00,La Liga,Matchweek 26,Sun,Away,L,1,5,Villarreal,1.1,4.4,35,15600,Diego López,4-1-4-1,4-4-2,Ricardo de Burgos,Match Report,
2022-03-05,16:15,La Liga,Matchweek 27,Sat,Home,W,2,0,Getafe,0.1,0.4,54,18519,Diego López,4-2-3-1,3-5-2,Adrián Cordero,Match Report,
2022-03-12,14:00,La Liga,Matchweek 28,Sat,Away,D,1,1,Levante,0.4,1.1,44,13407,Diego López,4-3-3,3-4-3,Isidro Díaz de Mera,Match Report,
2022-03-20,14:00,La Liga,Matchweek 29,Sun,Home,W,1,0,Mallorca,1.3,0.5,44,17578,Diego López,4-2-3-1,4-4-2,Alejandro Muñíz,Match Report,
2022-04-04,21:00,La Liga,Matchweek 30,Mon,Away,L,0,1,Real Sociedad,0.4,2.2,32,20869,Leandro Cabrera,4-4-1-1,4-2-3-1,Santiago Jaime,Match Report,
2022-04-10,16:15,La Liga,Matchweek 31,Sun,Home,W,1,0,Celta Vigo,1.3,0.8,47,18471,Diego López,4-2-3-1,4-1-3-2,Alberola Rojas,Match Report,
2022-04-17,16:15,La Liga,Matchweek 32,Sun,Away,L,1,2,Atlético Madrid,0.7,1.2,48,54011,Diego López,3-4-3,3-5-2,Jorge Figueroa,Match Report,
