Date,Comp,venue,opponent,goals_for,goals_against,result
2020-09-12,La Liga,Away,Eibar,0,0,D
2020-09-19,La Liga,Home,Valencia,2,1,W
2020-09-27,La Liga,Away,Valladolid,1,1,D
2020-10-01,La Liga,Home,Barcelona,0,3,L
2020-10-04,La Liga,Away,Osasuna,0,2,L
2020-10-17,La Liga,Home,Atlético Madrid,0,2,L
2020-10-26,La Liga,Away,Levante,1,1,D
2020-11-01,La Liga,Home,Real Sociedad,1,4,L
2020-11-06,La Liga,Away,Elche,1,1,D
2020-11-21,La Liga,Away,Sevilla,2,4,L
2020-11-29,La Liga,Home,Granada,3,1,W
2020-12-04,La Liga,Away,Athletic Club,2,0,W
2020-12-14,La Liga,Home,Cádiz,4,0,W
2020-12-20,La Liga,Home,Alavés,2,0,W
2020-12-23,La Liga,Away,Getafe,1,1,D
2020-12-30,La Liga,Home,Huesca,2,1,W
2021-01-02,La Liga,Away,Real Madrid,0,2,L
2021-01-08,La Liga,Home,Villarreal,0,4,L
2021-01-20,La Liga,Away,Betis,1,2,L
2021-01-24,La Liga,Home,Eibar,1,1,D
2021-01-31,La Liga,Away,Granada,0,0,D
2021-02-08,La Liga,Away,Atlético Madrid,2,2,D
2021-02-12,La Liga,Home,Elche,3,1,W
2021-02-20,La Liga,Away,Valencia,0,2,L
2021-02-28,La Liga,Home,Valladolid,1,1,D
2021-03-07,La Liga,Away,Huesca,4,3,W
2021-03-14,La Liga,Home,Athletic Club,0,0,D
2021-03-20,La Liga,Home,Real Madrid,1,3,L
2021-04-04,La Liga,Away,Alavés,3,1,W
2021-04-12,La Liga,Home,Sevilla,3,4,L
2021-04-18,La Liga,Away,Cádiz,0,0,D
2021-04-22,La Liga,Away,Real Sociedad,1,2,L
2021-04-25,La Liga,Home,Osasuna,2,1,W
2021-04-30,La Liga,Home,Levante,2,0,W
2021-05-09,La Liga,Away,Villarreal,4,2,W
2021-05-12,La Liga,Home,Getafe,1,0,W
2021-05-16,La Liga,Away,Barcelona,2,1,W
2021-05-22,La Liga,Home,Betis,2,3,L
