Date,Comp,venue,opponent,goals_for,goals_against,result
2023-08-13,La Liga,Home,Barcelona,0,0,D
2023-08-20,La Liga,Away,Girona,0,3,L
2023-08-28,La Liga,Home,Alavés,1,0,W
2023-09-02,La Liga,Away,Real Madrid,1,2,L
2023-09-17,La Liga,Home,Osasuna,3,2,W
2023-09-24,La Liga,Away,Real Sociedad,3,4,L
2023-09-27,La Liga,Away,Athletic Club,2,2,D
2023-09-30,La Liga,Home,Villarreal,0,0,D
2023-10-08,La Liga,Away,Celta Vigo,2,2,D
2023-10-21,La Liga,Home,Betis,1,1,D
2023-10-28,La Liga,Away,Mallorca,0,0,D
2023-11-06,La Liga,Home,Cádiz,1,0,W
2023-11-11,La Liga,Away,Granada,1,1,D
2023-11-25,La Liga,Home,Almería,2,1,W
2023-12-01,La Liga,Away,Las Palmas,0,2,L
2023-12-08,La Liga,Home,Valencia,1,0,W
2023-12-16,La Liga,Away,Sevilla,3,0,W
2023-12-19,La Liga,Away,Atlético Madrid,3,3,D
2024-01-02,La Liga,Home,Rayo Vallecano,0,2,L
2024-01-21,La Liga,Away,Osasuna,2,3,L
2024-01-29,La Liga,Home,Granada,2,0,W
2024-02-01,La Liga,Home,Real Madrid,0,2,L
2024-02-04,La Liga,Away,Betis,1,1,D
2024-02-11,La Liga,Home,Celta Vigo,3,2,W
2024-02-16,La Liga,Away,Villarreal,1,1,D
2024-02-24,La Liga,Away,Barcelona,0,4,L
2024-03-02,La Liga,Home,Las Palmas,3,3,D
2024-03-09,La Liga,Away,Valencia,0,1,L
2024-03-16,La Liga,Home,Girona,1,0,W
2024-03-30,La Liga,Home,Sevilla,0,1,L
2024-04-13,La Liga,Away,Rayo Vallecano,0,0,D
2024-04-21,La Liga,Home,Real Sociedad,1,1,D
2024-04-27,La Liga,Away,Almería,3,1,W
2024-05-03,La Liga,Home,Athletic Club,0,2,L
2024-05-12,La Liga,Away,Cádiz,0,1,L
2024-05-15,La Liga,Home,Atlético Madrid,0,3,L
2024-05-18,La Liga,Away,Alavés,0,1,L
2024-05-26,La Liga,Home,Mallorca,1,2,L
