Date,Comp,venue,opponent,goals_for,goals_against,result
2023-08-12,La Liga,Home,Girona,1,1,D
2023-08-19,La Liga,Home,Celta Vigo,1,1,D
2023-08-25,La Liga,Away,Las Palmas,0,0,D
2023-09-02,La Liga,Home,Granada,5,3,W
2023-09-17,La Liga,Away,Real Madrid,1,2,L
2023-09-24,La Liga,Home,Getafe,4,3,W
2023-09-27,La Liga,Away,Valencia,1,0,W
2023-09-30,La Liga,Home,Athletic Club,3,0,W
2023-10-08,La Liga,Away,Atlético Madrid,1,2,L
2023-10-21,La Liga,Home,Mallorca,1,0,W
2023-10-29,La Liga,Away,Rayo Vallecano,2,2,D
2023-11-04,La Liga,Home,Barcelona,0,1,L
2023-11-11,La Liga,Away,Almería,3,1,W
2023-11-26,La Liga,Home,Sevilla,2,1,W
2023-12-02,La Liga,Away,Osasuna,1,1,D
2023-12-09,La Liga,Away,Villarreal,3,0,W
2023-12-17,La Liga,Home,Betis,0,0,D
2023-12-21,La Liga,Away,Cádiz,0,0,D
2024-01-02,La Liga,Home,Alavés,1,1,D
2024-01-13,La Liga,Away,Athletic Club,1,2,L
2024-01-20,La Liga,Away,Celta Vigo,1,0,W
2024-01-27,La Liga,Home,Rayo Vallecano,0,0,D
2024-02-03,La Liga,Away,Girona,0,0,D
2024-02-10,La Liga,Home,Osasuna,0,1,L
2024-02-18,La Liga,Away,Mallorca,2,1,W
2024-02-23,La Liga,Home,Villarreal,1,3,L
2024-03-02,La Liga,Away,Sevilla,2,3,L
2024-03-09,La Liga,Away,Granada,3,2,W
2024-03-15,La Liga,Home,Cádiz,2,0,W
2024-03-31,La Liga,Away,Alavés,1,0,W
2024-04-14,La Liga,Home,Almería,2,2,D
2024-04-21,La Liga,Away,Getafe,1,1,D
2024-04-26,La Liga,Home,Real Madrid,0,1,L
2024-05-04,La Liga,Home,Las Palmas,2,0,W
2024-05-13,La Liga,Away,Barcelona,0,2,L
2024-05-16,La Liga,Home,Valencia,1,0,W
2024-05-19,La Liga,Away,Betis,2,0,W
2024-05-25,La Liga,Home,Atlético Madrid,0,2,L
