Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2020-09-12,16:00,La Liga,Matchweek 1,Sat,Home,D,0,0,Celta Vigo,0.4,0.6,50.0,,Sergi Enrich,4-4-2,4-3-3,Valentín Pizarro,Match Report,
2020-09-19,16:00,La Liga,Matchweek 2,Sat,Away,L,1,2,Villarreal,1.5,2.7,42.0,,Kiké,4-3-3,4-4-2,Jorge Figueroa,Match Report,
2020-09-27,14:00,La Liga,Matchweek 3,Sun,Home,L,1,2,Athletic Club,0.6,0.6,49.0,,Kiké,4-3-3,4-2-3-1,Adrián Cordero,Match Report,
2020-09-30,21:30,La Liga,Matchweek 4,Wed,Home,L,0,1,Elche,1.2,0.4,61.0,,Kiké,4-4-2,3-4-3,Santiago Jaime,Match Report,
2020-10-03,13:00,La Liga,Matchweek 5,Sat,Away,W,2,1,Valladolid,1.7,1.1,47.0,,Papakouli Diop,4-2-3-1,4-4-2,Isidro Díaz de Mera,Match Report,
2020-10-18,12:00,La Liga,Matchweek 6,Sun,Home,D,0,0,Osasuna,0.3,1.0,52.0,,Kiké,4-4-2,4-4-2,David Medié,Match Report,
2020-10-24,18:30,La Liga,Matchweek 7,Sat,Away,W,1,0,Sevilla,0.2,1.7,28.0,,Kiké,4-4-2,4-3-3,Alejandro Hernández,Match Report,
2020-10-30,21:00,La Liga,Matchweek 8,Fri,Home,L,0,2,Cádiz,0.5,1.0,72.0,,Kiké,4-2-3-1,4-4-2,Antonio Matéu Lahoz,Match Report,
2020-11-07,14:00,La Liga,Matchweek 9,Sat,Away,D,1,1,Huesca,0.9,2.2,41.0,,Kiké,4-2-3-1,4-4-2,Mario Melero,Match Report,
2020-11-22,14:00,La Liga,Matchweek 10,Sun,Home,D,0,0,Getafe,1.3,0.4,51.0,,Kiké,4-4-2,4-4-2,Pablo González,Match Report,
2020-11-30,21:00,La Liga,Matchweek 11,Mon,Away,W,2,0,Betis,2.9,0.7,37.0,,Anaitz Arbilla,4-2-3-1,4-2-3-1,Juan Martínez,Match Report,
2020-12-07,21:00,La Liga,Matchweek 12,Mon,Home,D,0,0,Valencia,1.3,0.5,63.0,,Kiké,4-4-2,4-4-2,Javier Estrada,Match Report,
2020-12-13,14:00,La Liga,Matchweek 13,Sun,Away,D,1,1,Real Sociedad,1.7,1.2,51.0,,Kiké,4-4-2,4-2-3-1,Isidro Díaz de Mera,Match Report,
2020-12-17,21:00,Copa del Rey,First round,Thu,Away,W,2,0,Racing Rioja CF,,,,,Pedro León,4-2-3-1,5-4-1,Santiago Jaime,Match Report,
2020-12-20,21:00,La Liga,Matchweek 14,Sun,Home,L,1,3,Real Madrid,0.7,2.2,34.0,,Kiké,4-4-2,4-3-3,José Luis Munuera,Match Report,
2020-12-23,22:00,La Liga,Matchweek 15,Wed,Away,L,1,2,Alavés,1.0,1.9,56.0,,Kiké,4-2-3-1,4-4-2,Carlos del Cerro,Match Report,
2020-12-29,19:15,La Liga,Matchweek 16,Tue,Away,D,1,1,Barcelona,0.6,2.2,28.0,,Kiké,4-2-3-1,3-4-3,Alberola Rojas,Match Report,
2021-01-03,18:30,La Liga,Matchweek 17,Sun,Home,W,2,0,Granada,1.9,0.9,56.0,,Kiké,4-4-2,4-4-2,Antonio Matéu Lahoz,Match Report,
2021-01-07,21:00,Copa del Rey,Second round,Thu,Away,W,4,3,Las Rozas CF,,,59.0,,Pedro León,4-2-3-1,4-2-3-1,Mario Melero,Match Report,Required Extra Time
2021-01-10,14:00,La Liga,Matchweek 18,Sun,Away,L,1,2,Levante,1.1,1.0,47.0,,Kiké,4-4-2,4-4-2,Javier Estrada,Match Report,
2021-01-17,16:00,Copa del Rey,Round of 32,Sun,Away,L,1,3,Navalcarnero,,,58.0,,Anaitz Arbilla,4-4-2,4-4-2,Adrián Cordero,Match Report,
2021-01-21,21:30,La Liga,Matchweek 19,Thu,Home,L,1,2,Atlético Madrid,1.5,1.2,36.0,,Kiké,4-2-3-1,3-1-4-2,Mario Melero,Match Report,
2021-01-24,18:30,La Liga,Matchweek 20,Sun,Away,D,1,1,Celta Vigo,0.9,1.6,44.0,,Kiké,4-1-4-1,4-1-4-1,Pablo González,Match Report,
2021-01-30,14:00,La Liga,Matchweek 21,Sat,Home,L,0,2,Sevilla,0.9,1.5,49.0,,Kiké,4-4-2,4-3-3,José Sánchez,Match Report,
2021-02-07,18:30,La Liga,Matchweek 22,Sun,Away,L,1,2,Osasuna,1.2,1.7,46.0,,Kiké,4-4-2,4-4-2,Jorge Figueroa,Match Report,
