Date,Comp,venue,opponent,goals_for,goals_against,result
2024-08-15,La Liga,Away,Betis,1,1,D
2024-08-25,La Liga,Away,Atlético Madrid,0,3,L
2024-08-29,La Liga,Home,Osasuna,4,0,W
2024-09-01,La Liga,Away,Sevilla,2,0,W
2024-09-15,La Liga,Home,Barcelona,1,4,L
2024-09-21,La Liga,Away,Valencia,0,2,L
2024-09-25,La Liga,Home,Rayo Vallecano,0,0,D
2024-09-29,La Liga,Away,Celta Vigo,1,1,D
2024-10-06,La Liga,Home,Athletic Club,2,1,W
2024-10-19,La Liga,Home,Real Sociedad,0,1,L
2024-10-26,La Liga,Away,Las Palmas,0,1,L
2024-11-02,La Liga,Home,Leganés,4,3,W
2024-11-10,La Liga,Away,Getafe,1,0,W
2024-11-23,La Liga,Home,Espanyol,4,1,W
2024-12-01,La Liga,Away,Villarreal,2,2,D
2024-12-07,La Liga,Home,Real Madrid,0,3,L
2024-12-14,La Liga,Away,Mallorca,1,2,L
2024-12-20,La Liga,Home,Valladolid,3,0,W
2025-01-11,La Liga,Away,Alavés,1,0,W
2025-01-18,La Liga,Home,Sevilla,1,2,L
2025-01-26,La Liga,Away,Rayo Vallecano,1,2,L
2025-02-03,La Liga,Home,Las Palmas,2,1,W
2025-02-08,La Liga,Away,Athletic Club,0,3,L
2025-02-14,La Liga,Home,Getafe,1,2,L
2025-02-23,La Liga,Away,Real Madrid,0,2,L
2025-03-01,La Liga,Home,Celta Vigo,2,2,D
2025-03-10,La Liga,Away,Espanyol,1,1,D
2025-03-15,La Liga,Home,Valencia,1,1,D
2025-03-30,La Liga,Away,Barcelona,1,4,L
2025-04-05,La Liga,Home,Alavés,0,1,L
2025-04-13,La Liga,Away,Osasuna,1,2,L
2025-04-21,La Liga,Home,Betis,1,3,L
2025-04-24,La Liga,Away,Leganés,1,1,D
2025-05-05,La Liga,Home,Mallorca,1,0,W
2025-05-10,La Liga,Home,Villarreal,0,1,L
2025-05-13,La Liga,Away,Valladolid,1,0,W
2025-05-18,La Liga,Away,Real Sociedad,2,3,L
2025-05-25,La Liga,Home,Atlético Madrid,0,4,L
