Date,Comp,venue,opponent,goals_for,goals_against,result
2023-08-12,La Liga,Away,Real Sociedad,1,1,D
2023-08-20,La Liga,Home,Getafe,3,0,W
2023-08-26,La Liga,Away,Sevilla,2,1,W
2023-09-03,La Liga,Home,Las Palmas,1,0,W
2023-09-18,La Liga,Away,Granada,4,2,W
2023-09-23,La Liga,Home,Mallorca,5,3,W
2023-09-27,La Liga,Away,Villarreal,2,1,W
2023-09-30,La Liga,Home,Real Madrid,0,3,L
2023-10-07,La Liga,Away,Cádiz,1,0,W
2023-10-22,La Liga,Home,Almería,5,2,W
2023-10-27,La Liga,Home,Celta Vigo,1,0,W
2023-11-04,La Liga,Away,Osasuna,4,2,W
2023-11-11,La Liga,Away,Rayo Vallecano,2,1,W
2023-11-27,La Liga,Home,Athletic Club,1,1,D
2023-12-02,La Liga,Home,Valencia,2,1,W
2023-12-10,La Liga,Away,Barcelona,4,2,W
2023-12-18,La Liga,Home,Alavés,3,0,W
2023-12-21,La Liga,Away,Betis,1,1,D
2024-01-03,La Liga,Home,Atlético Madrid,4,3,W
2024-01-14,La Liga,Away,Almería,0,0,D
2024-01-21,La Liga,Home,Sevilla,5,1,W
2024-01-28,La Liga,Away,Celta Vigo,1,0,W
2024-02-03,La Liga,Home,Real Sociedad,0,0,D
2024-02-10,La Liga,Away,Real Madrid,0,4,L
2024-02-19,La Liga,Away,Athletic Club,2,3,L
2024-02-26,La Liga,Home,Rayo Vallecano,3,0,W
2024-03-03,La Liga,Away,Mallorca,0,1,L
2024-03-09,La Liga,Home,Osasuna,2,0,W
2024-03-16,La Liga,Away,Getafe,0,1,L
2024-03-31,La Liga,Home,Betis,3,2,W
2024-04-13,La Liga,Away,Atlético Madrid,1,3,L
2024-04-20,La Liga,Home,Cádiz,4,1,W
2024-04-27,La Liga,Away,Las Palmas,2,0,W
2024-05-04,La Liga,Home,Barcelona,4,2,W
2024-05-10,La Liga,Away,Alavés,2,2,D
2024-05-14,La Liga,Home,Villarreal,0,1,L
2024-05-19,La Liga,Away,Valencia,3,1,W
2024-05-24,La Liga,Home,Granada,7,0,W
