Date,Comp,venue,opponent,goals_for,goals_against,result
2024-08-18,La Liga,Away,Mallorca,1,1,D
2024-08-25,La Liga,Home,Valladolid,3,0,W
2024-08-29,La Liga,Away,Las Palmas,1,1,D
2024-09-01,La Liga,Home,Betis,2,0,W
2024-09-14,La Liga,Away,Real Sociedad,2,0,W
2024-09-21,La Liga,Home,Espanyol,4,1,W
2024-09-24,La Liga,Home,Alavés,3,2,W
2024-09-29,La Liga,Away,Atlético Madrid,1,1,D
2024-10-05,La Liga,Home,Villarreal,2,0,W
2024-10-19,La Liga,Away,Celta Vigo,2,1,W
2024-10-26,La Liga,Home,Barcelona,0,4,L
2024-11-09,La Liga,Home,Osasuna,4,0,W
2024-11-24,La Liga,Away,Leganés,3,0,W
2024-12-01,La Liga,Home,Getafe,2,0,W
2024-12-04,La Liga,Away,Athletic Club,1,2,L
2024-12-07,La Liga,Away,Girona,3,0,W
2024-12-14,La Liga,Away,Rayo Vallecano,3,3,D
2024-12-22,La Liga,Home,Sevilla,4,2,W
2025-01-03,La Liga,Away,Valencia,2,1,W
2025-01-19,La Liga,Home,Las Palmas,4,1,W
2025-01-25,La Liga,Away,Valladolid,3,0,W
2025-02-01,La Liga,Away,Espanyol,0,1,L
2025-02-08,La Liga,Home,Atlético Madrid,1,1,D
2025-02-15,La Liga,Away,Osasuna,1,1,D
2025-02-23,La Liga,Home,Girona,2,0,W
2025-03-01,La Liga,Away,Betis,1,2,L
2025-03-09,La Liga,Home,Rayo Vallecano,2,1,W
2025-03-15,La Liga,Away,Villarreal,2,1,W
2025-03-29,La Liga,Home,Leganés,3,2,W
2025-04-05,La Liga,Home,Valencia,1,2,L
2025-04-13,La Liga,Away,Alavés,1,0,W
2025-04-20,La Liga,Home,Athletic Club,1,0,W
2025-04-23,La Liga,Away,Getafe,1,0,W
2025-05-04,La Liga,Home,Celta Vigo,3,2,W
2025-05-11,La Liga,Away,Barcelona,3,4,L
2025-05-14,La Liga,Home,Mallorca,2,1,W
2025-05-18,La Liga,Away,Sevilla,2,0,W
2025-05-24,La Liga,Home,Real Sociedad,2,0,W
