Date,Comp,venue,opponent,goals_for,goals_against,result
2022-08-13,La Liga,Away,Celta Vigo,2,2,D
2022-08-19,La Liga,Home,Rayo Vallecano,0,2,L
2022-08-28,La Liga,Home,Real Madrid,1,3,L
2022-09-04,La Liga,Away,Athletic Club,1,0,W
2022-09-10,La Liga,Home,Sevilla,2,3,L
2022-09-18,La Liga,Away,Real Sociedad,1,2,L
2022-10-02,La Liga,Home,Valencia,2,2,D
2022-10-09,La Liga,Away,Cádiz,2,2,D
2022-10-16,La Liga,Home,Valladolid,1,0,W
2022-10-20,La Liga,Away,Osasuna,0,1,L
2022-10-23,La Liga,Home,Elche,2,2,D
2022-10-28,La Liga,Away,Mallorca,1,1,D
2022-11-06,La Liga,Away,Atlético Madrid,1,1,D
2022-11-09,La Liga,Home,Villarreal,0,1,L
2022-12-31,La Liga,Away,Barcelona,1,1,D
2023-01-07,La Liga,Home,Girona,2,2,D
2023-01-15,La Liga,Away,Getafe,2,1,W
2023-01-21,La Liga,Home,Betis,1,0,W
2023-01-27,La Liga,Away,Almería,1,3,L
2023-02-04,La Liga,Home,Osasuna,1,1,D
2023-02-13,La Liga,Home,Real Sociedad,2,3,L
2023-02-19,La Liga,Away,Elche,1,0,W
2023-02-25,La Liga,Home,Mallorca,2,1,W
2023-03-05,La Liga,Away,Valladolid,1,2,L
2023-03-11,La Liga,Away,Real Madrid,1,3,L
2023-03-18,La Liga,Home,Celta Vigo,1,3,L
2023-04-01,La Liga,Away,Girona,1,2,L
2023-04-08,La Liga,Home,Athletic Club,1,2,L
2023-04-15,La Liga,Away,Betis,1,3,L
2023-04-21,La Liga,Home,Cádiz,0,0,D
2023-04-27,La Liga,Away,Villarreal,2,4,L
2023-04-30,La Liga,Home,Getafe,1,0,W
2023-05-04,La Liga,Away,Sevilla,2,3,L
2023-05-14,La Liga,Home,Barcelona,2,4,L
2023-05-21,La Liga,Away,Rayo Vallecano,2,1,W
2023-05-24,La Liga,Home,Atlético Madrid,3,3,D
2023-05-28,La Liga,Away,Valencia,2,2,D
2023-06-04,La Liga,Home,Almería,3,3,D
