Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2022-08-13,19:00,La Liga,Matchweek 1,Sat,Home,L,0,3,Villarreal,1.0,1.5,51.0,17543,Roque Mesa,4-1-4-1,4-4-2,Mario Melero,Match Report,
2022-08-19,22:00,La Liga,Matchweek 2,Fri,Away,D,1,1,Sevilla,0.5,2.0,39.0,33991,Roque Mesa,4-3-3,4-3-3,Juan Pulido,Match Report,
2022-08-28,19:30,La Liga,Matchweek 3,Sun,Away,L,0,4,Barcelona,0.8,2.6,33.0,83972,Jordi Masip,4-1-4-1,4-3-3,Ricardo de Burgos,Match Report,
2022-09-05,21:00,La Liga,Matchweek 4,Mon,Home,W,1,0,Almería,1.2,0.5,51.0,20260,Roque Mesa,4-3-3,4-2-3-1,Pablo González,Match Report,
2022-09-09,21:00,La Liga,Matchweek 5,Fri,Away,L,1,2,Girona,0.5,1.9,55.0,10053,Roque Mesa,4-1-4-1,3-4-3,César Soto,Match Report,
2022-09-16,21:00,La Liga,Matchweek 6,Fri,Home,L,0,1,Cádiz,1.5,0.3,57.0,20295,Roque Mesa,4-3-3,4-2-3-1,José Sánchez,Match Report,
2022-10-01,16:15,La Liga,Matchweek 7,Sat,Away,W,3,2,Getafe,1.6,2.8,56.0,10958,Jordi Masip,4-3-3,5-3-2,Alejandro Muñíz,Match Report,
2022-10-09,14:00,La Liga,Matchweek 8,Sun,Home,D,0,0,Betis,0.6,0.5,58.0,22561,Jordi Masip,4-3-3,4-2-3-1,Carlos del Cerro,Match Report,
2022-10-16,18:30,La Liga,Matchweek 9,Sun,Away,L,0,1,Espanyol,0.7,1.3,51.0,17770,Jordi Masip,4-3-3,4-1-3-2,Antonio Matéu Lahoz,Match Report,
2022-10-19,19:00,La Liga,Matchweek 10,Wed,Home,W,4,1,Celta Vigo,1.5,2.6,38.0,16547,Jordi Masip,5-3-2,4-1-3-2,Valentín Pizarro,Match Report,
2022-10-22,16:15,La Liga,Matchweek 11,Sat,Home,W,1,0,Real Sociedad,0.8,0.9,26.0,21175,Jordi Masip,3-5-2,4-1-3-2,Jorge Figueroa,Match Report,
2022-10-30,14:00,La Liga,Matchweek 12,Sun,Away,L,0,2,Osasuna,0.5,2.5,52.0,19429,Jordi Masip,3-5-2,4-3-3,Guillermo Cuadra,Match Report,
2022-11-05,16:15,La Liga,Matchweek 13,Sat,Home,W,2,1,Elche,1.9,0.2,51.0,20176,Jordi Masip,4-3-3,4-4-1-1,Ricardo de Burgos,Match Report,
2022-11-08,20:00,La Liga,Matchweek 14,Tue,Away,L,0,3,Athletic Club,0.5,2.1,57.0,40072,Jordi Masip,4-4-2,4-1-4-1,Isidro Díaz de Mera,Match Report,
2022-11-12,16:00,Copa del Rey,First round,Sat,Away,W,2,0,UD Barbadás,,,,3000,Jordi Masip,4-3-3,3-4-3,Pablo González,Match Report,
2022-12-21,21:00,Copa del Rey,Second round,Wed,Away,W,5,1,Arenas Club de Getxo,,,63.0,1200,Roque Mesa,4-2-3-1,5-4-1,Carlos del Cerro,Match Report,
2022-12-30,21:30,La Liga,Matchweek 15,Fri,Home,L,0,2,Real Madrid,0.6,2.3,39.0,25950,Jordi Masip,4-3-3,4-3-3,José Luis Munuera,Match Report,
2023-01-04,21:00,Copa del Rey,Round of 32,Wed,Away,L,0,1,Alavés,,,50.0,8800,Javi Sánchez,4-3-3,4-2-3-1,Miguel Ángel Ortiz Arias,Match Report,
2023-01-07,18:30,La Liga,Matchweek 16,Sat,Away,L,0,1,Mallorca,0.6,1.2,58.0,14129,Jordi Masip,4-3-3,3-4-3,Valentín Pizarro,Match Report,
2023-01-14,14:00,La Liga,Matchweek 17,Sat,Home,L,0,1,Rayo Vallecano,0.6,1.1,45.0,19969,Jordi Masip,4-3-3,4-2-3-1,Mario Melero,Match Report,
2023-01-21,18:30,La Liga,Matchweek 18,Sat,Away,L,0,3,Atlético Madrid,0.5,3.3,53.0,53253,Jordi Masip,5-3-2,4-1-4-1,Ricardo de Burgos,Match Report,
2023-01-29,14:00,La Liga,Matchweek 19,Sun,Home,W,1,0,Valencia,1.5,1.2,52.0,19675,Jordi Masip,4-3-3,4-3-3,Jorge Figueroa,Match Report,
2023-02-05,18:30,La Liga,Matchweek 20,Sun,Away,W,1,0,Real Sociedad,0.7,1.2,45.0,32214,Jordi Masip,4-2-3-1,4-3-2-1,Pablo González,Match Report,
2023-02-12,18:30,La Liga,Matchweek 21,Sun,Home,D,0,0,Osasuna,1.6,0.7,51.0,21044,Jordi Masip,4-2-3-1,4-3-3,Guillermo Cuadra,Match Report,
2023-02-18,16:15,La Liga,Matchweek 22,Sat,Away,L,1,2,Betis,1.0,2.4,53.0,51396,Jordi Masip,4-2-3-1,4-2-3-1,Antonio Matéu,Match Report,
