Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2020-09-13,14:00,La Liga,Matchweek 1,Sun,Home,L,0,1,Betis,1.2,0.4,43.0,,Fernando Pacheco,3-1-4-2,4-2-3-1,Pablo González,Match Report,
2020-09-20,18:30,La Liga,Matchweek 2,Sun,Away,L,1,2,Granada,0.7,2.2,44.0,,Fernando Pacheco,3-5-2,4-2-3-1,Carlos del Cerro,Match Report,
2020-09-26,13:00,La Liga,Matchweek 3,Sat,Home,D,0,0,Getafe,1.3,1.1,47.0,,Fernando Pacheco,4-4-2,4-4-2,Alberola Rojas,Match Report,
2020-09-30,19:00,La Liga,Matchweek 4,Wed,Away,L,1,3,Villarreal,1.1,2.3,41.0,,Fernando Pacheco,4-4-2,4-1-4-1,David Medié,Match Report,
2020-10-04,14:00,La Liga,Matchweek 5,Sun,Home,W,1,0,Athletic Club,0.6,0.6,41.0,,Fernando Pacheco,3-5-2,4-2-3-1,José Sánchez,Match Report,
2020-10-18,18:30,La Liga,Matchweek 6,Sun,Home,L,0,2,Elche,1.7,0.8,47.0,,Fernando Pacheco,3-4-1-2,3-4-3,Adrián Cordero,Match Report,
2020-10-25,14:00,La Liga,Matchweek 7,Sun,Away,W,2,0,Valladolid,2.5,0.3,55.0,,Fernando Pacheco,4-4-2,4-4-2,José Luis Munuera,Match Report,
2020-10-31,21:00,La Liga,Matchweek 8,Sat,Home,D,1,1,Barcelona,1.2,1.9,21.0,,Fernando Pacheco,4-1-4-1,4-2-3-1,Alejandro Hernández,Match Report,
2020-11-08,18:30,La Liga,Matchweek 9,Sun,Away,D,1,1,Levante,0.8,2.1,29.0,,Fernando Pacheco,4-4-2,4-4-2,Isidro Díaz de Mera,Match Report,
2020-11-22,21:00,La Liga,Matchweek 10,Sun,Home,D,2,2,Valencia,1.7,1.9,34.0,,Fernando Pacheco,3-5-2,4-4-2,Santiago Jaime,Match Report,
2020-11-28,21:00,La Liga,Matchweek 11,Sat,Away,W,2,1,Real Madrid,2.2,1.7,33.0,,Fernando Pacheco,4-4-2,4-3-3,Adrián Cordero,Match Report,
2020-12-06,21:00,La Liga,Matchweek 12,Sun,Home,D,0,0,Real Sociedad,0.3,1.4,32.0,,Fernando Pacheco,4-4-2,4-2-3-1,José Luis Munuera,Match Report,
2020-12-12,18:30,La Liga,Matchweek 13,Sat,Away,L,0,1,Huesca,0.2,0.4,34.0,,Fernando Pacheco,4-4-2,4-3-3,Mario Melero,Match Report,
2020-12-16,21:00,Copa del Rey,First round,Wed,Away,W,2,0,CD Rincón,,,,,Martin Agirregabiria,4-4-2,5-4-1,Juan Martínez,Match Report,
2020-12-20,14:00,La Liga,Matchweek 14,Sun,Away,L,0,2,Celta Vigo,0.7,1.6,46.0,,Fernando Pacheco,4-4-2,4-1-3-2,Alberola Rojas,Match Report,
2020-12-23,22:00,La Liga,Matchweek 15,Wed,Home,W,2,1,Eibar,1.9,1.0,44.0,,Fernando Pacheco,4-4-2,4-2-3-1,Carlos del Cerro,Match Report,
2020-12-31,16:15,La Liga,Matchweek 16,Thu,Away,D,1,1,Osasuna,1.6,0.4,67.0,,Manu García,4-4-2,4-4-2,Santiago Jaime,Match Report,
2021-01-03,16:15,La Liga,Matchweek 17,Sun,Home,L,1,2,Atlético Madrid,0.3,2.2,42.0,,Manu García,4-5-1,3-5-2,Juan Martínez,Match Report,
2021-01-06,19:00,Copa del Rey,Second round,Wed,Away,W,1,0,La Coruña,,,45.0,,Manu García,4-4-2,4-2-3-1,Pablo González,Match Report,
2021-01-10,16:15,La Liga,Matchweek 18,Sun,Away,L,1,3,Cádiz,0.9,2.6,60.0,,Fernando Pacheco,4-4-2,4-4-2,José Sánchez,Match Report,
2021-01-16,12:00,Copa del Rey,Round of 32,Sat,Away,L,0,5,Almería,,,41.0,,Víctor Laguardia,4-2-3-1,4-2-3-1,Alberola Rojas,Match Report,
2021-01-19,21:30,La Liga,Matchweek 19,Tue,Home,L,1,2,Sevilla,1.6,1.2,38.0,,Fernando Pacheco,4-4-2,4-3-3,Isidro Díaz de Mera,Match Report,
2021-01-23,21:00,La Liga,Matchweek 20,Sat,Home,L,1,4,Real Madrid,0.7,1.4,40.0,,Fernando Pacheco,4-4-2,4-3-3,Alejandro Hernández,Match Report,
2021-01-31,14:00,La Liga,Matchweek 21,Sun,Away,D,0,0,Getafe,0.2,0.4,40.0,,Manu García,4-4-2,3-4-3,Santiago Jaime,Match Report,
2021-02-05,21:00,La Liga,Matchweek 22,Fri,Home,W,1,0,Valladolid,1.5,0.1,55.0,,Manu García,4-4-2,4-2-3-1,César Soto,Match Report,
2021-02-13,21:00,La Liga,Matchweek 23,Sat,Away,L,1,5,Barcelona,0.7,2.4,27.0,,Fernando Pacheco,4-4-2,4-3-3,Jorge Figueroa,Match Report,
2021-02-21,16:15,La Liga,Matchweek 24,Sun,Away,L,0,4,Real Sociedad,0.8,2.4,36.0,,Manu García,4-4-2,4-3-3,José Luis Munuera,Match Report,
2021-02-27,18:30,La Liga,Matchweek 25,Sat,Home,L,0,1,Osasuna,0.4,1.5,53.0,,Manu García,4-4-2,4-4-2,José Sánchez,Match Report,
2021-03-08,21:00,La Liga,Matchweek 26,Mon,Away,L,2,3,Betis,0.8,2.0,24.0,,Manu García,4-4-2,4-2-3-1,Alberola Rojas,Match Report,
2021-03-13,14:00,La Liga,Matchweek 27,Sat,Home,D,1,1,Cádiz,1.5,1.5,51.0,,Manu García,4-4-2,4-1-4-1,Isidro Díaz de Mera,Match Report,
2021-03-21,18:30,La Liga,Matchweek 28,Sun,Away,L,0,1,Atlético Madrid,1.2,0.5,38.0,,Fernando Pacheco,4-1-4-1,3-1-4-2,Juan Martínez,Match Report,
2021-04-04,14:00,La Liga,Matchweek 29,Sun,Home,L,1,3,Celta Vigo,2.0,2.0,54.0,,Fernando Pacheco,4-4-2,4-1-3-2,Antonio Matéu Lahoz,Match Report,
2021-04-10,16:15,La Liga,Matchweek 30,Sat,Away,D,0,0,Athletic Club,0.5,1.8,55.0,,Fernando Pacheco,4-4-2,4-4-2,Mario Melero,Match Report,
2021-04-18,16:15,La Liga,Matchweek 33,Sun,Home,W,1,0,Huesca,0.4,0.9,51.0,,Fernando Pacheco,4-4-2,3-5-2,Alejandro Hernández,Match Report,
2021-04-21,21:00,La Liga,Matchweek 31,Wed,Home,W,2,1,Villarreal,1.7,1.5,33.0,,Fernando Pacheco,4-4-2,4-4-2,Adrián Cordero,Match Report,
2021-04-24,18:30,La Liga,Matchweek 32,Sat,Away,D,1,1,Valencia,1.0,1.0,46.0,,Fernando Pacheco,4-4-2,4-4-2,Guillermo Cuadra,Match Report,
2021-05-01,14:00,La Liga,Matchweek 34,Sat,Away,L,0,3,Eibar,0.2,1.5,55.0,,Fernando Pacheco,4-4-2,4-4-2,José Luis Munuera,Match Report,
2021-05-08,14:00,La Liga,Matchweek 35,Sat,Home,D,2,2,Levante,1.2,0.8,53.0,,Fernando Pacheco,4-2-3-1,4-4-2,Carlos del Cerro,Match Report,
2021-05-11,20:00,La Liga,Matchweek 36,Tue,Away,W,2,0,Elche,1.6,0.8,33.0,,Manu García,4-3-3,4-4-2,Pablo González,Match Report,
2021-05-16,18:30,La Liga,Matchweek 37,Sun,Home,W,4,2,Granada,2.4,0.8,53.0,,Fernando Pacheco,4-4-2,4-2-3-1,José Sánchez,Match Report,
2021-05-23,21:00,La Liga,Matchweek 38,Sun,Away,L,0,1,Sevilla,1.1,0.4,32.0,,Manu García,4-3-3,4-3-3,Isidro Díaz de Mera,Match Report,
