Date,Comp,venue,opponent,goals_for,goals_against,result
2022-08-14,La Liga,Home,Real Sociedad,0,1,L
2022-08-20,La Liga,Away,Osasuna,0,2,L
2022-08-29,La Liga,Home,Athletic Club,0,4,L
2022-09-02,La Liga,Away,Celta Vigo,0,3,L
2022-09-10,La Liga,Home,Barcelona,0,4,L
2022-09-16,La Liga,Away,Valladolid,1,0,W
2022-10-01,La Liga,Home,Villarreal,0,0,D
2022-10-09,La Liga,Home,Espanyol,2,2,D
2022-10-15,La Liga,Away,Girona,1,1,D
2022-10-19,La Liga,Home,Betis,0,0,D
2022-10-22,La Liga,Away,Rayo Vallecano,1,5,L
2022-10-29,La Liga,Home,Atlético Madrid,3,2,W
2022-11-05,La Liga,Away,Getafe,0,0,D
2022-11-10,La Liga,Away,Real Madrid,1,2,L
2022-12-30,La Liga,Home,Almería,1,1,D
2023-01-06,La Liga,Away,Valencia,1,0,W
2023-01-16,La Liga,Home,Elche,1,1,D
2023-01-21,La Liga,Away,Sevilla,0,1,L
2023-01-28,La Liga,Home,Mallorca,2,0,W
2023-02-03,La Liga,Away,Athletic Club,1,4,L
2023-02-10,La Liga,Home,Girona,2,0,W
2023-02-19,La Liga,Away,Barcelona,0,2,L
2023-02-25,La Liga,Home,Rayo Vallecano,1,0,W
2023-03-03,La Liga,Away,Real Sociedad,0,0,D
2023-03-10,La Liga,Home,Getafe,2,2,D
2023-03-18,La Liga,Away,Almería,1,1,D
2023-04-01,La Liga,Home,Sevilla,0,2,L
2023-04-09,La Liga,Away,Betis,2,0,W
2023-04-15,La Liga,Home,Real Madrid,0,2,L
2023-04-21,La Liga,Away,Espanyol,0,0,D
2023-04-25,La Liga,Home,Osasuna,0,1,L
2023-04-30,La Liga,Home,Valencia,2,1,W
2023-05-03,La Liga,Away,Atlético Madrid,1,5,L
2023-05-12,La Liga,Away,Mallorca,0,1,L
2023-05-19,La Liga,Home,Valladolid,2,0,W
2023-05-24,La Liga,Away,Villarreal,0,2,L
2023-05-28,La Liga,Home,Celta Vigo,1,0,W
2023-06-04,La Liga,Away,Elche,1,1,D
