Date,Comp,venue,opponent,goals_for,goals_against,result
2022-08-13,La Liga,Home,Espanyol,2,2,D
2022-08-20,La Liga,Home,Real Madrid,1,4,L
2022-08-26,La Liga,Away,Girona,1,0,W
2022-09-02,La Liga,Home,Cádiz,3,0,W
2022-09-10,La Liga,Away,Atlético Madrid,1,4,L
2022-09-17,La Liga,Away,Valencia,0,3,L
2022-10-02,La Liga,Home,Betis,1,0,W
2022-10-09,La Liga,Away,Barcelona,0,1,L
2022-10-16,La Liga,Home,Real Sociedad,1,2,L
2022-10-19,La Liga,Away,Valladolid,1,4,L
2022-10-24,La Liga,Home,Getafe,1,1,D
2022-10-29,La Liga,Away,Almería,1,3,L
2022-11-05,La Liga,Home,Osasuna,1,2,L
2022-11-10,La Liga,Away,Rayo Vallecano,0,0,D
2022-12-30,La Liga,Home,Sevilla,1,1,D
2023-01-06,La Liga,Away,Elche,1,0,W
2023-01-13,La Liga,Home,Villarreal,1,1,D
2023-01-20,La Liga,Away,Mallorca,0,1,L
2023-01-29,La Liga,Home,Athletic Club,1,0,W
2023-02-04,La Liga,Away,Betis,4,3,W
2023-02-12,La Liga,Home,Atlético Madrid,0,1,L
2023-02-18,La Liga,Away,Real Sociedad,1,1,D
2023-02-26,La Liga,Home,Valladolid,3,0,W
2023-03-06,La Liga,Away,Osasuna,0,0,D
2023-03-11,La Liga,Home,Rayo Vallecano,3,0,W
2023-03-18,La Liga,Away,Espanyol,3,1,W
2023-04-02,La Liga,Home,Almería,2,2,D
2023-04-07,La Liga,Away,Sevilla,2,2,D
2023-04-17,La Liga,Home,Mallorca,0,1,L
2023-04-22,La Liga,Away,Real Madrid,0,2,L
2023-04-26,La Liga,Home,Elche,1,0,W
2023-04-30,La Liga,Away,Villarreal,1,3,L
2023-05-03,La Liga,Away,Getafe,0,1,L
2023-05-14,La Liga,Home,Valencia,1,2,L
2023-05-20,La Liga,Away,Athletic Club,1,2,L
2023-05-23,La Liga,Home,Girona,1,1,D
2023-05-28,La Liga,Away,Cádiz,0,1,L
2023-06-04,La Liga,Home,Barcelona,2,1,W
