Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2022-08-15,21:30,La Liga,Matchweek 1,Mon,Home,W,3,0,Elche,3.1,0.4,71,50622,Nabil Fekir,4-2-3-1,3-4-3,Guillermo Cuadra,Match Report,
2022-08-20,19:30,La Liga,Matchweek 2,Sat,Away,W,2,1,Mallorca,2.1,0.6,52,15579,Nabil Fekir,4-2-3-1,5-3-2,Pablo González,Match Report,
2022-08-26,22:00,La Liga,Matchweek 3,Fri,Home,W,1,0,Osasuna,0.5,1.3,55,52580,Nabil Fekir,4-2-3-1,4-4-1-1,Juan Martínez,Match Report,
2022-09-03,16:15,La Liga,Matchweek 4,Sat,Away,L,1,2,Real Madrid,0.5,2.9,51,58579,Andrés Guardado,4-2-3-1,4-3-3,José Sánchez,Match Report,
2022-09-08,19:45,Europa Lg,Group stage,Thu,Away,W,2,0,fi HJK,2.7,0.2,51,10164,Joaquín,4-2-3-1,3-5-2,Roi Reinshreiber,Match Report,
2022-09-11,21:00,La Liga,Matchweek 5,Sun,Home,W,1,0,Villarreal,1.4,1.7,47,53276,Sergio Canales,4-2-3-1,4-4-2,Ricardo de Burgos,Match Report,
2022-09-15,21:00,Europa Lg,Group stage,Thu,Home,W,3,2,bg Ludogorets,1.0,0.8,54,43113,Joaquín,4-2-3-1,4-2-3-1,Andris Treimanis,Match Report,
2022-09-18,18:30,La Liga,Matchweek 6,Sun,Home,W,2,1,Girona,1.6,1.3,44,52229,Sergio Canales,4-2-3-1,3-4-3,Miguel Ángel Ortiz Arias,Match Report,
2022-10-02,16:15,La Liga,Matchweek 7,Sun,Away,L,0,1,Celta Vigo,0.9,0.9,54,14344,Sergio Canales,4-2-3-1,4-1-3-2,César Soto,Match Report,
2022-10-06,21:00,Europa Lg,Group stage,Thu,Away,W,2,1,it Roma,0.6,1.8,60,62294,Joaquín,4-2-3-1,3-4-3,Matej Jug,Match Report,
2022-10-09,14:00,La Liga,Matchweek 8,Sun,Away,D,0,0,Valladolid,0.5,0.6,42,22561,Sergio Canales,4-2-3-1,4-3-3,Carlos del Cerro,Match Report,
2022-10-13,18:45,Europa Lg,Group stage,Thu,Home,D,1,1,it Roma,0.4,1.1,48,52472,Joaquín,4-2-3-1,5-3-2,Anastasios Sidiropoulos,Match Report,
2022-10-16,21:00,La Liga,Matchweek 9,Sun,Home,W,3,1,Almería,2.5,0.8,54,46112,Sergio Canales,4-2-3-1,4-3-3,Alejandro Muñíz,Match Report,
2022-10-19,19:00,La Liga,Matchweek 10,Wed,Away,D,0,0,Cádiz,0.9,0.9,59,18505,Joaquín,4-2-3-1,4-4-2,Antonio Matéu Lahoz,Match Report,
2022-10-23,16:15,La Liga,Matchweek 11,Sun,Home,L,1,2,Atlético Madrid,1.4,0.8,55,50179,Andrés Guardado,4-2-3-1,4-4-2,Jesús Gil,Match Report,
2022-10-27,19:45,Europa Lg,Group stage,Thu,Away,W,1,0,bg Ludogorets,0.4,0.9,47,9487,Joaquín,4-2-3-1,4-2-3-1,Harald Lechner,Match Report,
2022-10-30,21:00,La Liga,Matchweek 12,Sun,Away,W,2,0,Real Sociedad,1.3,0.9,42,32435,Andrés Guardado,4-2-3-1,4-1-3-2,Javier Villanueva,Match Report,
2022-11-03,21:00,Europa Lg,Group stage,Thu,Home,W,3,0,fi HJK,2.8,0.6,68,35384,William Carvalho,4-2-3-1,3-4-3,William Collum,Match Report,
2022-11-06,21:00,La Liga,Matchweek 13,Sun,Home,D,1,1,Sevilla,1.0,1.5,37,54034,Sergio Canales,4-2-3-1,4-2-3-1,José Sánchez,Match Report,
2022-11-10,20:00,La Liga,Matchweek 14,Thu,Away,L,0,3,Valencia,0.2,2.0,38,39876,Sergio Canales,4-2-3-1,4-3-3,Miguel Ángel Ortiz Arias,Match Report,
2022-12-29,19:15,La Liga,Matchweek 15,Thu,Home,D,0,0,Athletic Club,0.5,0.4,53,53565,Andrés Guardado,4-2-3-1,4-2-3-1,Alejandro Hernández,Match Report,
2023-01-05,16:00,Copa del Rey,Round of 32,Thu,Away,W,4,1,Ibiza,,,68,1500,Joaquín,4-2-3-1,4-2-3-1,Javier Villanueva,Match Report,
2023-01-08,16:15,La Liga,Matchweek 16,Sun,Away,W,2,1,Rayo Vallecano,0.9,1.6,38,13119,Andrés Guardado,4-2-3-1,4-4-1-1,Isidro Díaz de Mera,Match Report,
2023-01-12,22:00,Supercopa de España,Semi-finals,Thu,Home,D,2 (2),2 (4),Barcelona,,,39,38629,Sergio Canales,4-2-3-1,4-3-3,Carlos del Cerro,Match Report,
2023-01-18,21:00,Copa del Rey,Round of 16,Wed,Home,D,2 (2),2 (4),Osasuna,,,54,35817,Sergio Canales,4-2-3-1,4-2-3-1,Alberola Rojas,Match Report,Osasuna won on penalty kicks following extra time
2023-01-21,16:15,La Liga,Matchweek 18,Sat,Away,L,0,1,Espanyol,0.9,2.3,69,20811,Andrés Guardado,4-2-3-1,4-4-2,Pablo González,Match Report,
2023-01-28,21:00,La Liga,Matchweek 19,Sat,Away,W,1,0,Getafe,1.7,0.3,61,11851,Sergio Canales,4-2-3-1,5-3-2,Guillermo Cuadra,Match Report,
2023-02-01,21:00,La Liga,Matchweek 17,Wed,Home,L,1,2,Barcelona,0.6,1.9,37,48181,Sergio Canales,4-2-3-1,4-3-3,Ricardo de Burgos,Match Report,
2023-02-04,21:00,La Liga,Matchweek 20,Sat,Home,L,3,4,Celta Vigo,3.4,1.9,55,46595,Andrés Guardado,4-2-3-1,4-4-2,Carlos del Cerro,Match Report,
2023-02-11,16:15,La Liga,Matchweek 21,Sat,Away,W,3,2,Almería,2.5,2.3,48,14288,Andrés Guardado,4-2-3-1,4-2-3-1,Alberola Rojas,Match Report,
2023-02-18,16:15,La Liga,Matchweek 22,Sat,Home,W,2,1,Valladolid,2.4,1.0,47,51396,Sergio Canales,4-2-3-1,4-2-3-1,Antonio Matéu,Match Report,
2023-02-24,21:00,La Liga,Matchweek 23,Fri,Away,W,3,2,Elche,4.1,1.0,65,20643,Andrés Guardado,4-2-3-1,3-4-3,Javier Villanueva,Match Report,
2023-03-05,21:00,La Liga,Matchweek 24,Sun,Home,D,0,0,Real Madrid,0.5,1.5,37,52212,Guido Rodríguez,4-2-3-1,4-4-2,César Soto,Match Report,
2023-03-09,20:00,Europa Lg,Round of 16,Thu,Away,L,1,4,eng Manchester Utd,0.5,3.0,44,72998,Joaquín,4-2-3-1,4-2-3-1,Daniel Siebert,Match Report,Leg 1 of 2
2023-03-12,18:30,La Liga,Matchweek 25,Sun,Away,D,1,1,Villarreal,1.0,1.7,43,19174,Andrés Guardado,4-2-3-1,4-3-3,Miguel Ángel Ortiz Arias,Match Report,
2023-03-16,18:45,Europa Lg,Round of 16,Thu,Home,L,0,1,eng Manchester Utd,1.2,1.9,46,54643,Joaquín,4-2-3-1,4-2-3-1,Srđan Jovanović,Match Report,Leg 2 of 2; Manchester Utd won
2023-03-19,14:00,La Liga,Matchweek 26,Sun,Home,W,1,0,Mallorca,0.8,0.2,60,50402,Andrés Guardado,4-2-3-1,5-3-2,Valentín Pizarro,Match Report,
2023-04-02,21:00,La Liga,Matchweek 27,Sun,Away,L,0,1,Atlético Madrid,0.6,1.6,46,61623,Guido Rodríguez,4-4-2,5-3-2,Juan Martínez,Match Report,
2023-04-09,16:15,La Liga,Matchweek 28,Sun,Home,L,0,2,Cádiz,1.2,2.9,47,51555,Sergio Canales,4-2-3-1,4-4-2,Guillermo Cuadra,Match Report,
2023-04-15,18:30,La Liga,Matchweek 29,Sat,Home,W,3,1,Espanyol,2.0,0.8,52,45313,Andrés Guardado,4-2-3-1,4-3-3,Alejandro Hernández,Match Report,
2023-04-22,14:00,La Liga,Matchweek 30,Sat,Away,L,2,3,Osasuna,2.0,1.5,62,19723,Andrés Guardado,4-2-3-1,4-3-3,Alberola Rojas,Match Report,
2023-04-25,22:00,La Liga,Matchweek 31,Tue,Home,D,0,0,Real Sociedad,1.0,0.9,58,42294,Andrés Guardado,4-2-3-1,4-1-3-2,Juan Martínez,Match Report,
2023-04-29,21:00,La Liga,Matchweek 32,Sat,Away,L,0,4,Barcelona,0.2,3.0,33,88530,Sergio Canales,4-2-3-1,4-3-3,Carlos del Cerro,Match Report,
2023-05-04,22:00,La Liga,Matchweek 33,Thu,Away,W,1,0,Athletic Club,1.2,1.6,37,43116,Andrés Guardado,4-2-3-1,4-2-3-1,Miguel Ángel Ortiz Arias,Match Report,
