Date,Comp,venue,opponent,goals_for,goals_against,result
2023-08-12,La Liga,Away,Athletic Club,2,0,W
2023-08-19,La Liga,Away,Almería,3,1,W
2023-08-25,La Liga,Away,Celta Vigo,1,0,W
2023-09-02,La Liga,Home,Getafe,2,1,W
2023-09-17,La Liga,Home,Real Sociedad,2,1,W
2023-09-24,La Liga,Away,Atlético Madrid,1,3,L
2023-09-27,La Liga,Home,Las Palmas,2,0,W
2023-09-30,La Liga,Away,Girona,3,0,W
2023-10-07,La Liga,Home,Osasuna,4,0,W
2023-10-21,La Liga,Away,Sevilla,1,1,D
2023-10-28,La Liga,Away,Barcelona,2,1,W
2023-11-05,La Liga,Home,Rayo Vallecano,0,0,D
2023-11-11,La Liga,Home,Valencia,5,1,W
2023-11-26,La Liga,Away,Cádiz,3,0,W
2023-12-02,La Liga,Home,Granada,2,0,W
2023-12-09,La Liga,Away,Betis,1,1,D
2023-12-17,La Liga,Home,Villarreal,4,1,W
2023-12-21,La Liga,Away,Alavés,1,0,W
2024-01-03,La Liga,Home,Mallorca,1,0,W
2024-01-21,La Liga,Home,Almería,3,2,W
2024-01-27,La Liga,Away,Las Palmas,2,1,W
2024-02-01,La Liga,Away,Getafe,2,0,W
2024-02-04,La Liga,Home,Atlético Madrid,1,1,D
2024-02-10,La Liga,Home,Girona,4,0,W
2024-02-18,La Liga,Away,Rayo Vallecano,1,1,D
2024-02-25,La Liga,Home,Sevilla,1,0,W
2024-03-02,La Liga,Away,Valencia,2,2,D
2024-03-10,La Liga,Home,Celta Vigo,4,0,W
2024-03-16,La Liga,Away,Osasuna,4,2,W
2024-03-31,La Liga,Home,Athletic Club,2,0,W
2024-04-13,La Liga,Away,Mallorca,1,0,W
2024-04-21,La Liga,Home,Barcelona,3,2,W
2024-04-26,La Liga,Away,Real Sociedad,1,0,W
2024-05-04,La Liga,Home,Cádiz,3,0,W
2024-05-11,La Liga,Away,Granada,4,0,W
2024-05-14,La Liga,Home,Alavés,5,0,W
2024-05-19,La Liga,Away,Villarreal,4,4,D
2024-05-25,La Liga,Home,Betis,0,0,D
