Date,Comp,venue,opponent,goals_for,goals_against,result
2020-08-30,Ligue 1,Home,Monaco,0,1,L
2020-09-13,Ligue 1,Away,Lille,0,1,L
2020-09-16,Ligue 1,Away,Paris S-G,0,1,L
2020-09-20,Ligue 1,Home,Reims,2,1,W
2020-09-26,Ligue 1,Away,Marseille,1,1,D
2020-10-04,Ligue 1,Home,Lorient,3,1,W
2020-10-18,Ligue 1,Away,Angers,1,1,D
2020-10-25,Ligue 1,Home,Saint-Étienne,2,0,W
2020-11-01,Ligue 1,Away,Nîmes,1,0,W
2020-11-08,Ligue 1,Home,Dijon,1,1,D
2020-11-22,Ligue 1,Away,Nantes,1,1,D
2020-11-29,Ligue 1,Home,Brest,0,2,L
2020-12-06,Ligue 1,Home,Lyon,1,3,L
2020-12-13,Ligue 1,Away,Strasbourg,2,2,D
2020-12-16,Ligue 1,Away,Montpellier,2,0,W
2020-12-19,Ligue 1,Home,Lens,2,0,W
2020-12-23,Ligue 1,Away,Rennes,0,1,L
2021-01-06,Ligue 1,Home,Bordeaux,0,0,D
2021-01-09,Ligue 1,Home,Nice,1,1,D
2021-01-17,Ligue 1,Away,Lyon,1,0,W
2021-01-24,Ligue 1,Home,Nantes,2,0,W
2021-01-31,Ligue 1,Away,Brest,4,2,W
2021-02-03,Ligue 1,Home,Montpellier,1,1,D
2021-02-07,Ligue 1,Away,Saint-Étienne,0,1,L
2021-02-14,Ligue 1,Home,Strasbourg,1,2,L
2021-02-21,Ligue 1,Away,Nice,2,1,W
2021-02-27,Ligue 1,Away,Bordeaux,2,1,W
2021-03-03,Ligue 1,Home,Angers,0,1,L
2021-03-14,Ligue 1,Away,Lens,2,2,D
2021-03-20,Ligue 1,Home,Rennes,1,3,L
2021-04-03,Ligue 1,Away,Monaco,0,4,L
2021-04-09,Ligue 1,Home,Lille,0,2,L
2021-04-18,Ligue 1,Away,Reims,0,0,D
2021-04-24,Ligue 1,Home,Paris S-G,1,3,L
2021-05-02,Ligue 1,Away,Dijon,5,1,W
2021-05-09,Ligue 1,Home,Nîmes,0,3,L
2021-05-16,Ligue 1,Away,Lorient,1,2,L
2021-05-23,Ligue 1,Home,Marseille,1,1,D
