Date,Comp,venue,opponent,goals_for,goals_against,result
2023-08-11,Ligue 1,Home,Lille,1,1,D
2023-08-20,Ligue 1,Away,Lorient,1,1,D
2023-08-27,Ligue 1,Home,Lyon,0,0,D
2023-09-03,Ligue 1,Home,Strasbourg,2,0,W
2023-09-15,Ligue 1,Away,Paris S-G,3,2,W
2023-09-22,Ligue 1,Away,Monaco,1,0,W
2023-10-01,Ligue 1,Home,Brest,0,0,D
2023-10-07,Ligue 1,Away,Metz,1,0,W
2023-10-21,Ligue 1,Home,Marseille,1,0,W
2023-10-27,Ligue 1,Away,Clermont Foot,1,0,W
2023-11-05,Ligue 1,Home,Rennes,2,0,W
2023-11-10,Ligue 1,Away,Montpellier,0,0,D
2023-11-26,Ligue 1,Home,Toulouse,1,0,W
2023-12-02,Ligue 1,Away,Nantes,0,1,L
2023-12-10,Ligue 1,Home,Reims,2,1,W
2023-12-16,Ligue 1,Away,Le Havre,1,3,L
2023-12-20,Ligue 1,Home,Lens,2,0,W
2024-01-13,Ligue 1,Away,Rennes,0,2,L
2024-01-27,Ligue 1,Home,Metz,1,0,W
2024-02-04,Ligue 1,Away,Brest,0,0,D
2024-02-11,Ligue 1,Home,Monaco,2,3,L
2024-02-16,Ligue 1,Away,Lyon,0,1,L
2024-02-25,Ligue 1,Home,Clermont Foot,0,0,D
2024-03-03,Ligue 1,Away,Toulouse,1,2,L
2024-03-08,Ligue 1,Home,Montpellier,1,2,L
2024-03-16,Ligue 1,Away,Lens,3,1,W
2024-03-31,Ligue 1,Home,Nantes,1,2,L
2024-04-07,Ligue 1,Away,Reims,0,0,D
2024-04-19,Ligue 1,Home,Lorient,3,0,W
2024-04-24,Ligue 1,Away,Marseille,2,2,D
2024-04-28,Ligue 1,Away,Strasbourg,3,1,W
2024-05-10,Ligue 1,Home,Le Havre,1,0,W
2024-05-15,Ligue 1,Home,Paris S-G,1,2,L
2024-05-19,Ligue 1,Away,Lille,2,2,D
