Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2022-08-07,15:00,Ligue 1,Matchweek 1,Sun,Away,L,1,4,Lille,0.6,2.4,41,32292,Birama Touré,4-2-3-1,4-2-3-1,Eric Wattellier,Match Report,
2022-08-14,15:00,Ligue 1,Matchweek 2,Sun,Home,D,2,2,Angers,0.8,1.4,40,15577,Birama Touré,4-1-4-1,4-2-3-1,Ruddy Buquet,Match Report,
2022-08-21,15:00,Ligue 1,Matchweek 3,Sun,Away,W,2,1,Montpellier,1.3,1.0,36,13137,Birama Touré,4-1-4-1,4-1-4-1,Mathieu Vernice,Match Report,
2022-08-27,17:00,Ligue 1,Matchweek 4,Sat,Home,W,1,0,Strasbourg,0.6,1.3,42,16059,Birama Touré,4-1-4-1,3-5-2,Johan Hamel,Match Report,
2022-08-31,19:00,Ligue 1,Matchweek 5,Wed,Away,L,1,2,Lyon,0.7,2.6,38,38609,Birama Touré,4-1-4-1,4-3-3,Pierre Gaillouste,Match Report,
2022-09-03,17:00,Ligue 1,Matchweek 6,Sat,Home,L,0,2,Marseille,0.6,1.6,48,17025,Birama Touré,4-1-4-1,3-4-3,Willy Delajod,Match Report,
2022-09-11,17:05,Ligue 1,Matchweek 7,Sun,Away,L,0,5,Rennes,0.7,1.6,52,27837,Birama Touré,4-1-4-1,4-4-2,Thomas Léonard,Match Report,
2022-09-16,21:00,Ligue 1,Matchweek 8,Fri,Home,L,1,3,Lorient,2.0,2.5,56,14866,Birama Touré,4-1-4-1,4-2-3-1,Ruddy Buquet,Match Report,
2022-10-02,15:00,Ligue 1,Matchweek 9,Sun,Home,D,1,1,Brest,1.4,0.6,48,14630,Birama Touré,4-1-4-1,4-2-3-1,Florent Batta,Match Report,
2022-10-09,15:00,Ligue 1,Matchweek 10,Sun,Away,L,1,2,Clermont Foot,1.0,1.1,52,11119,Birama Touré,4-1-4-1,3-4-3,Mathieu Vernice,Match Report,
2022-10-16,15:00,Ligue 1,Matchweek 11,Sun,Home,D,1,1,Nice,0.8,1.6,45,14125,Birama Touré,4-2-3-1,3-5-2,Eric Wattellier,Match Report,
2022-10-23,15:00,Ligue 1,Matchweek 12,Sun,Away,L,1,2,Reims,0.7,2.4,46,11411,Birama Touré,4-2-3-1,4-2-3-1,Hakim Ben El Hadj Salem,Match Report,
