Date,Comp,venue,opponent,goals_for,goals_against,result
2022-08-05,Ligue 1,Home,Ajaccio,2,1,W
2022-08-19,Ligue 1,Home,Troyes,4,1,W
2022-08-28,Ligue 1,Away,Reims,1,1,D
2022-08-31,Ligue 1,Home,Auxerre,2,1,W
2022-09-03,Ligue 1,Home,Angers,5,0,W
2022-09-07,Ligue 1,Away,Lorient,1,3,L
2022-09-11,Ligue 1,Away,Monaco,1,2,L
2022-09-18,Ligue 1,Home,Paris S-G,0,1,L
2022-10-02,Ligue 1,Away,Lens,0,1,L
2022-10-07,Ligue 1,Home,Toulouse,1,1,D
2022-10-16,Ligue 1,Away,Rennes,2,3,L
2022-10-22,Ligue 1,Away,Montpellier,2,1,W
2022-10-30,Ligue 1,Home,Lille,1,0,W
2022-11-06,Ligue 1,Away,Marseille,0,1,L
2022-11-11,Ligue 1,Home,Nice,1,1,D
2022-12-28,Ligue 1,Away,Brest,4,2,W
2023-01-01,Ligue 1,Home,Clermont Foot,0,1,L
2023-01-11,Ligue 1,Away,Nantes,0,0,D
2023-01-14,Ligue 1,Home,Strasbourg,1,2,L
2023-01-29,Ligue 1,Away,Ajaccio,2,0,W
2023-02-01,Ligue 1,Home,Brest,0,0,D
2023-02-04,Ligue 1,Away,Troyes,3,1,W
2023-02-12,Ligue 1,Home,Lens,2,1,W
2023-02-17,Ligue 1,Away,Auxerre,1,2,L
2023-02-25,Ligue 1,Away,Angers,3,1,W
2023-03-05,Ligue 1,Home,Lorient,0,0,D
2023-03-10,Ligue 1,Away,Lille,3,3,D
2023-03-17,Ligue 1,Home,Nantes,1,1,D
2023-04-02,Ligue 1,Away,Paris S-G,1,0,W
2023-04-09,Ligue 1,Home,Rennes,3,1,W
2023-04-14,Ligue 1,Away,Toulouse,2,1,W
2023-04-23,Ligue 1,Home,Marseille,1,2,L
2023-04-28,Ligue 1,Away,Strasbourg,2,1,W
2023-05-07,Ligue 1,Home,Montpellier,5,4,W
2023-05-14,Ligue 1,Away,Clermont Foot,1,2,L
2023-05-19,Ligue 1,Home,Monaco,3,1,W
2023-05-27,Ligue 1,Home,Reims,3,0,W
2023-06-03,Ligue 1,Away,Nice,1,3,L
