Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2021-08-03,19:00,Champions Lg,Third qualifying round,Tue,Away,W,2,0,cz Sparta Prague,,,,10533.0,Wissam Ben Yedder,4-2-2-2,4-3-3,Michael Oliver,Match Report,Leg 1 of 2
2021-08-06,21:00,Ligue 1,Matchweek 1,Fri,Home,D,1,1,Nantes,1.5,0.2,74.0,7500.0,Axel Disasi,4-4-2,4-1-4-1,Antony Gautier,Match Report,
2021-08-10,20:00,Champions Lg,Third qualifying round,Tue,Home,W,3,1,cz Sparta Prague,,,,5476.0,Wissam Ben Yedder,4-4-2,4-3-3,Daniele Orsato,Match Report,Leg 2 of 2; Monaco won
2021-08-13,21:00,Ligue 1,Matchweek 2,Fri,Away,L,0,1,Lorient,1.1,0.8,71.0,12149.0,Axel Disasi,3-4-3,5-3-2,Hakim Ben El Hadj Salem,Match Report,
2021-08-17,21:00,Champions Lg,Play-off round,Tue,Home,L,0,1,ua Shakhtar,,,46.0,5700.0,Wissam Ben Yedder,4-4-2,4-3-2-1,Danny Makkelie,Match Report,Leg 1 of 2
2021-08-21,17:00,Ligue 1,Matchweek 3,Sat,Home,L,0,2,Lens,0.3,0.5,71.0,6483.0,Wissam Ben Yedder,4-4-1-1,3-4-1-2,Jérémie Pignard,Match Report,
2021-08-25,22:00,Champions Lg,Play-off round,Wed,Away,D,2,2,ua Shakhtar,,,49.0,26697.0,Wissam Ben Yedder,4-2-3-1,4-1-4-1,Anthony Taylor,Match Report,Leg 2 of 2; Shakhtar won; Required Extra Time
2021-08-29,13:00,Ligue 1,Matchweek 4,Sun,Away,W,2,1,Troyes,1.9,0.7,51.0,9866.0,Wissam Ben Yedder,4-2-3-1,3-4-3,Johan Hamel,Match Report,
2021-09-11,21:00,Ligue 1,Matchweek 5,Sat,Home,L,0,2,Marseille,0.8,1.6,51.0,8615.0,Wissam Ben Yedder,4-4-2,3-3-3-1,Stéphanie Frappart,Match Report,
2021-09-16,21:00,Europa Lg,Group stage,Thu,Home,W,1,0,at Sturm Graz,1.9,0.1,71.0,2941.0,Aurélien Tchouaméni,4-2-2-2,4-1-2-1-2,Donatas Rumšas,Match Report,
2021-09-19,13:00,Ligue 1,Matchweek 6,Sun,Away,D,2,2,Nice,2.4,1.7,51.0,,Wissam Ben Yedder,3-4-3,4-4-2,François Letexier,Match Report,
2021-09-22,19:00,Ligue 1,Matchweek 7,Wed,Home,W,3,1,Saint-Étienne,1.7,0.4,66.0,3579.0,Axel Disasi,3-4-3,4-2-3-1,Jérôme Brisard,Match Report,
2021-09-26,17:00,Ligue 1,Matchweek 8,Sun,Away,W,3,1,Clermont Foot,1.6,1.1,47.0,11529.0,Wissam Ben Yedder,4-2-3-1,4-2-3-1,Benoît Millot,Match Report,
2021-09-30,18:45,Europa Lg,Group stage,Thu,Away,D,1,1,es Real Sociedad,0.3,1.4,37.0,23765.0,Axel Disasi,4-5-1,4-3-3,Sergey Ivanov,Match Report,
2021-10-03,15:00,Ligue 1,Matchweek 9,Sun,Home,W,3,0,Bordeaux,1.6,0.3,57.0,3667.0,Wissam Ben Yedder,4-2-3-1,3-4-3,Clément Turpin,Match Report,
2021-10-16,21:00,Ligue 1,Matchweek 10,Sat,Away,L,0,2,Lyon,0.6,2.6,39.0,50585.0,Wissam Ben Yedder,4-4-2,4-2-3-1,Amaury Delerue,Match Report,
2021-10-21,21:00,Europa Lg,Group stage,Thu,Away,W,2,1,nl PSV Eindhoven,1.2,1.3,46.0,33000.0,Axel Disasi,3-5-2,4-3-3,Davide Massa,Match Report,
2021-10-24,17:00,Ligue 1,Matchweek 11,Sun,Home,W,3,1,Montpellier,1.3,1.3,64.0,4861.0,Wissam Ben Yedder,4-4-2,4-2-3-1,François Letexier,Match Report,
2021-10-31,17:00,Ligue 1,Matchweek 12,Sun,Away,L,0,2,Brest,0.4,1.3,66.0,12463.0,Wissam Ben Yedder,4-4-2,4-2-3-1,Johan Hamel,Match Report,
2021-11-04,18:45,Europa Lg,Group stage,Thu,Home,D,0,0,nl PSV Eindhoven,0.5,0.6,56.0,5840.0,Axel Disasi,3-5-2,4-4-2,Cüneyt Çakιr,Match Report,
2021-11-07,15:00,Ligue 1,Matchweek 13,Sun,Away,D,0,0,Reims,1.0,0.3,57.0,12080.0,Wissam Ben Yedder,4-4-2,4-3-3,Jérémie Pignard,Match Report,
2021-11-19,21:00,Ligue 1,Matchweek 14,Fri,Home,D,2,2,Lille,1.1,2.2,54.0,3778.0,Axel Disasi,4-4-2,4-4-2,Willy Delajod,Match Report,
2021-11-25,21:00,Europa Lg,Group stage,Thu,Home,W,2,1,es Real Sociedad,2.5,1.4,39.0,3834.0,Wissam Ben Yedder,4-2-3-1,4-3-3,Ivan Kružliak,Match Report,
2021-11-28,15:00,Ligue 1,Matchweek 15,Sun,Home,D,1,1,Strasbourg,2.1,1.0,59.0,3478.0,Wissam Ben Yedder,4-2-3-1,5-3-2,Antony Gautier,Match Report,
2021-12-01,19:00,Ligue 1,Matchweek 16,Wed,Away,W,3,1,Angers,3.1,1.3,52.0,8267.0,Axel Disasi,4-2-3-1,3-5-2,Romain Lissorgue,Match Report,
2021-12-05,15:00,Ligue 1,Matchweek 17,Sun,Home,W,4,0,Metz,1.6,0.6,65.0,4923.0,Axel Disasi,4-2-3-1,3-4-3,Bastien Dechepy,Match Report,
2021-12-09,18:45,Europa Lg,Group stage,Thu,Away,D,1,1,at Sturm Graz,1.8,2.5,56.0,,Wissam Ben Yedder,4-2-3-1,4-3-2-1,Mohammed Al Hakim,Match Report,
2021-12-12,20:45,Ligue 1,Matchweek 18,Sun,Away,L,0,2,Paris S-G,0.7,1.6,47.0,41154.0,Wissam Ben Yedder,4-2-3-1,4-3-3,Benoît Bastien,Match Report,
2021-12-19,13:45,Coupe de France,Round of 64,Sun,Away,W,2,0,Red Star,,,67.0,2670.0,Wissam Ben Yedder,4-2-2-2,4-4-2,François Letexier,Match Report,
2021-12-22,21:00,Ligue 1,Matchweek 19,Wed,Home,W,2,1,Rennes,1.8,1.4,48.0,5354.0,Wissam Ben Yedder,4-2-3-1,4-3-3,Ruddy Buquet,Match Report,
2022-01-02,18:30,Coupe de France,Round of 32,Sun,Away,W,3,1,Quevilly-Rouen,,,59.0,7823.0,Wissam Ben Yedder,4-2-3-1,4-3-3,Antony Gautier,Match Report,
2022-01-09,17:05,Ligue 1,Matchweek 20,Sun,Away,D,0,0,Nantes,0.8,0.4,68.0,4133.0,Aurélien Tchouaméni,4-2-3-1,5-3-2,Thomas Léonard,Match Report,
2022-01-16,15:00,Ligue 1,Matchweek 21,Sun,Home,W,4,0,Clermont Foot,3.6,0.4,53.0,2633.0,Axel Disasi,3-2-4-1,4-2-3-1,Jeremy Stinat,Match Report,
2022-01-23,17:05,Ligue 1,Matchweek 22,Sun,Away,L,2,3,Montpellier,1.2,1.7,61.0,5000.0,Wissam Ben Yedder,4-1-4-1,4-4-2,Jérémie Pignard,Match Report,
2022-01-30,21:00,Coupe de France,Round of 16,Sun,Away,W,4,2,Lens,,,34.0,5002.0,Wissam Ben Yedder,4-2-3-1,3-4-3,Eric Wattellier,Match Report,
2022-02-05,21:00,Ligue 1,Matchweek 23,Sat,Home,W,2,0,Lyon,2.3,1.3,37.0,6550.0,Wissam Ben Yedder,4-1-4-1,3-4-3,Ruddy Buquet,Match Report,
2022-02-08,21:00,Coupe de France,Quarter-finals,Tue,Home,W,2,0,Amiens,,,57.0,2128.0,Axel Disasi,4-1-4-1,3-4-1-2,Amaury Delerue,Match Report,
2022-02-13,13:00,Ligue 1,Matchweek 24,Sun,Home,D,0,0,Lorient,1.2,0.1,64.0,3963.0,Wissam Ben Yedder,4-1-4-1,4-1-4-1,Bastien Dechepy,Match Report,
2022-02-20,17:05,Ligue 1,Matchweek 25,Sun,Away,D,1,1,Bordeaux,1.8,0.5,54.0,29557.0,Wissam Ben Yedder,4-1-4-1,5-4-1,Jérémie Pignard,Match Report,
2022-02-27,13:00,Ligue 1,Matchweek 26,Sun,Home,L,1,2,Reims,1.2,1.4,69.0,3982.0,Wissam Ben Yedder,4-1-4-1,3-5-1-1,Benoît Millot,Match Report,
2022-03-02,21:15,Coupe de France,Semi-finals,Wed,Away,D,2 (2),2 (4),Nantes,,,57.0,33929.0,Wissam Ben Yedder,4-1-4-1,5-3-2,Benoît Bastien,Match Report,Nantes won on penalty kicks following extra time
2022-03-06,20:45,Ligue 1,Matchweek 27,Sun,Away,W,1,0,Marseille,0.8,0.7,33.0,56510.0,Wissam Ben Yedder,4-4-2,4-2-3-1,Antony Gautier,Match Report,
2022-03-10,20:00,Europa Lg,Round of 16,Thu,Away,L,0,2,pt Braga,1.5,1.5,62.0,10228.0,Wissam Ben Yedder,4-2-3-1,3-4-3,Felix Zwayer,Match Report,Leg 1 of 2
2022-03-13,15:00,Ligue 1,Matchweek 28,Sun,Away,L,0,1,Strasbourg,0.8,0.8,55.0,25231.0,Axel Disasi,4-2-3-1,5-3-2,Eric Wattellier,Match Report,
2022-03-17,18:45,Europa Lg,Round of 16,Thu,Home,D,1,1,pt Braga,1.4,0.9,65.0,3892.0,Wissam Ben Yedder,4-4-2,3-5-2,Andreas Ekberg,Match Report,Leg 2 of 2; Braga won
2022-03-20,13:00,Ligue 1,Matchweek 29,Sun,Home,W,3,0,Paris S-G,1.9,1.0,40.0,16642.0,Wissam Ben Yedder,4-1-4-1,4-3-3,Benoît Bastien,Match Report,
2022-04-03,15:00,Ligue 1,Matchweek 30,Sun,Away,W,2,1,Metz,1.5,0.9,57.0,19812.0,Wissam Ben Yedder,4-2-3-1,3-4-1-2,Jérôme Brisard,Match Report,
2022-04-10,15:00,Ligue 1,Matchweek 31,Sun,Home,W,2,1,Troyes,0.4,1.0,56.0,4786.0,Wissam Ben Yedder,4-4-2,5-4-1,Mikael Lesage,Match Report,
2022-04-15,21:00,Ligue 1,Matchweek 32,Fri,Away,W,3,2,Rennes,2.7,2.2,37.0,28336.0,Wissam Ben Yedder,4-2-3-1,4-2-3-1,Stéphanie Frappart,Match Report,
2022-04-20,19:00,Ligue 1,Matchweek 33,Wed,Home,W,1,0,Nice,1.7,0.7,48.0,10247.0,Wissam Ben Yedder,4-2-3-1,4-4-2,Benoît Millot,Match Report,
2022-04-23,19:00,Ligue 1,Matchweek 34,Sat,Away,W,4,1,Saint-Étienne,3.3,1.1,44.0,30018.0,Wissam Ben Yedder,4-2-3-1,3-4-1-2,Bastien Dechepy,Match Report,
2022-05-01,15:00,Ligue 1,Matchweek 35,Sun,Home,W,2,0,Angers,2.6,0.7,44.0,4616.0,Wissam Ben Yedder,4-2-3-1,3-1-4-2,Hakim Ben El Hadj Salem,Match Report,
2022-05-06,21:00,Ligue 1,Matchweek 36,Fri,Away,W,2,1,Lille,0.3,1.0,48.0,39088.0,Wissam Ben Yedder,4-2-3-1,4-4-2,François Letexier,Match Report,
2022-05-14,21:00,Ligue 1,Matchweek 37,Sat,Home,W,4,2,Brest,3.1,1.9,57.0,6000.0,Wissam Ben Yedder,4-2-3-1,4-3-3,Jérôme Brisard,Match Report,
2022-05-21,21:00,Ligue 1,Matchweek 38,Sat,Away,D,2,2,Lens,1.4,1.6,40.0,37764.0,Wissam Ben Yedder,4-2-3-1,3-4-3,Benoît Bastien,Match Report,
