Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2021-08-08,15:00,Ligue 1,Matchweek 1,Sun,Home,D,1,1,Lorient,1.9,0.6,61,20461.0,Mahdi Camara,4-4-1-1,5-3-2,Thomas Léonard,Match Report,
2021-08-15,17:00,Ligue 1,Matchweek 2,Sun,Away,D,2,2,Lens,0.9,1.3,43,35541.0,Mahdi Camara,4-3-3,3-4-1-2,Amaury Delerue,Match Report,
2021-08-21,21:00,Ligue 1,Matchweek 3,Sat,Home,D,1,1,Lille,0.5,1.0,48,20673.0,Mahdi Camara,4-3-3,4-4-2,Mikael Lesage,Match Report,
2021-08-28,21:00,Ligue 1,Matchweek 4,Sat,Away,L,1,3,Marseille,1.1,2.1,36,55039.0,Mahdi Camara,4-3-3,3-4-3,Benoît Millot,Match Report,
2021-09-12,13:00,Ligue 1,Matchweek 5,Sun,Away,L,0,2,Montpellier,0.8,1.1,58,10402.0,Mahdi Camara,4-2-3-1,4-2-3-1,Benoît Bastien,Match Report,
2021-09-18,21:00,Ligue 1,Matchweek 6,Sat,Home,L,1,2,Bordeaux,1.4,2.3,55,23869.0,Romain Hamouma,3-4-3,5-3-2,Antony Gautier,Match Report,
2021-09-22,19:00,Ligue 1,Matchweek 7,Wed,Away,L,1,3,Monaco,0.4,1.7,34,3579.0,Mahdi Camara,4-2-3-1,3-4-3,Jérôme Brisard,Match Report,
2021-09-25,17:00,Ligue 1,Matchweek 8,Sat,Home,L,0,3,Nice,0.6,2.2,59,19980.0,Mahdi Camara,3-4-3,4-4-2,Amaury Delerue,Match Report,
2021-10-03,20:45,Ligue 1,Matchweek 9,Sun,Home,D,1,1,Lyon,2.3,1.3,44,33643.0,Mahdi Camara,4-2-3-1,4-2-3-1,François Letexier,Match Report,
2021-10-17,15:00,Ligue 1,Matchweek 10,Sun,Away,L,1,5,Strasbourg,1.0,2.1,48,25371.0,Mahdi Camara,4-2-3-1,5-3-2,Mikael Lesage,Match Report,
2021-10-22,21:00,Ligue 1,Matchweek 11,Fri,Home,D,2,2,Angers,1.6,0.5,63,19836.0,Mahdi Camara,4-1-2-1-2◆,3-4-1-2,Antony Gautier,Match Report,
2021-10-30,17:00,Ligue 1,Matchweek 12,Sat,Away,D,1,1,Metz,0.4,0.4,62,15914.0,Mahdi Camara,4-3-1-2,3-4-1-2,Stéphanie Frappart,Match Report,
2021-11-07,15:00,Ligue 1,Matchweek 13,Sun,Home,W,3,2,Clermont Foot,1.3,1.1,50,,Mahdi Camara,4-3-3,4-2-3-1,Pierre Gaillouste,Match Report,
2021-11-21,15:00,Ligue 1,Matchweek 14,Sun,Away,W,1,0,Troyes,1.1,1.1,53,10644.0,Romain Hamouma,4-4-2,3-4-1-2,Florent Batta,Match Report,
2021-11-28,13:00,Ligue 1,Matchweek 15,Sun,Home,L,1,3,Paris S-G,0.8,2.7,29,24586.0,Mahdi Camara,4-2-3-1,4-2-3-1,Jérôme Brisard,Match Report,
2021-12-01,19:00,Ligue 1,Matchweek 16,Wed,Away,L,0,1,Brest,0.6,1.5,64,13248.0,Mahdi Camara,4-2-3-1,4-4-2,Mikael Lesage,Match Report,
2021-12-05,13:00,Ligue 1,Matchweek 17,Sun,Home,L,0,5,Rennes,0.5,2.6,44,11257.0,Mahdi Camara,4-4-2,4-3-3,Thomas Léonard,Match Report,
2021-12-11,21:00,Ligue 1,Matchweek 18,Sat,Away,L,0,2,Reims,0.1,2.3,47,12019.0,Wahbi Khazri,4-3-3,5-3-2,Pierre Gaillouste,Match Report,
2021-12-19,13:45,Coupe de France,Round of 64,Sun,Away,W,1,0,AS Lyon-Duchère,,,64,3994.0,Wahbi Khazri,4-4-2,5-4-1,Mikael Lesage,Match Report,
