Date,Comp,venue,opponent,goals_for,goals_against,result
2023-08-13,Ligue 1,Home,Lyon,2,1,W
2023-08-20,Ligue 1,Away,Monaco,0,3,L
2023-08-27,Ligue 1,Home,Toulouse,2,0,W
2023-09-03,Ligue 1,Away,Nice,0,2,L
2023-09-17,Ligue 1,Home,Montpellier,2,2,D
2023-09-24,Ligue 1,Away,Metz,1,0,W
2023-09-29,Ligue 1,Home,Lens,0,1,L
2023-10-06,Ligue 1,Home,Nantes,1,2,L
2023-10-21,Ligue 1,Away,Paris S-G,0,3,L
2023-10-29,Ligue 1,Away,Rennes,1,1,D
2023-11-05,Ligue 1,Home,Clermont Foot,0,0,D
2023-11-25,Ligue 1,Home,Marseille,1,1,D
2023-12-01,Ligue 1,Away,Reims,1,2,L
2023-12-07,Ligue 1,Away,Brest,1,1,D
2023-12-10,Ligue 1,Home,Le Havre,2,1,W
2023-12-17,Ligue 1,Away,Lorient,2,1,W
2023-12-20,Ligue 1,Home,Lille,2,1,W
2024-01-12,Ligue 1,Away,Marseille,1,1,D
2024-01-28,Ligue 1,Away,Clermont Foot,1,1,D
2024-02-02,Ligue 1,Home,Paris S-G,1,2,L
2024-02-10,Ligue 1,Away,Lens,1,3,L
2024-02-18,Ligue 1,Home,Lorient,1,3,L
2024-02-24,Ligue 1,Home,Brest,0,3,L
2024-03-03,Ligue 1,Away,Montpellier,2,2,D
2024-03-10,Ligue 1,Home,Monaco,0,1,L
2024-03-16,Ligue 1,Away,Nantes,3,1,W
2024-03-31,Ligue 1,Home,Rennes,2,0,W
2024-04-07,Ligue 1,Away,Toulouse,0,0,D
2024-04-13,Ligue 1,Home,Reims,3,1,W
2024-04-21,Ligue 1,Away,Lille,0,1,L
2024-04-28,Ligue 1,Home,Nice,1,3,L
2024-05-04,Ligue 1,Away,Le Havre,1,3,L
2024-05-12,Ligue 1,Home,Metz,2,1,W
2024-05-19,Ligue 1,Away,Lyon,1,2,L
