Date,Comp,venue,opponent,goals_for,goals_against,result
2023-08-13,Ligue 1,Home,Lens,3,2,W
2023-08-20,Ligue 1,Away,Le Havre,2,1,W
2023-08-26,Ligue 1,Away,Marseille,0,2,L
2023-09-02,Ligue 1,Home,Rennes,0,0,D
2023-09-17,Ligue 1,Away,Reims,2,1,W
2023-09-23,Ligue 1,Home,Lyon,1,0,W
2023-10-01,Ligue 1,Away,Nice,0,0,D
2023-10-08,Ligue 1,Home,Toulouse,1,1,D
2023-10-22,Ligue 1,Away,Lille,0,1,L
2023-10-29,Ligue 1,Home,Paris S-G,2,3,L
2023-11-05,Ligue 1,Away,Monaco,0,2,L
2023-11-26,Ligue 1,Away,Montpellier,3,1,W
2023-12-03,Ligue 1,Home,Clermont Foot,3,0,W
2023-12-07,Ligue 1,Home,Strasbourg,1,1,D
2023-12-10,Ligue 1,Away,Metz,1,0,W
2023-12-17,Ligue 1,Away,Nantes,2,0,W
2023-12-20,Ligue 1,Home,Lorient,4,0,W
2024-01-14,Ligue 1,Home,Montpellier,2,0,W
2024-01-28,Ligue 1,Away,Paris S-G,2,2,D
2024-02-04,Ligue 1,Home,Nice,0,0,D
2024-02-11,Ligue 1,Away,Clermont Foot,1,1,D
2024-02-18,Ligue 1,Home,Marseille,1,0,W
2024-02-24,Ligue 1,Away,Strasbourg,3,0,W
2024-03-03,Ligue 1,Home,Le Havre,1,0,W
2024-03-09,Ligue 1,Away,Lens,0,1,L
2024-03-17,Ligue 1,Home,Lille,1,1,D
2024-03-31,Ligue 1,Away,Lorient,1,0,W
2024-04-07,Ligue 1,Home,Metz,4,3,W
2024-04-14,Ligue 1,Away,Lyon,3,4,L
2024-04-21,Ligue 1,Home,Monaco,0,2,L
2024-04-28,Ligue 1,Away,Rennes,5,4,W
2024-05-04,Ligue 1,Home,Nantes,0,0,D
2024-05-10,Ligue 1,Home,Reims,1,1,D
2024-05-19,Ligue 1,Away,Toulouse,3,0,W
