Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2021-08-08,15:00,Ligue 1,Matchweek 1,Sun,Home,D,0,0,Reims,0.8,0.2,61,18030.0,Dante,4-4-2,5-3-2,Johan Hamel,Match Report,
2021-08-14,17:00,Ligue 1,Matchweek 2,Sat,Away,W,4,0,Lille,1.9,0.8,38,30144.0,Dante,4-4-2,4-4-2,Jérôme Brisard,Match Report,
2021-08-28,17:00,Ligue 1,Matchweek 4,Sat,Home,W,4,0,Bordeaux,3.2,1.1,43,,Dante,4-4-2,5-3-2,Jérémie Pignard,Match Report,
2021-09-12,17:00,Ligue 1,Matchweek 5,Sun,Away,W,2,0,Nantes,2.1,1.7,49,14597.0,Dante,4-4-2,4-2-3-1,Benoît Millot,Match Report,
2021-09-19,13:00,Ligue 1,Matchweek 6,Sun,Home,D,2,2,Monaco,1.7,2.4,49,,Dante,4-4-2,3-4-3,François Letexier,Match Report,
2021-09-22,21:00,Ligue 1,Matchweek 7,Wed,Away,L,0,1,Lorient,2.2,0.5,63,10687.0,Dante,4-4-2,5-3-2,Romain Lissorgue,Match Report,
2021-09-25,17:00,Ligue 1,Matchweek 8,Sat,Away,W,3,0,Saint-Étienne,2.2,0.6,41,19980.0,Dante,4-4-2,3-4-3,Amaury Delerue,Match Report,
2021-10-02,21:00,Ligue 1,Matchweek 9,Sat,Home,W,2,1,Brest,3.8,0.6,70,13503.0,Dante,4-4-2,4-2-3-1,António Nobre,Match Report,
2021-10-17,13:00,Ligue 1,Matchweek 10,Sun,Away,L,0,1,Troyes,0.6,0.9,61,7925.0,Dante,4-4-2,3-4-3,Johan Hamel,Match Report,
2021-10-24,13:00,Ligue 1,Matchweek 11,Sun,Home,W,3,2,Lyon,2.4,1.4,43,24519.0,Dante,4-4-2,4-2-3-1,Jérôme Brisard,Match Report,
2021-10-27,21:00,Ligue 1,Matchweek 3,Wed,Neutral,D,1,1,Marseille,1.5,0.5,45,,Dante,4-4-2,3-5-1-1,Clément Turpin,Match Report,
2021-10-31,13:00,Ligue 1,Matchweek 12,Sun,Away,W,2,1,Angers,0.8,1.2,63,6788.0,Dante,4-4-2,3-4-1-2,Willy Delajod,Match Report,
2021-11-07,17:00,Ligue 1,Matchweek 13,Sun,Home,L,0,1,Montpellier,1.4,0.4,68,20157.0,Dante,4-4-2,4-4-1-1,Antony Gautier,Match Report,
2021-11-21,17:00,Ligue 1,Matchweek 14,Sun,Away,W,2,1,Clermont Foot,0.6,0.7,49,11683.0,Walter Benítez,4-4-2,4-2-3-1,Stéphanie Frappart,Match Report,
2021-11-27,21:00,Ligue 1,Matchweek 15,Sat,Home,L,0,1,Metz,1.2,0.4,71,17033.0,Dante,4-4-2,3-4-3,François Letexier,Match Report,
2021-12-01,21:00,Ligue 1,Matchweek 16,Wed,Away,D,0,0,Paris S-G,1.0,1.9,30,47502.0,Dante,4-4-2,4-3-3,Clément Turpin,Match Report,
2021-12-05,17:00,Ligue 1,Matchweek 17,Sun,Home,L,0,3,Strasbourg,1.3,2.6,60,16220.0,Walter Benítez,4-4-2,5-3-2,Jérémie Pignard,Match Report,
2021-12-12,15:00,Ligue 1,Matchweek 18,Sun,Away,W,2,1,Rennes,1.4,1.6,34,27892.0,Dante,4-4-2,4-3-3,Willy Delajod,Match Report,
2021-12-19,18:20,Coupe de France,Round of 64,Sun,Away,W,1,0,SO Cholet,,,59,3090.0,Dante,4-4-2,4-2-3-1,Bastien Dechepy,Match Report,
2021-12-22,21:00,Ligue 1,Matchweek 19,Wed,Home,W,2,1,Lens,0.9,1.0,55,22065.0,Dante,4-4-2,5-3-2,Jérôme Brisard,Match Report,
2022-01-09,13:00,Ligue 1,Matchweek 20,Sun,Away,W,3,0,Brest,1.2,1.6,37,5102.0,Dante,4-4-2,4-4-2,Stéphanie Frappart,Match Report,
2022-01-14,21:00,Ligue 1,Matchweek 21,Fri,Home,W,2,1,Nantes,1.7,0.4,54,5000.0,Dante,4-4-2,5-4-1,Ruddy Buquet,Match Report,
2022-01-23,13:00,Ligue 1,Matchweek 22,Sun,Away,W,2,0,Metz,1.9,0.4,47,5000.0,Dante,4-4-2,3-4-1-2,Amaury Delerue,Match Report,
2022-01-31,21:15,Coupe de France,Round of 16,Mon,Away,D,0 (6),0 (5),Paris S-G,,,32,5000.0,Dante,4-4-2,4-3-3,Jérémie Pignard,Match Report,Nice won on penalty kicks following extra time
2022-02-06,15:00,Ligue 1,Matchweek 23,Sun,Home,L,0,1,Clermont Foot,1.0,1.5,55,18022.0,Dante,4-4-2,4-3-3,Jérôme Brisard,Match Report,
2022-02-09,21:15,Coupe de France,Quarter-finals,Wed,Home,W,4,1,Marseille,,,40,33346.0,Dante,4-4-2,4-3-3,Ruddy Buquet,Match Report,
2022-02-12,21:00,Ligue 1,Matchweek 24,Sat,Away,L,0,2,Lyon,0.1,2.4,40,41974.0,Dante,4-4-2,4-2-3-1,Benoît Millot,Match Report,
2022-02-20,13:00,Ligue 1,Matchweek 25,Sun,Home,W,1,0,Angers,0.8,0.8,58,18257.0,Dante,4-4-2,5-4-1,Romain Lissorgue,Match Report,
2022-02-26,17:00,Ligue 1,Matchweek 26,Sat,Away,D,0,0,Strasbourg,0.2,0.8,37,25150.0,Dante,5-4-1,3-5-2,Stéphanie Frappart,Match Report,
2022-03-01,21:00,Coupe de France,Semi-finals,Tue,Home,W,2,0,Versailles,,,65,26723.0,Andy Delort,4-4-2,3-4-3,François Letexier,Match Report,
2022-03-05,21:00,Ligue 1,Matchweek 27,Sat,Home,W,1,0,Paris S-G,0.9,0.4,43,31949.0,Dante,4-4-2,4-3-3,Willy Delajod,Match Report,
2022-03-12,17:00,Ligue 1,Matchweek 28,Sat,Away,D,0,0,Montpellier,0.8,2.9,43,11658.0,Dante,4-4-2,4-2-3-1,Clément Turpin,Match Report,
2022-03-20,20:45,Ligue 1,Matchweek 29,Sun,Away,L,1,2,Marseille,1.4,1.5,44,64722.0,Walter Benítez,4-4-2,3-2-4-1,Jérôme Brisard,Match Report,
2022-04-02,17:00,Ligue 1,Matchweek 30,Sat,Home,D,1,1,Rennes,0.8,1.1,39,24086.0,Dante,4-4-2,4-3-3,Benoît Bastien,Match Report,
2022-04-10,17:05,Ligue 1,Matchweek 31,Sun,Away,L,0,3,Lens,1.4,0.9,58,36668.0,Dante,4-4-2,3-1-4-2,Willy Delajod,Match Report,
2022-04-17,13:00,Ligue 1,Matchweek 32,Sun,Home,W,2,1,Lorient,2.2,0.2,63,17212.0,Walter Benítez,4-4-2,5-4-1,Amaury Delerue,Match Report,
2022-04-20,19:00,Ligue 1,Matchweek 33,Wed,Away,L,0,1,Monaco,0.7,1.7,52,10247.0,Walter Benítez,4-4-2,4-2-3-1,Benoît Millot,Match Report,
2022-04-24,15:00,Ligue 1,Matchweek 34,Sun,Home,W,1,0,Troyes,2.0,0.4,61,17065.0,Dante,4-4-2,5-4-1,Hakim Ben El Hadj Salem,Match Report,
2022-05-01,17:05,Ligue 1,Matchweek 35,Sun,Away,W,1,0,Bordeaux,2.7,0.3,55,23552.0,Dante,4-4-2,3-4-1-2,Johan Hamel,Match Report,
2022-05-07,21:00,Coupe de France,Final,Sat,Neutral,L,0,1,Nantes,,,59,78961.0,Dante,4-4-2,3-5-2,Stéphanie Frappart,Match Report,
2022-05-11,19:00,Ligue 1,Matchweek 36,Wed,Home,W,4,2,Saint-Étienne,1.4,2.1,63,17704.0,Dante,4-4-2,5-4-1,Ruddy Buquet,Match Report,
2022-05-14,21:00,Ligue 1,Matchweek 37,Sat,Home,L,1,3,Lille,1.4,2.0,59,24232.0,Dante,4-4-2,4-4-2,Thomas Léonard,Match Report,
2022-05-21,21:00,Ligue 1,Matchweek 38,Sat,Away,W,3,2,Reims,1.8,0.7,55,12589.0,Dante,4-4-2,3-5-2,Eric Wattellier,Match Report,
