Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2023-03-10,21:00,Ligue 1,Matchweek 27,Fri,Away,D,3,3,Lille,0.8,2.3,45,40314,Corentin Tolisso,4-3-3,4-2-3-1,Benoît Bastien,Match Report,
2023-03-17,21:00,Ligue 1,Matchweek 28,Fri,Home,D,1,1,Nantes,1.4,1.7,66,38880,Alexandre Lacazette,4-3-3,4-2-3-1,Benoît Millot,Match Report,
2023-04-02,20:45,Ligue 1,Matchweek 29,Sun,Away,W,1,0,Paris S-G,1.6,1.1,38,47000,Alexandre Lacazette,3-4-1-2,3-5-2,François Letexier,Match Report,
2023-04-05,21:10,Coupe de France,Semi-finals,Wed,Away,L,0,1,Nantes,,,67,34687,Alexandre Lacazette,3-4-1-2,4-1-4-1,Bastien Dechepy,Match Report,
2023-04-09,13:00,Ligue 1,Matchweek 30,Sun,Home,W,3,1,Rennes,1.1,1.1,59,45000,Alexandre Lacazette,4-1-4-1,4-2-3-1,Benoît Bastien,Match Report,
2023-04-14,21:00,Ligue 1,Matchweek 31,Fri,Away,W,2,1,Toulouse,2.3,1.2,57,28302,Alexandre Lacazette,4-3-3,4-2-3-1,François Letexier,Match Report,
2023-04-23,20:45,Ligue 1,Matchweek 32,Sun,Home,L,1,2,Marseille,1.0,2.0,59,57509,Alexandre Lacazette,4-3-3,3-4-3,Jérôme Brisard,Match Report,
2023-04-28,21:00,Ligue 1,Matchweek 33,Fri,Away,W,2,1,Strasbourg,0.8,1.3,47,25360,Alexandre Lacazette,3-1-4-2,3-4-3,Ruddy Buquet,Match Report,
2023-05-07,17:05,Ligue 1,Matchweek 34,Sun,Home,W,5,4,Montpellier,2.9,1.8,69,49531,Alexandre Lacazette,4-2-3-1,4-2-3-1,Bastien Dechepy,Match Report,
2023-05-14,13:00,Ligue 1,Matchweek 35,Sun,Away,L,1,2,Clermont Foot,1.7,1.8,62,13191,Alexandre Lacazette,3-4-1-2,3-4-3,Ruddy Buquet,Match Report,
2023-05-19,21:00,Ligue 1,Matchweek 36,Fri,Home,W,3,1,Monaco,2.1,1.8,62,53980,Alexandre Lacazette,4-2-3-1,3-4-3,Benoît Millot,Match Report,
2023-05-27,21:00,Ligue 1,Matchweek 37,Sat,Home,W,3,0,Reims,2.6,1.1,54,56874,Alexandre Lacazette,4-2-3-1,3-5-2,Jeremy Stinat,Match Report,
2023-06-03,21:00,Ligue 1,Matchweek 38,Sat,Away,L,1,3,Nice,1.8,2.3,57,25243,Alexandre Lacazette,4-2-3-1,3-4-3,Eric Wattellier,Match Report,
