Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2020-08-30,15:00,Ligue 1,Matchweek 2,Sun,Home,L,0,1,Monaco,0.7,0.2,54.0,4463.0,John Boye,4-3-3,4-3-3,Jeremy Stinat,Match Report,
2020-09-13,13:00,Ligue 1,Matchweek 3,Sun,Away,L,0,1,Lille,0.8,1.5,39.0,,John Boye,5-4-1,4-4-2,Jérémie Pignard,Match Report,
2020-09-16,21:00,Ligue 1,Matchweek 1,Wed,Away,L,0,1,Paris S-G,0.9,2.2,29.0,,John Boye,3-4-1-2,4-3-3,Mikael Lesage,Match Report,
2020-09-20,15:00,Ligue 1,Matchweek 4,Sun,Home,W,2,1,Reims,1.7,1.2,59.0,,John Boye,4-3-3,4-2-3-1,Johan Hamel,Match Report,
2020-09-26,21:00,Ligue 1,Matchweek 5,Sat,Away,D,1,1,Marseille,1.1,0.9,40.0,,John Boye,4-4-2,4-2-3-1,Eric Wattellier,Match Report,
2020-10-04,15:00,Ligue 1,Matchweek 6,Sun,Home,W,3,1,Lorient,1.6,0.7,58.0,,John Boye,4-2-3-1,5-4-1,Jérôme Miguelgorry,Match Report,
2020-10-18,15:00,Ligue 1,Matchweek 7,Sun,Away,D,1,1,Angers,1.1,1.1,53.0,,John Boye,4-2-3-1,4-1-4-1,Aurélien Petit,Match Report,
2020-10-25,15:00,Ligue 1,Matchweek 8,Sun,Home,W,2,0,Saint-Étienne,0.4,0.5,43.0,5000.0,John Boye,4-3-3,4-2-3-1,Karim Abed,Match Report,
2020-11-01,15:00,Ligue 1,Matchweek 9,Sun,Away,W,1,0,Nîmes,0.8,0.9,33.0,,Dylan Bronn,4-2-3-1,4-4-2,Amaury Delerue,Match Report,
2020-11-08,15:00,Ligue 1,Matchweek 10,Sun,Home,D,1,1,Dijon,2.2,2.0,45.0,,John Boye,4-2-3-1,4-2-3-1,Willy Delajod,Match Report,
2020-11-22,13:00,Ligue 1,Matchweek 11,Sun,Away,D,1,1,Nantes,1.3,1.3,34.0,,John Boye,4-3-3,4-2-3-1,Benoît Millot,Match Report,
2020-11-29,15:00,Ligue 1,Matchweek 12,Sun,Home,L,0,2,Brest,0.9,1.5,46.0,,John Boye,4-2-3-1,4-4-2,Hakim Ben El Hadj Salem,Match Report,
2020-12-06,21:00,Ligue 1,Matchweek 13,Sun,Home,L,1,3,Lyon,1.5,1.6,46.0,,John Boye,4-3-3,4-3-3,Karim Abed,Match Report,
2020-12-13,15:00,Ligue 1,Matchweek 14,Sun,Away,D,2,2,Strasbourg,1.7,1.1,43.0,,Dylan Bronn,3-1-4-2,4-2-3-1,François Letexier,Match Report,
2020-12-16,19:00,Ligue 1,Matchweek 15,Wed,Away,W,2,0,Montpellier,1.7,1.1,41.0,,John Boye,5-3-2,4-3-3,Jérémie Pignard,Match Report,
2020-12-19,17:00,Ligue 1,Matchweek 16,Sat,Home,W,2,0,Lens,1.0,1.2,39.0,,John Boye,3-4-1-2,3-4-1-2,Amaury Delerue,Match Report,
2020-12-23,19:00,Ligue 1,Matchweek 17,Wed,Away,L,0,1,Rennes,1.4,0.9,38.0,,John Boye,4-4-1-1,4-1-4-1,Florent Batta,Match Report,
2021-01-06,19:00,Ligue 1,Matchweek 18,Wed,Home,D,0,0,Bordeaux,0.9,1.2,43.0,,John Boye,5-4-1,4-2-3-1,Antony Gautier,Match Report,
2021-01-09,21:00,Ligue 1,Matchweek 19,Sat,Home,D,1,1,Nice,1.2,1.3,44.0,,John Boye,5-4-1,3-1-4-2,Johan Hamel,Match Report,
2021-01-17,21:00,Ligue 1,Matchweek 20,Sun,Away,W,1,0,Lyon,1.9,1.5,36.0,,John Boye,3-4-1-2,4-3-3,Stéphanie Frappart,Match Report,
2021-01-24,15:00,Ligue 1,Matchweek 21,Sun,Home,W,2,0,Nantes,1.0,0.4,43.0,,John Boye,3-4-1-2,4-4-2,Jérôme Miguelgorry,Match Report,
