Date,Comp,venue,opponent,goals_for,goals_against,result
2022-08-06,Ligue 1,Away,Clermont Foot,5,0,W
2022-08-13,Ligue 1,Home,Montpellier,5,2,W
2022-08-21,Ligue 1,Away,Lille,7,1,W
2022-08-28,Ligue 1,Home,Monaco,1,1,D
2022-08-31,Ligue 1,Away,Toulouse,3,0,W
2022-09-03,Ligue 1,Away,Nantes,3,0,W
2022-09-10,Ligue 1,Home,Brest,1,0,W
2022-09-18,Ligue 1,Away,Lyon,1,0,W
2022-10-01,Ligue 1,Home,Nice,2,1,W
2022-10-08,Ligue 1,Away,Reims,0,0,D
2022-10-16,Ligue 1,Home,Marseille,1,0,W
2022-10-21,Ligue 1,Away,Ajaccio,3,0,W
2022-10-29,Ligue 1,Home,Troyes,4,3,W
2022-11-06,Ligue 1,Away,Lorient,2,1,W
2022-11-13,Ligue 1,Home,Auxerre,5,0,W
2022-12-28,Ligue 1,Home,Strasbourg,2,1,W
2023-01-01,Ligue 1,Away,Lens,1,3,L
2023-01-11,Ligue 1,Home,Angers,2,0,W
2023-01-15,Ligue 1,Away,Rennes,0,1,L
2023-01-29,Ligue 1,Home,Reims,1,1,D
2023-02-01,Ligue 1,Away,Montpellier,3,1,W
2023-02-04,Ligue 1,Home,Toulouse,2,1,W
2023-02-11,Ligue 1,Away,Monaco,1,3,L
2023-02-19,Ligue 1,Home,Lille,4,3,W
2023-02-26,Ligue 1,Away,Marseille,3,0,W
2023-03-04,Ligue 1,Home,Nantes,4,2,W
2023-03-11,Ligue 1,Away,Brest,2,1,W
2023-03-19,Ligue 1,Home,Rennes,0,2,L
2023-04-02,Ligue 1,Home,Lyon,0,1,L
2023-04-08,Ligue 1,Away,Nice,2,0,W
2023-04-15,Ligue 1,Home,Lens,3,1,W
2023-04-21,Ligue 1,Away,Angers,2,1,W
2023-04-30,Ligue 1,Home,Lorient,1,3,L
2023-05-07,Ligue 1,Away,Troyes,3,1,W
2023-05-13,Ligue 1,Home,Ajaccio,5,0,W
2023-05-21,Ligue 1,Away,Auxerre,2,1,W
2023-05-27,Ligue 1,Away,Strasbourg,1,1,D
2023-06-03,Ligue 1,Home,Clermont Foot,2,3,L
