Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2020-08-23,15:00,Ligue 1,Matchweek 1,Sun,Home,W,3,1,Strasbourg,2.9,0.3,50.0,,Fabien Lemoine,4-2-3-1,4-2-3-1,Johan Hamel,Match Report,
2020-08-30,15:00,Ligue 1,Matchweek 2,Sun,Away,L,0,2,Saint-Étienne,0.3,1.4,48.0,,Fabien Lemoine,4-3-3,4-2-3-1,Florent Batta,Match Report,
2020-09-13,15:00,Ligue 1,Matchweek 3,Sun,Home,L,2,3,Lens,1.0,2.0,47.0,,Fabien Lemoine,4-3-3,3-4-1-2,Aurélien Petit,Match Report,
2020-09-20,15:00,Ligue 1,Matchweek 4,Sun,Away,L,2,3,Brest,1.7,1.1,43.0,,Fabien Lemoine,4-2-3-1,4-2-3-1,Karim Abed,Match Report,
2020-09-27,17:00,Ligue 1,Matchweek 5,Sun,Home,D,1,1,Lyon,0.2,1.0,31.0,,Fabien Lemoine,5-4-1,3-4-1-2,Clément Turpin,Match Report,
2020-10-04,15:00,Ligue 1,Matchweek 6,Sun,Away,L,1,3,Metz,0.7,1.6,42.0,,Fabien Lemoine,5-4-1,4-2-3-1,Jérôme Miguelgorry,Match Report,
2020-10-17,17:00,Ligue 1,Matchweek 7,Sat,Away,W,3,1,Reims,2.7,0.3,53.0,,Jérémy Morel,4-4-2,4-2-3-1,Mikael Lesage,Match Report,
2020-10-24,17:00,Ligue 1,Matchweek 8,Sat,Home,L,0,1,Marseille,0.8,1.2,36.0,,Jérémy Morel,4-4-2,4-3-1-2,Benoît Bastien,Match Report,
2020-11-01,15:00,Ligue 1,Matchweek 9,Sun,Away,D,0,0,Dijon,1.2,0.4,46.0,,Jérémy Morel,4-4-2,4-2-3-1,Aurélien Petit,Match Report,
2020-11-08,15:00,Ligue 1,Matchweek 10,Sun,Home,L,0,2,Nantes,1.8,1.2,48.0,,Jérémy Morel,4-4-2,4-2-3-1,Stéphanie Frappart,Match Report,
2020-11-22,21:00,Ligue 1,Matchweek 11,Sun,Away,L,0,4,Lille,0.9,3.6,36.0,,Jérémy Morel,4-4-1-1,4-4-2,Willy Delajod,Match Report,
2020-11-29,15:00,Ligue 1,Matchweek 12,Sun,Home,L,0,1,Montpellier,0.5,1.6,42.0,,Laurent Abergel,4-2-3-1,4-1-4-1,Bastien Dechepy,Match Report,
2020-12-06,15:00,Ligue 1,Matchweek 13,Sun,Away,L,0,2,Angers,0.6,2.0,52.0,,Fabien Lemoine,4-3-3,4-2-3-1,Thomas Léonard,Match Report,
2020-12-13,15:00,Ligue 1,Matchweek 14,Sun,Home,W,3,0,Nîmes,2.7,0.5,44.0,,Fabien Lemoine,4-3-3,3-4-3,Karim Abed,Match Report,
2020-12-16,21:00,Ligue 1,Matchweek 15,Wed,Away,L,0,2,Paris S-G,1.4,2.7,26.0,,Laurent Abergel,3-5-2,3-5-2,Johan Hamel,Match Report,
2020-12-20,17:00,Ligue 1,Matchweek 16,Sun,Home,L,0,3,Rennes,0.8,0.9,43.0,,Fabien Lemoine,4-2-3-1,4-1-4-1,Eric Wattellier,Match Report,
2020-12-23,19:00,Ligue 1,Matchweek 17,Wed,Away,D,2,2,Nice,2.6,0.6,57.0,,Fabien Lemoine,4-1-4-1,3-4-3,Aurélien Petit,Match Report,
2021-01-06,19:00,Ligue 1,Matchweek 18,Wed,Home,L,2,5,Monaco,1.0,2.6,41.0,,Laurent Abergel,4-2-3-1,4-4-2,Franck Schneider,Match Report,
2021-01-09,21:00,Ligue 1,Matchweek 19,Sat,Away,L,1,2,Bordeaux,1.2,1.3,51.0,,Fabien Lemoine,4-3-3,4-2-3-1,Willy Delajod,Match Report,
2021-01-27,21:00,Ligue 1,Matchweek 20,Wed,Home,W,3,2,Dijon,1.2,1.3,46.0,,Fabien Lemoine,4-3-3,4-4-2,Bastien Dechepy,Match Report,
2021-01-31,15:00,Ligue 1,Matchweek 22,Sun,Home,W,3,2,Paris S-G,1.8,2.6,35.0,,Laurent Abergel,5-4-1,4-4-2,Jeremy Stinat,Match Report,
2021-02-03,19:00,Ligue 1,Matchweek 23,Wed,Away,D,1,1,Rennes,0.8,1.0,41.0,,Fabien Lemoine,5-4-1,4-4-1-1,Hakim Ben El Hadj Salem,Match Report,
2021-02-06,17:00,Ligue 1,Matchweek 24,Sat,Home,W,1,0,Reims,1.0,0.9,40.0,,Laurent Abergel,5-4-1,4-1-4-1,Thomas Léonard,Match Report,
2021-02-09,18:30,Coupe de France,Round of 64,Tue,Home,W,2,1,Paris FC,,,,,Fabien Lemoine,3-5-2,4-2-3-1,Eric Wattellier,Match Report,
2021-02-14,13:00,Ligue 1,Matchweek 25,Sun,Away,D,2,2,Monaco,1.3,2.2,30.0,,Laurent Abergel,5-4-1,4-4-2,Benoît Millot,Match Report,
2021-02-21,17:00,Ligue 1,Matchweek 26,Sun,Home,L,1,4,Lille,0.3,1.0,44.0,,Fabien Lemoine,4-1-4-1,4-4-2,Johan Hamel,Match Report,
2021-02-24,19:00,Ligue 1,Matchweek 21,Wed,Away,L,0,1,Nîmes,0.5,1.0,51.0,,Laurent Abergel,4-3-3,4-1-4-1,Jérôme Miguelgorry,Match Report,
2021-02-28,15:00,Ligue 1,Matchweek 27,Sun,Home,W,2,1,Saint-Étienne,1.0,1.1,56.0,,Laurent Abergel,5-4-1,4-1-4-1,Stéphanie Frappart,Match Report,
2021-03-03,21:00,Ligue 1,Matchweek 28,Wed,Away,D,1,1,Montpellier,2.0,0.8,46.0,,Fabien Lemoine,5-4-1,4-1-4-1,Benoît Bastien,Match Report,
2021-03-06,16:30,Coupe de France,Round of 32,Sat,Away,L,0,1,Le Puy Foot 43,,,61.0,,Fabien Lemoine,4-2-3-1,5-3-2,Franck Schneider,Match Report,
2021-03-14,15:00,Ligue 1,Matchweek 29,Sun,Home,D,1,1,Nice,2.2,0.5,49.0,,Laurent Abergel,3-5-2,4-2-3-1,Ruddy Buquet,Match Report,
2021-03-21,15:00,Ligue 1,Matchweek 30,Sun,Away,D,1,1,Nantes,0.9,1.3,63.0,,Fabien Lemoine,3-4-3,5-3-2,Antony Gautier,Match Report,
2021-04-04,15:00,Ligue 1,Matchweek 31,Sun,Home,W,1,0,Brest,1.5,0.7,46.0,,Fabien Lemoine,3-4-3,3-4-3,Bastien Dechepy,Match Report,
2021-04-11,15:00,Ligue 1,Matchweek 32,Sun,Away,L,1,4,Lens,2.0,3.3,62.0,,Fabien Lemoine,3-4-1-2,3-4-1-2,Eric Wattellier,Match Report,
2021-04-17,17:00,Ligue 1,Matchweek 33,Sat,Away,L,2,3,Marseille,1.4,2.2,27.0,,Fabien Lemoine,5-4-1,5-3-2,Hakim Ben El Hadj Salem,Match Report,
2021-04-25,15:00,Ligue 1,Matchweek 34,Sun,Home,W,4,1,Bordeaux,1.9,0.9,43.0,,Fabien Lemoine,5-4-1,4-1-4-1,Jérémie Pignard,Match Report,
2021-05-02,15:00,Ligue 1,Matchweek 35,Sun,Home,W,2,0,Angers,1.7,0.8,50.0,,Fabien Lemoine,5-3-2,5-3-2,Willy Delajod,Match Report,
2021-05-08,17:00,Ligue 1,Matchweek 36,Sat,Away,L,1,4,Lyon,0.6,4.3,41.0,,Fabien Lemoine,5-3-2,4-3-3,Mikael Lesage,Match Report,
2021-05-16,21:00,Ligue 1,Matchweek 37,Sun,Home,W,2,1,Metz,1.4,0.1,38.0,,Fabien Lemoine,3-5-2,5-3-2,Florent Batta,Match Report,
2021-05-23,21:00,Ligue 1,Matchweek 38,Sun,Away,D,1,1,Strasbourg,0.4,0.3,49.0,,Fabien Lemoine,5-3-2,5-3-2,Stéphanie Frappart,Match Report,
