Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2020-08-23,17:00,Ligue 1,Matchweek 1,Sun,Away,L,1,2,Nice,3.1,0.2,43.0,,Yannick Cahuzac,3-4-1-2,4-3-3,Jérôme Miguelgorry,Match Report,
2020-09-10,21:00,Ligue 1,Matchweek 2,Thu,Home,W,1,0,Paris S-G,1.5,0.4,22.0,,Jean-Louis Leca,3-4-1-2,4-3-3,Hakim Ben El Hadj Salem,Match Report,
2020-09-13,15:00,Ligue 1,Matchweek 3,Sun,Away,W,3,2,Lorient,2.0,1.0,53.0,,Yannick Cahuzac,3-4-1-2,4-3-3,Aurélien Petit,Match Report,
2020-09-19,17:00,Ligue 1,Matchweek 4,Sat,Home,W,2,1,Bordeaux,3.1,0.4,59.0,,Yannick Cahuzac,3-4-1-2,4-2-3-1,Benoît Millot,Match Report,
2020-09-27,15:00,Ligue 1,Matchweek 5,Sun,Away,D,1,1,Nîmes,1.3,0.5,49.0,,Yannick Cahuzac,3-4-3,4-3-3,Franck Schneider,Match Report,
2020-10-03,17:00,Ligue 1,Matchweek 6,Sat,Home,W,2,0,Saint-Étienne,2.1,0.1,66.0,,Yannick Cahuzac,3-4-1-2,4-1-4-1,Bastien Dechepy,Match Report,
2020-10-18,21:00,Ligue 1,Matchweek 7,Sun,Away,L,0,4,Lille,0.4,2.5,43.0,,Yannick Cahuzac,3-4-1-2,4-4-2,François Letexier,Match Report,
2020-11-08,15:00,Ligue 1,Matchweek 10,Sun,Home,D,4,4,Reims,1.6,1.0,62.0,,Jean-Louis Leca,3-4-1-2,4-4-2,Thomas Léonard,Match Report,
2020-11-22,15:00,Ligue 1,Matchweek 11,Sun,Away,W,1,0,Dijon,1.5,0.9,47.0,,Yannick Cahuzac,3-4-3,4-2-3-1,Eric Wattellier,Match Report,
2020-11-25,19:00,Ligue 1,Matchweek 8,Wed,Home,D,1,1,Nantes,0.9,2.1,49.0,,Yannick Cahuzac,3-4-1-2,4-4-2,Florent Batta,Match Report,
