Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2021-08-08,17:00,Ligue 1,Matchweek 1,Sun,Home,D,3,3,Lille,0.9,1.3,39,15551,Dylan Bronn,3-4-1-2,4-4-2,Eric Wattellier,Match Report,
2021-08-15,15:00,Ligue 1,Matchweek 2,Sun,Away,L,0,2,Nantes,0.6,1.7,64,12054,Dylan Bronn,3-5-1-1,4-2-3-1,Johan Hamel,Match Report,
2021-08-22,15:00,Ligue 1,Matchweek 3,Sun,Home,D,1,1,Reims,0.5,0.9,57,14799,Dylan Bronn,4-3-3,3-4-3,Florent Batta,Match Report,
2021-08-29,15:00,Ligue 1,Matchweek 4,Sun,Away,D,2,2,Clermont Foot,1.4,1.6,40,11274,Dylan Bronn,3-4-3,4-2-3-1,Hakim Ben El Hadj Salem,Match Report,
2021-09-12,15:00,Ligue 1,Matchweek 5,Sun,Home,L,0,2,Troyes,0.7,0.6,62,15269,Dylan Bronn,3-4-3,5-4-1,Pierre Gaillouste,Match Report,
2021-09-17,21:00,Ligue 1,Matchweek 6,Fri,Away,L,0,3,Strasbourg,0.6,2.0,54,25437,Dylan Bronn,3-4-3,5-3-2,Eric Wattellier,Match Report,
2021-09-22,21:00,Ligue 1,Matchweek 7,Wed,Home,L,1,2,Paris S-G,0.9,1.3,26,2661,Dylan Bronn,4-5-1,4-1-2-1-2,Jérémie Pignard,Match Report,
2021-09-26,15:00,Ligue 1,Matchweek 8,Sun,Away,W,2,1,Brest,0.6,1.6,34,10398,Matthieu Udol,4-5-1,4-2-3-1,Willy Delajod,Match Report,
2021-10-03,15:00,Ligue 1,Matchweek 9,Sun,Away,L,2,3,Angers,1.1,2.3,43,3989,Dylan Bronn,4-5-1,3-4-1-2,Stéphanie Frappart,Match Report,
2021-10-17,15:00,Ligue 1,Matchweek 10,Sun,Home,L,0,3,Rennes,0.9,2.2,35,15679,Matthieu Udol,4-1-4-1,4-4-2,Benoît Millot,Match Report,
2021-10-24,15:00,Ligue 1,Matchweek 11,Sun,Away,L,1,4,Lens,0.8,1.8,45,35673,Dylan Bronn,5-3-2,3-4-3,Jérémie Pignard,Match Report,
2021-10-30,17:00,Ligue 1,Matchweek 12,Sat,Home,D,1,1,Saint-Étienne,0.4,0.4,38,15914,Dylan Bronn,3-4-1-2,4-3-1-2,Stéphanie Frappart,Match Report,
2021-11-07,13:00,Ligue 1,Matchweek 13,Sun,Away,D,0,0,Marseille,1.2,1.3,25,61539,Dylan Bronn,3-4-3,4-4-1-1,Jérôme Brisard,Match Report,
2021-11-21,15:00,Ligue 1,Matchweek 14,Sun,Home,D,3,3,Bordeaux,1.2,2.2,46,16077,Dylan Bronn,3-4-3,4-4-1-1,Benoît Millot,Match Report,
2021-11-27,21:00,Ligue 1,Matchweek 15,Sat,Away,W,1,0,Nice,0.4,1.2,29,17033,Dylan Bronn,3-4-3,4-4-2,François Letexier,Match Report,
2021-12-01,19:00,Ligue 1,Matchweek 16,Wed,Home,L,1,3,Montpellier,1.3,1.3,46,13992,Dylan Bronn,3-5-2,4-2-3-1,Ruddy Buquet,Match Report,
2021-12-05,15:00,Ligue 1,Matchweek 17,Sun,Away,L,0,4,Monaco,0.6,1.6,35,4923,Dylan Bronn,3-4-3,4-2-3-1,Bastien Dechepy,Match Report,
