Date,Comp,venue,opponent,goals_for,goals_against,result
2023-08-12,Ligue 1,Home,Reims,2,1,W
2023-08-18,Ligue 1,Away,Metz,2,2,D
2023-08-26,Ligue 1,Home,Brest,2,0,W
2023-09-01,Ligue 1,Away,Nantes,1,1,D
2023-09-17,Ligue 1,Home,Toulouse,0,0,D
2023-09-24,Ligue 1,Away,Paris S-G,0,4,L
2023-09-30,Ligue 1,Away,Monaco,2,3,L
2023-10-08,Ligue 1,Home,Le Havre,3,0,W
2023-10-21,Ligue 1,Away,Nice,0,1,L
2023-11-04,Ligue 1,Home,Lille,0,0,D
2023-11-12,Ligue 1,Away,Lens,0,1,L
2023-11-25,Ligue 1,Away,Strasbourg,1,1,D
2023-12-03,Ligue 1,Home,Rennes,2,0,W
2023-12-06,Ligue 1,Home,Lyon,3,0,W
2023-12-10,Ligue 1,Away,Lorient,4,2,W
2023-12-17,Ligue 1,Home,Clermont Foot,2,1,W
2023-12-20,Ligue 1,Away,Montpellier,1,1,D
2024-01-12,Ligue 1,Home,Strasbourg,1,1,D
2024-01-27,Ligue 1,Home,Monaco,2,2,D
2024-02-04,Ligue 1,Away,Lyon,0,1,L
2024-02-09,Ligue 1,Home,Metz,1,1,D
2024-02-18,Ligue 1,Away,Brest,0,1,L
2024-02-25,Ligue 1,Home,Montpellier,4,1,W
2024-03-02,Ligue 1,Away,Clermont Foot,5,1,W
2024-03-10,Ligue 1,Home,Nantes,2,0,W
2024-03-17,Ligue 1,Away,Rennes,0,2,L
2024-03-31,Ligue 1,Home,Paris S-G,0,2,L
2024-04-05,Ligue 1,Away,Lille,1,3,L
2024-04-21,Ligue 1,Away,Toulouse,2,2,D
2024-04-24,Ligue 1,Home,Nice,2,2,D
2024-04-28,Ligue 1,Home,Lens,2,1,W
2024-05-12,Ligue 1,Home,Lorient,3,1,W
2024-05-15,Ligue 1,Away,Reims,0,1,L
2024-05-19,Ligue 1,Away,Le Havre,2,1,W
