Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2022-08-07,20:45,Ligue 1,Matchweek 1,Sun,Home,W,4,1,Reims,2.1,0.9,56,62738,Valentin Rongier,3-4-3,4-3-3,Jérôme Brisard,Match Report,
2022-08-14,20:45,Ligue 1,Matchweek 2,Sun,Away,D,1,1,Brest,0.7,2.0,53,13709,Valentin Rongier,3-4-3,4-3-3,Jeremy Stinat,Match Report,
2022-08-20,21:00,Ligue 1,Matchweek 3,Sat,Home,W,2,1,Nantes,1.1,2.2,56,63147,Valentin Rongier,3-4-3,5-4-1,Jérémie Pignard,Match Report,
2022-08-28,15:00,Ligue 1,Matchweek 4,Sun,Away,W,3,0,Nice,1.4,1.0,51,31418,Dimitri Payet,3-4-3,4-2-3-1,François Letexier,Match Report,
2022-08-31,21:00,Ligue 1,Matchweek 5,Wed,Home,W,1,0,Clermont Foot,2.5,0.1,60,62763,Dimitri Payet,3-4-3,3-4-3,Eric Wattellier,Match Report,
2022-09-03,17:00,Ligue 1,Matchweek 6,Sat,Away,W,2,0,Auxerre,1.6,0.6,52,17025,Valentin Rongier,3-4-3,4-1-4-1,Willy Delajod,Match Report,
2022-09-07,20:00,Champions Lg,Group stage,Wed,Away,L,0,2,eng Tottenham,0.4,1.5,50,57367,Valentin Rongier,3-4-3,3-4-3,Slavko Vinčič,Match Report,
2022-09-10,21:00,Ligue 1,Matchweek 7,Sat,Home,W,2,1,Lille,2.2,1.0,53,62985,Mattéo Guendouzi,3-4-3,3-4-3,Benoît Millot,Match Report,
2022-09-13,21:00,Champions Lg,Group stage,Tue,Home,L,0,1,de Eint Frankfurt,0.9,1.2,61,62500,Dimitri Payet,3-4-3,3-4-3,José Sánchez,Match Report,
2022-09-18,15:00,Ligue 1,Matchweek 8,Sun,Home,D,1,1,Rennes,1.6,1.2,59,62753,Valentin Rongier,3-4-3,4-2-3-1,Benoît Bastien,Match Report,
2022-09-30,21:00,Ligue 1,Matchweek 9,Fri,Away,W,3,0,Angers,1.6,1.2,57,19000,Dimitri Payet,3-4-3,4-4-2,Johan Hamel,Match Report,
2022-10-04,18:55,Champions Lg,Group stage,Tue,Home,W,4,1,pt Sporting CP,2.5,0.4,56,618,Mattéo Guendouzi,3-4-3,3-4-3,Davide Massa,Match Report,
2022-10-08,17:00,Ligue 1,Matchweek 10,Sat,Home,L,1,2,Ajaccio,1.7,0.2,64,63312,Dimitri Payet,3-4-3,4-4-2,Willy Delajod,Match Report,
2022-10-12,20:00,Champions Lg,Group stage,Wed,Away,W,2,0,pt Sporting CP,2.8,0.3,68,38126,Valentin Rongier,3-4-3,3-4-3,Alejandro Hernández,Match Report,
2022-10-16,20:45,Ligue 1,Matchweek 11,Sun,Away,L,0,1,Paris S-G,1.2,2.5,50,47000,Valentin Rongier,3-4-3,4-3-1-2,Clément Turpin,Match Report,
2022-10-22,21:00,Ligue 1,Matchweek 12,Sat,Home,L,0,1,Lens,1.8,0.9,56,56414,Valentin Rongier,3-4-3,3-5-2,Benoît Millot,Match Report,
2022-10-26,21:00,Champions Lg,Group stage,Wed,Away,L,1,2,de Eint Frankfurt,0.7,1.1,56,48700,Valentin Rongier,3-4-3,3-4-3,Jesús Gil,Match Report,
2022-10-29,21:00,Ligue 1,Matchweek 13,Sat,Away,D,2,2,Strasbourg,2.0,1.1,49,25687,Dimitri Payet,3-4-3,3-5-2,Ruddy Buquet,Match Report,
2022-11-01,21:00,Champions Lg,Group stage,Tue,Home,L,1,2,eng Tottenham,1.4,0.6,64,50768,Valentin Rongier,3-4-3,3-4-3,Szymon Marciniak,Match Report,
2022-11-06,20:45,Ligue 1,Matchweek 14,Sun,Home,W,1,0,Lyon,0.8,0.9,47,62975,Valentin Rongier,3-4-3,4-1-2-1-2,François Letexier,Match Report,
2022-11-13,20:45,Ligue 1,Matchweek 15,Sun,Away,W,3,2,Monaco,1.9,2.0,58,10631,Valentin Rongier,3-4-3,4-2-3-1,Benoît Bastien,Match Report,
2022-12-29,21:00,Ligue 1,Matchweek 16,Thu,Home,W,6,1,Toulouse,2.6,1.8,51,61371,Dimitri Payet,3-4-3,4-3-3,Jérémie Pignard,Match Report,
2023-01-02,19:00,Ligue 1,Matchweek 17,Mon,Away,W,2,1,Montpellier,1.4,1.4,59,18971,Dimitri Payet,3-4-3,4-2-3-1,Ruddy Buquet,Match Report,
2023-01-07,15:30,Coupe de France,Round of 64,Sat,Neutral,W,2,0,Hyères FC,,,53,11500,Mattéo Guendouzi,3-4-3,4-1-4-1,Jeremy Stinat,Match Report,
2023-01-11,21:00,Ligue 1,Matchweek 18,Wed,Away,W,2,0,Troyes,1.9,0.2,68,14222,Valentin Rongier,3-4-3,4-2-3-1,Hakim Ben El Hadj Salem,Match Report,
2023-01-14,19:00,Ligue 1,Matchweek 19,Sat,Home,W,3,1,Lorient,2.2,0.5,68,62276,Valentin Rongier,3-4-3,4-2-3-1,Bastien Dechepy,Match Report,
2023-01-20,21:10,Coupe de France,Round of 32,Fri,Home,W,1,0,Rennes,,,49,57103,Valentin Rongier,3-4-3,3-4-3,Stéphanie Frappart,Match Report,
2023-01-28,21:00,Ligue 1,Matchweek 20,Sat,Home,D,1,1,Monaco,1.6,1.5,61,64502,Valentin Rongier,3-4-3,4-2-2-2,Jérémie Pignard,Match Report,
2023-02-01,19:00,Ligue 1,Matchweek 21,Wed,Away,W,2,0,Nantes,1.7,1.2,59,34125,Valentin Rongier,3-4-3,4-2-3-1,Willy Delajod,Match Report,
2023-02-05,20:45,Ligue 1,Matchweek 22,Sun,Home,L,1,3,Nice,2.3,1.4,57,65234,Dimitri Payet,3-4-3,4-3-3,Clément Turpin,Match Report,
2023-02-08,21:10,Coupe de France,Round of 16,Wed,Home,W,2,1,Paris S-G,,,44,65329,Valentin Rongier,3-4-3,4-1-3-2,François Letexier,Match Report,
2023-02-11,21:00,Ligue 1,Matchweek 23,Sat,Away,W,2,0,Clermont Foot,2.6,0.8,62,13576,Valentin Rongier,3-4-3,3-4-3,Ruddy Buquet,Match Report,
2023-02-19,20:45,Ligue 1,Matchweek 24,Sun,Away,W,3,2,Toulouse,1.0,2.0,48,29218,Valentin Rongier,3-4-3,4-1-4-1,Stéphanie Frappart,Match Report,
2023-02-26,20:45,Ligue 1,Matchweek 25,Sun,Home,L,0,3,Paris S-G,1.6,2.0,54,65894,Valentin Rongier,3-4-3,3-5-2,Clément Turpin,Match Report,
2023-03-01,21:00,Coupe de France,Quarter-finals,Wed,Home,D,2 (6),2 (7),Annecy,,,67,63929,Dimitri Payet,3-4-3,5-4-1,Benoît Bastien,Match Report,Annecy won on penalty kicks following extra time
2023-03-05,20:45,Ligue 1,Matchweek 26,Sun,Away,W,1,0,Rennes,1.6,1.0,45,28515,Valentin Rongier,3-4-3,4-4-2,Eric Wattellier,Match Report,
2023-03-12,20:45,Ligue 1,Matchweek 27,Sun,Home,D,2,2,Strasbourg,1.6,2.1,41,63380,Valentin Rongier,3-4-3,3-5-2,Jérémie Pignard,Match Report,
2023-03-19,20:45,Ligue 1,Matchweek 28,Sun,Away,W,2,1,Reims,1.2,1.6,45,20479,Valentin Rongier,3-4-3,4-2-3-1,François Letexier,Match Report,
2023-03-31,21:00,Ligue 1,Matchweek 29,Fri,Home,D,1,1,Montpellier,1.3,0.9,68,58231,Valentin Rongier,3-4-3,4-2-3-1,Thomas Léonard,Match Report,
2023-04-09,20:45,Ligue 1,Matchweek 30,Sun,Away,D,0,0,Lorient,0.9,0.4,60,16767,Valentin Rongier,3-4-3,3-4-3,Willy Delajod,Match Report,
2023-04-16,20:45,Ligue 1,Matchweek 31,Sun,Home,W,3,1,Troyes,3.7,0.4,71,63486,Valentin Rongier,3-4-3,3-4-3,Benoît Millot,Match Report,
2023-04-23,20:45,Ligue 1,Matchweek 32,Sun,Away,W,2,1,Lyon,2.0,1.0,41,57509,Valentin Rongier,3-4-3,4-3-3,Jérôme Brisard,Match Report,
2023-04-30,20:45,Ligue 1,Matchweek 33,Sun,Home,W,2,1,Auxerre,2.6,0.5,69,64532,Valentin Rongier,3-4-3,3-4-3,Jérémie Pignard,Match Report,
2023-05-06,21:00,Ligue 1,Matchweek 34,Sat,Away,L,1,2,Lens,1.3,0.7,57,38220,Valentin Rongier,3-4-3,3-4-3,Clément Turpin,Match Report,
2023-05-14,20:45,Ligue 1,Matchweek 35,Sun,Home,W,3,1,Angers,2.7,0.3,62,63329,Dimitri Payet,3-4-3,5-3-2,Benoît Millot,Match Report,
2023-05-20,21:00,Ligue 1,Matchweek 36,Sat,Away,L,1,2,Lille,0.7,1.7,53,47399,Valentin Rongier,3-4-3,4-1-2-1-2,Jérôme Brisard,Match Report,
2023-05-27,21:00,Ligue 1,Matchweek 37,Sat,Home,L,1,2,Brest,1.1,1.0,62,61732,Valentin Rongier,3-4-3,4-3-3,Stéphanie Frappart,Match Report,
2023-06-03,21:00,Ligue 1,Matchweek 38,Sat,Away,L,0,1,Ajaccio,1.4,0.1,71,9500,Mattéo Guendouzi,3-4-3,4-1-4-1,Benoît Bastien,Match Report,
