Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2020-08-22,17:00,Ligue 1,Matchweek 1,Sat,Home,L,0,1,Angers,0.9,1.5,54.0,,Bruno Ecuele Manga,4-3-3,4-1-4-1,Eric Wattellier,Match Report,
2020-08-28,21:00,Ligue 1,Matchweek 2,Fri,Away,L,1,4,Lyon,0.2,4.6,37.0,,Bruno Ecuele Manga,4-2-3-1,3-4-1-2,Benoît Millot,Match Report,
2020-09-13,15:00,Ligue 1,Matchweek 3,Sun,Home,L,0,2,Brest,0.3,1.9,50.0,,Bruno Ecuele Manga,4-3-3,4-2-3-1,Bastien Dechepy,Match Report,
2020-09-20,15:00,Ligue 1,Matchweek 4,Sun,Away,L,0,1,Strasbourg,0.6,2.7,42.0,,Bruno Ecuele Manga,4-3-3,4-1-2-1-2,Florent Batta,Match Report,
2020-09-27,15:00,Ligue 1,Matchweek 5,Sun,Home,D,2,2,Montpellier,1.3,2.4,39.0,,Bruno Ecuele Manga,4-2-3-1,3-4-1-2,Aurélien Petit,Match Report,
2020-10-04,15:00,Ligue 1,Matchweek 6,Sun,Away,L,0,3,Bordeaux,0.3,1.6,50.0,,Bruno Ecuele Manga,4-3-3,4-2-3-1,Antony Gautier,Match Report,
2020-10-16,19:00,Ligue 1,Matchweek 7,Fri,Home,D,1,1,Rennes,1.1,0.9,40.0,,Bruno Ecuele Manga,4-2-3-1,4-3-3,Bastien Dechepy,Match Report,
2020-10-24,21:00,Ligue 1,Matchweek 8,Sat,Away,L,0,4,Paris S-G,1.6,3.8,45.0,,Bruno Ecuele Manga,4-3-3,4-3-3,Johan Hamel,Match Report,
2020-11-01,15:00,Ligue 1,Matchweek 9,Sun,Home,D,0,0,Lorient,0.4,1.2,54.0,,Bruno Ecuele Manga,4-2-3-1,4-4-2,Aurélien Petit,Match Report,
2020-11-08,15:00,Ligue 1,Matchweek 10,Sun,Away,D,1,1,Metz,2.0,2.2,55.0,,Bruno Ecuele Manga,4-2-3-1,4-2-3-1,Willy Delajod,Match Report,
2020-11-22,15:00,Ligue 1,Matchweek 11,Sun,Home,L,0,1,Lens,0.9,1.5,53.0,,Bruno Ecuele Manga,4-2-3-1,3-4-3,Eric Wattellier,Match Report,
2020-11-29,17:00,Ligue 1,Matchweek 12,Sun,Away,W,3,1,Nice,0.9,3.1,39.0,,Bruno Ecuele Manga,4-2-3-1,4-3-3,François Letexier,Match Report,
2020-12-06,15:00,Ligue 1,Matchweek 13,Sun,Home,D,0,0,Saint-Étienne,0.5,0.7,41.0,,Bruno Ecuele Manga,4-2-3-1,4-4-2,Ruddy Buquet,Match Report,
2020-12-13,15:00,Ligue 1,Matchweek 14,Sun,Away,D,1,1,Nantes,1.2,2.8,62.0,,Bruno Ecuele Manga,4-2-3-1,4-3-3,Antony Gautier,Match Report,
2020-12-16,19:00,Ligue 1,Matchweek 15,Wed,Home,L,0,2,Lille,0.2,0.8,47.0,,Bruno Ecuele Manga,4-2-3-1,4-4-1-1,Hakim Ben El Hadj Salem,Match Report,
2020-12-20,15:00,Ligue 1,Matchweek 16,Sun,Home,L,0,1,Monaco,1.3,0.8,52.0,,Bruno Ecuele Manga,4-2-3-1,4-4-2,Jeremy Stinat,Match Report,
2020-12-23,19:00,Ligue 1,Matchweek 17,Wed,Away,W,3,1,Nîmes,1.8,1.0,54.0,,Bruno Ecuele Manga,4-2-3-1,4-2-3-1,Jérémie Pignard,Match Report,
2021-01-06,21:00,Ligue 1,Matchweek 18,Wed,Away,D,0,0,Reims,0.3,0.7,43.0,,Bruno Ecuele Manga,4-2-3-1,4-1-4-1,Amaury Delerue,Match Report,
2021-01-09,21:00,Ligue 1,Matchweek 19,Sat,Home,D,0,0,Marseille,0.4,1.5,42.0,,Bruno Ecuele Manga,4-4-1-1,4-3-3,Jérôme Miguelgorry,Match Report,
2021-01-24,15:00,Ligue 1,Matchweek 21,Sun,Home,D,1,1,Strasbourg,0.7,2.4,50.0,,Bruno Ecuele Manga,4-2-3-1,4-2-3-1,Jérôme Brisard,Match Report,
2021-01-27,21:00,Ligue 1,Matchweek 20,Wed,Away,L,2,3,Lorient,1.3,1.2,54.0,,Bruno Ecuele Manga,4-4-2,4-3-3,Bastien Dechepy,Match Report,
2021-01-31,17:00,Ligue 1,Matchweek 22,Sun,Away,L,0,1,Lille,0.4,1.7,41.0,,Bruno Ecuele Manga,4-2-3-1,4-4-2,Jérémie Pignard,Match Report,
2021-02-03,21:00,Ligue 1,Matchweek 23,Wed,Home,L,0,1,Lyon,1.2,2.5,37.0,,Bruno Ecuele Manga,4-3-3,4-3-3,Johan Hamel,Match Report,
2021-02-07,15:00,Ligue 1,Matchweek 24,Sun,Away,L,2,4,Montpellier,1.5,4.9,41.0,,Bruno Ecuele Manga,4-2-3-1,4-1-4-1,Franck Schneider,Match Report,
2021-02-10,19:00,Coupe de France,Round of 64,Wed,Home,L,0,1,Lille,,,,,Fouad Chafik,4-1-4-1,4-4-2,Willy Delajod,Match Report,
2021-02-14,15:00,Ligue 1,Matchweek 25,Sun,Home,L,0,2,Nîmes,0.8,1.7,50.0,,Bruno Ecuele Manga,4-2-3-1,4-1-4-1,Aurélien Petit,Match Report,
2021-02-21,15:00,Ligue 1,Matchweek 26,Sun,Away,L,1,2,Lens,1.0,1.0,46.0,,Bruno Ecuele Manga,5-3-2,3-4-1-2,Benoît Bastien,Match Report,
2021-02-27,17:00,Ligue 1,Matchweek 27,Sat,Home,L,0,4,Paris S-G,0.2,1.9,40.0,,Bruno Ecuele Manga,5-3-2,4-2-3-1,Mikael Lesage,Match Report,
2021-03-03,19:00,Ligue 1,Matchweek 28,Wed,Away,L,1,3,Brest,1.0,1.5,51.0,,Bruno Ecuele Manga,4-2-3-1,4-4-2,Jeremy Stinat,Match Report,
2021-03-14,15:00,Ligue 1,Matchweek 29,Sun,Home,L,1,3,Bordeaux,1.1,1.2,46.0,,Bruno Ecuele Manga,4-2-3-1,4-4-2,Thomas Léonard,Match Report,
2021-03-21,15:00,Ligue 1,Matchweek 30,Sun,Home,L,0,1,Reims,0.9,1.1,53.0,,Bruno Ecuele Manga,5-3-2,4-1-4-1,Benoît Bastien,Match Report,
2021-04-04,21:00,Ligue 1,Matchweek 31,Sun,Away,L,0,2,Marseille,0.1,1.3,37.0,,Bruno Ecuele Manga,3-4-1-2,3-4-3,Ruddy Buquet,Match Report,
2021-04-11,17:05,Ligue 1,Matchweek 32,Sun,Away,L,0,3,Monaco,0.6,3.8,36.0,,Bruno Ecuele Manga,3-4-1-2,4-2-3-1,Aurélien Petit,Match Report,
2021-04-18,15:00,Ligue 1,Matchweek 33,Sun,Home,W,2,0,Nice,1.6,0.7,43.0,,Bruno Ecuele Manga,5-3-2,4-3-3,Johan Hamel,Match Report,
2021-04-25,15:00,Ligue 1,Matchweek 34,Sun,Away,L,1,5,Rennes,1.2,3.0,26.0,,Bruno Ecuele Manga,5-3-2,4-3-3,Jeremy Stinat,Match Report,
2021-05-02,15:00,Ligue 1,Matchweek 35,Sun,Home,L,1,5,Metz,1.1,1.5,45.0,,Bruno Ecuele Manga,5-3-2,4-3-3,Franck Schneider,Match Report,
2021-05-09,15:00,Ligue 1,Matchweek 36,Sun,Away,L,0,3,Angers,0.3,1.9,56.0,,Bruno Ecuele Manga,4-2-3-1,4-2-3-1,Jérôme Brisard,Match Report,
2021-05-16,21:00,Ligue 1,Matchweek 37,Sun,Home,L,0,4,Nantes,1.1,1.9,71.0,,Bruno Ecuele Manga,5-3-2,4-4-2,Karim Abed,Match Report,
2021-05-23,21:00,Ligue 1,Matchweek 38,Sun,Away,W,1,0,Saint-Étienne,1.3,1.3,35.0,,Bruno Ecuele Manga,4-4-2,4-4-2,Antony Gautier,Match Report,
