Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2020-08-29,17:00,Ligue 1,Matchweek 2,Sat,Away,L,1,2,Rennes,0.6,1.4,35.0,,Daniel Congré,3-5-1-1,4-3-3,Willy Delajod,Match Report,
2020-09-12,17:00,Ligue 1,Matchweek 3,Sat,Home,W,3,1,Nice,1.7,0.7,39.0,,Vitorino Hilton,3-4-1-2,4-3-3,Antony Gautier,Match Report,
2020-09-15,21:00,Ligue 1,Matchweek 1,Tue,Home,W,2,1,Lyon,1.8,2.3,44.0,,Vitorino Hilton,3-5-2,3-4-1-2,François Letexier,Match Report,
2020-09-20,15:00,Ligue 1,Matchweek 4,Sun,Home,W,4,1,Angers,1.6,1.1,50.0,,Andy Delort,3-4-1-2,3-4-3,Stéphanie Frappart,Match Report,
2020-09-27,15:00,Ligue 1,Matchweek 5,Sun,Away,D,2,2,Dijon,2.4,1.3,61.0,,Vitorino Hilton,3-4-1-2,4-2-3-1,Aurélien Petit,Match Report,
2020-10-04,13:00,Ligue 1,Matchweek 6,Sun,Home,L,0,1,Nîmes,0.8,0.7,53.0,,Vitorino Hilton,3-4-1-2,4-3-3,Benoît Millot,Match Report,
2020-10-18,15:00,Ligue 1,Matchweek 7,Sun,Away,D,1,1,Monaco,0.1,2.2,20.0,,Vitorino Hilton,3-4-1-2,4-3-3,Hakim Ben El Hadj Salem,Match Report,
2020-10-25,15:00,Ligue 1,Matchweek 8,Sun,Home,L,0,4,Reims,0.3,4.0,33.0,,Vitorino Hilton,3-4-1-2,4-4-2,Willy Delajod,Match Report,
2020-11-01,13:00,Ligue 1,Matchweek 9,Sun,Away,W,1,0,Saint-Étienne,0.7,0.7,46.0,,Andy Delort,4-3-3,4-3-3,Jérôme Miguelgorry,Match Report,
2020-11-07,17:00,Ligue 1,Matchweek 10,Sat,Away,W,2,0,Bordeaux,1.3,0.6,48.0,,Andy Delort,4-3-3,4-2-3-1,Antony Gautier,Match Report,
2020-11-22,15:00,Ligue 1,Matchweek 11,Sun,Home,W,4,3,Strasbourg,2.8,2.9,57.0,,Andy Delort,4-3-3,4-4-2,Jérôme Brisard,Match Report,
2020-11-29,15:00,Ligue 1,Matchweek 12,Sun,Away,W,1,0,Lorient,1.6,0.5,58.0,,Andy Delort,4-1-4-1,4-2-3-1,Bastien Dechepy,Match Report,
2020-12-05,21:00,Ligue 1,Matchweek 13,Sat,Home,L,1,3,Paris S-G,2.1,1.8,35.0,,Daniel Congré,4-3-3,5-3-2,Mikael Lesage,Match Report,
2020-12-12,21:00,Ligue 1,Matchweek 14,Sat,Away,W,3,2,Lens,1.1,1.7,41.0,,Andy Delort,4-3-3,3-4-1-2,Jeremy Stinat,Match Report,
2020-12-16,19:00,Ligue 1,Matchweek 15,Wed,Home,L,0,2,Metz,1.1,1.7,59.0,,Andy Delort,4-3-3,5-3-2,Jérémie Pignard,Match Report,
2020-12-20,13:00,Ligue 1,Matchweek 16,Sun,Away,D,2,2,Brest,0.8,1.6,45.0,,Vitorino Hilton,5-3-2,4-4-2,Benoît Millot,Match Report,
2020-12-23,21:00,Ligue 1,Matchweek 17,Wed,Home,L,2,3,Lille,1.5,1.8,47.0,,Vitorino Hilton,4-2-2-2,4-4-2,Clément Turpin,Match Report,
2021-01-06,21:00,Ligue 1,Matchweek 18,Wed,Away,L,1,3,Marseille,1.2,2.3,44.0,,Andy Delort,4-1-2-1-2◆,4-2-3-1,Stéphanie Frappart,Match Report,
2021-01-09,21:00,Ligue 1,Matchweek 19,Sat,Home,D,1,1,Nantes,1.0,1.2,47.0,,Vitorino Hilton,5-3-2,4-4-2,François Letexier,Match Report,
2021-01-15,21:00,Ligue 1,Matchweek 20,Fri,Home,L,2,3,Monaco,0.7,2.3,52.0,,Andy Delort,5-3-2,4-2-3-1,Aurélien Petit,Match Report,
2021-01-22,21:00,Ligue 1,Matchweek 21,Fri,Away,L,0,4,Paris S-G,0.4,4.5,28.0,,Vitorino Hilton,4-4-1-1,4-2-3-1,Willy Delajod,Match Report,
2021-01-30,17:00,Ligue 1,Matchweek 22,Sat,Home,L,1,2,Lens,1.4,0.7,56.0,,Vitorino Hilton,5-3-2,3-4-1-2,Amaury Delerue,Match Report,
2021-02-03,19:00,Ligue 1,Matchweek 23,Wed,Away,D,1,1,Metz,1.1,0.9,55.0,,Vitorino Hilton,4-1-4-1,3-4-1-2,Bastien Dechepy,Match Report,
2021-02-07,15:00,Ligue 1,Matchweek 24,Sun,Home,W,4,2,Dijon,4.9,1.5,59.0,,Vitorino Hilton,4-1-4-1,4-2-3-1,Franck Schneider,Match Report,
2021-02-10,14:45,Coupe de France,Round of 64,Wed,Away,W,2,0,Strasbourg,,,,,Vitorino Hilton,4-3-3,4-2-3-1,Ruddy Buquet,Match Report,
2021-02-13,21:00,Ligue 1,Matchweek 25,Sat,Away,W,2,1,Lyon,1.5,4.4,45.0,,Vitorino Hilton,4-1-4-1,4-3-3,Antony Gautier,Match Report,
2021-02-21,13:00,Ligue 1,Matchweek 26,Sun,Home,W,2,1,Rennes,2.8,2.0,35.0,,Vitorino Hilton,4-1-4-1,4-3-3,Clément Turpin,Match Report,
2021-02-28,15:00,Ligue 1,Matchweek 27,Sun,Away,D,0,0,Reims,0.4,0.4,43.0,,Vitorino Hilton,4-1-4-1,4-1-4-1,François Letexier,Match Report,
2021-03-03,21:00,Ligue 1,Matchweek 28,Wed,Home,D,1,1,Lorient,0.8,2.0,54.0,,Vitorino Hilton,4-1-4-1,5-4-1,Benoît Bastien,Match Report,
2021-03-06,14:15,Coupe de France,Round of 32,Sat,Away,W,2,1,Alès OL,,,65.0,,Daniel Congré,4-2-3-1,4-2-3-1,Jérémie Pignard,Match Report,
2021-03-14,13:00,Ligue 1,Matchweek 29,Sun,Away,D,1,1,Nîmes,1.0,1.6,61.0,,Vitorino Hilton,4-1-4-1,4-1-4-1,Eric Wattellier,Match Report,
2021-03-21,15:00,Ligue 1,Matchweek 30,Sun,Home,W,3,1,Bordeaux,2.5,1.5,44.0,,Vitorino Hilton,4-2-3-1,4-3-3,Hakim Ben El Hadj Salem,Match Report,
2021-04-04,13:00,Ligue 1,Matchweek 31,Sun,Away,D,1,1,Angers,2.2,1.1,38.0,,Vitorino Hilton,4-2-3-1,4-4-1-1,Florent Batta,Match Report,
2021-04-07,18:45,Coupe de France,Round of 16,Wed,Away,W,1,0,Châteaubriant,,,73.0,,Vitorino Hilton,4-3-3,4-4-2,Ruddy Buquet,Match Report,
2021-04-10,21:00,Ligue 1,Matchweek 32,Sat,Home,D,3,3,Marseille,2.3,1.6,44.0,,Vitorino Hilton,4-3-3,3-4-3,Jérôme Brisard,Match Report,
2021-04-16,21:00,Ligue 1,Matchweek 33,Fri,Away,D,1,1,Lille,0.9,1.3,37.0,,Andy Delort,4-3-3,4-4-2,Benoît Millot,Match Report,
2021-04-20,21:00,Coupe de France,Quarter-finals,Tue,Away,W,2,1,Perpignan Canet FC,,,51.0,,Vitorino Hilton,4-2-3-1,4-3-3,Mikael Lesage,Match Report,
2021-04-25,13:00,Ligue 1,Matchweek 34,Sun,Away,L,1,3,Nice,1.4,2.0,42.0,,Andy Delort,4-2-3-1,4-1-4-1,Bastien Dechepy,Match Report,
2021-05-02,17:05,Ligue 1,Matchweek 35,Sun,Home,L,1,2,Saint-Étienne,1.0,2.6,45.0,,Andy Delort,4-2-3-1,4-4-2,Karim Abed,Match Report,
2021-05-09,15:00,Ligue 1,Matchweek 36,Sun,Away,W,3,2,Strasbourg,0.7,1.8,43.0,,Vitorino Hilton,4-3-3,4-1-2-1-2,Jérôme Miguelgorry,Match Report,
2021-05-12,21:00,Coupe de France,Semi-finals,Wed,Home,D,2 (5),2 (6),Paris S-G,,,37.0,,Vitorino Hilton,3-4-1-2,4-3-3,Jérémie Pignard,Match Report,Paris S-G won on penalty kicks following extra time
2021-05-16,21:00,Ligue 1,Matchweek 37,Sun,Home,D,0,0,Brest,0.6,1.5,41.0,,Vitorino Hilton,4-3-3,4-4-2,Aurélien Petit,Match Report,
2021-05-23,21:00,Ligue 1,Matchweek 38,Sun,Away,W,2,1,Nantes,1.1,1.7,51.0,,Vitorino Hilton,4-3-3,4-4-2,Ruddy Buquet,Match Report,
