Date,Comp,venue,opponent,goals_for,goals_against,result
2020-08-29,Ligue 1,Away,Rennes,1,2,L
2020-09-12,Ligue 1,Home,Nice,3,1,W
2020-09-15,Ligue 1,Home,Lyon,2,1,W
2020-09-20,Ligue 1,Home,Angers,4,1,W
2020-09-27,Ligue 1,Away,Dijon,2,2,D
2020-10-04,Ligue 1,Home,Nîmes,0,1,L
2020-10-18,Ligue 1,Away,Monaco,1,1,D
2020-10-25,Ligue 1,Home,Reims,0,4,L
2020-11-01,Ligue 1,Away,Saint-Étienne,1,0,W
2020-11-07,Ligue 1,Away,Bordeaux,2,0,W
2020-11-22,Ligue 1,Home,Strasbourg,4,3,W
2020-11-29,Ligue 1,Away,Lorient,1,0,W
2020-12-05,Ligue 1,Home,Paris S-G,1,3,L
2020-12-12,Ligue 1,Away,Lens,3,2,W
2020-12-16,Ligue 1,Home,Metz,0,2,L
2020-12-20,Ligue 1,Away,Brest,2,2,D
2020-12-23,Ligue 1,Home,Lille,2,3,L
2021-01-06,Ligue 1,Away,Marseille,1,3,L
2021-01-09,Ligue 1,Home,Nantes,1,1,D
2021-01-15,Ligue 1,Home,Monaco,2,3,L
2021-01-22,Ligue 1,Away,Paris S-G,0,4,L
2021-01-30,Ligue 1,Home,Lens,1,2,L
2021-02-03,Ligue 1,Away,Metz,1,1,D
2021-02-07,Ligue 1,Home,Dijon,4,2,W
2021-02-13,Ligue 1,Away,Lyon,2,1,W
2021-02-21,Ligue 1,Home,Rennes,2,1,W
2021-02-28,Ligue 1,Away,Reims,0,0,D
2021-03-03,Ligue 1,Home,Lorient,1,1,D
2021-03-14,Ligue 1,Away,Nîmes,1,1,D
2021-03-21,Ligue 1,Home,Bordeaux,3,1,W
2021-04-04,Ligue 1,Away,Angers,1,1,D
2021-04-10,Ligue 1,Home,Marseille,3,3,D
2021-04-16,Ligue 1,Away,Lille,1,1,D
2021-04-25,Ligue 1,Away,Nice,1,3,L
2021-05-02,Ligue 1,Home,Saint-Étienne,1,2,L
2021-05-09,Ligue 1,Away,Strasbourg,3,2,W
2021-05-16,Ligue 1,Home,Brest,0,0,D
2021-05-23,Ligue 1,Away,Nantes,2,1,W
