Date,Comp,venue,opponent,goals_for,goals_against,result
2020-08-22,Ligue 1,Home,Rennes,1,1,D
2020-08-30,Ligue 1,Away,Reims,1,0,W
2020-09-13,Ligue 1,Home,Metz,1,0,W
2020-09-20,Ligue 1,Away,Marseille,1,1,D
2020-09-25,Ligue 1,Home,Nantes,2,0,W
2020-10-04,Ligue 1,Away,Strasbourg,3,0,W
2020-10-18,Ligue 1,Home,Lens,4,0,W
2020-10-25,Ligue 1,Away,Nice,1,1,D
2020-11-01,Ligue 1,Home,Lyon,1,1,D
2020-11-08,Ligue 1,Away,Brest,2,3,L
2020-11-22,Ligue 1,Home,Lorient,4,0,W
2020-11-29,Ligue 1,Away,Saint-Étienne,1,1,D
2020-12-06,Ligue 1,Home,Monaco,2,1,W
2020-12-13,Ligue 1,Home,Bordeaux,2,1,W
2020-12-16,Ligue 1,Away,Dijon,2,0,W
2020-12-20,Ligue 1,Home,Paris S-G,0,0,D
2020-12-23,Ligue 1,Away,Montpellier,3,2,W
2021-01-06,Ligue 1,Home,Angers,1,2,L
2021-01-09,Ligue 1,Away,Nîmes,1,0,W
2021-01-17,Ligue 1,Home,Reims,2,1,W
2021-01-24,Ligue 1,Away,Rennes,1,0,W
2021-01-31,Ligue 1,Home,Dijon,1,0,W
2021-02-03,Ligue 1,Away,Bordeaux,3,0,W
2021-02-07,Ligue 1,Away,Nantes,2,0,W
2021-02-14,Ligue 1,Home,Brest,0,0,D
2021-02-21,Ligue 1,Away,Lorient,4,1,W
2021-02-28,Ligue 1,Home,Strasbourg,1,1,D
2021-03-03,Ligue 1,Home,Marseille,2,0,W
2021-03-14,Ligue 1,Away,Monaco,0,0,D
2021-03-21,Ligue 1,Home,Nîmes,1,2,L
2021-04-03,Ligue 1,Away,Paris S-G,1,0,W
2021-04-09,Ligue 1,Away,Metz,2,0,W
2021-04-16,Ligue 1,Home,Montpellier,1,1,D
2021-04-25,Ligue 1,Away,Lyon,3,2,W
2021-05-01,Ligue 1,Home,Nice,2,0,W
2021-05-07,Ligue 1,Away,Lens,3,0,W
2021-05-16,Ligue 1,Home,Saint-Étienne,0,0,D
2021-05-23,Ligue 1,Away,Angers,2,1,W
