Date,Comp,venue,opponent,goals_for,goals_against,result
2024-08-17,Ligue 1,Home,Saint-Étienne,1,0,W
2024-08-24,Ligue 1,Away,Lyon,2,0,W
2024-09-01,Ligue 1,Home,Lens,1,1,D
2024-09-14,Ligue 1,Away,Auxerre,3,0,W
2024-09-22,Ligue 1,Home,Le Havre,3,1,W
2024-09-28,Ligue 1,Home,Montpellier,2,1,W
2024-10-05,Ligue 1,Away,Rennes,2,1,W
2024-10-18,Ligue 1,Home,Lille,0,0,D
2024-10-27,Ligue 1,Away,Nice,1,2,L
2024-11-01,Ligue 1,Home,Angers,0,1,L
2024-11-09,Ligue 1,Away,Strasbourg,3,1,W
2024-11-22,Ligue 1,Home,Brest,3,2,W
2024-12-01,Ligue 1,Away,Marseille,1,2,L
2024-12-07,Ligue 1,Home,Toulouse,2,0,W
2024-12-14,Ligue 1,Away,Reims,0,0,D
2024-12-18,Ligue 1,Home,Paris S-G,2,4,L
2025-01-10,Ligue 1,Away,Nantes,2,2,D
2025-01-17,Ligue 1,Away,Montpellier,1,2,L
2025-01-25,Ligue 1,Home,Rennes,3,2,W
2025-02-01,Ligue 1,Home,Auxerre,4,2,W
2025-02-07,Ligue 1,Away,Paris S-G,1,4,L
2025-02-15,Ligue 1,Home,Nantes,7,1,W
2025-02-22,Ligue 1,Away,Lille,1,2,L
2025-02-28,Ligue 1,Home,Reims,3,0,W
2025-03-07,Ligue 1,Away,Toulouse,1,1,D
2025-03-15,Ligue 1,Away,Angers,2,0,W
2025-03-29,Ligue 1,Home,Nice,2,1,W
2025-04-05,Ligue 1,Away,Brest,1,2,L
2025-04-12,Ligue 1,Home,Marseille,3,0,W
2025-04-19,Ligue 1,Home,Strasbourg,0,0,D
2025-04-26,Ligue 1,Away,Le Havre,1,1,D
2025-05-03,Ligue 1,Away,Saint-Étienne,3,1,W
2025-05-10,Ligue 1,Home,Lyon,2,0,W
2025-05-17,Ligue 1,Away,Lens,0,4,L
