Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2022-08-07,15:00,Ligue 1,Matchweek 1,Sun,Home,W,4,1,Auxerre,2.4,0.6,59,32292,José Fonte,4-2-3-1,4-2-3-1,Eric Wattellier,Match Report,
2022-08-12,21:00,Ligue 1,Matchweek 2,Fri,Away,D,1,1,Nantes,2.0,1.0,69,30689,José Fonte,4-2-3-1,3-5-2,Bastien Dechepy,Match Report,
2022-08-21,20:45,Ligue 1,Matchweek 3,Sun,Home,L,1,7,Paris S-G,1.7,3.4,48,47526,José Fonte,4-2-3-1,3-4-3,Clément Turpin,Match Report,
2022-08-26,21:00,Ligue 1,Matchweek 4,Fri,Away,W,3,1,Ajaccio,1.7,1.5,58,9070,José Fonte,4-2-3-1,4-4-2,Thomas Léonard,Match Report,
2022-08-31,21:00,Ligue 1,Matchweek 5,Wed,Home,L,1,2,Nice,0.9,1.6,62,30254,José Fonte,4-2-3-1,3-5-2,Jeremy Stinat,Match Report,
2022-09-04,13:00,Ligue 1,Matchweek 6,Sun,Away,W,3,1,Montpellier,1.6,0.5,75,12215,José Fonte,4-2-3-1,4-3-2-1,Jérôme Brisard,Match Report,
2022-09-10,21:00,Ligue 1,Matchweek 7,Sat,Away,L,1,2,Marseille,1.0,2.2,47,62985,José Fonte,3-4-3,3-4-3,Benoît Millot,Match Report,
2022-09-17,21:00,Ligue 1,Matchweek 8,Sat,Home,W,2,1,Toulouse,1.0,0.8,45,33635,José Fonte,4-2-3-1,5-4-1,Pierre Gaillouste,Match Report,
2022-10-02,13:00,Ligue 1,Matchweek 9,Sun,Away,L,1,2,Lorient,2.2,0.6,63,14916,José Fonte,4-2-3-1,4-2-3-1,Hakim Ben El Hadj Salem,Match Report,
2022-10-09,20:45,Ligue 1,Matchweek 10,Sun,Home,W,1,0,Lens,2.6,1.2,45,48527,José Fonte,4-2-3-1,3-4-3,François Letexier,Match Report,
