Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2022-07-31,21:00,Trophée des Champions,Trophée des Champions,Sun,Neutral,W,4,0,Nantes,,,62.0,28000,Marquinhos,3-4-3,3-4-1-2,Orel Grinfeeld,Match Report,
2022-08-06,21:00,Ligue 1,Matchweek 1,Sat,Away,W,5,0,Clermont Foot,3.5,0.3,62.0,12203,Marquinhos,3-4-3,4-2-3-1,Jeremy Stinat,Match Report,
2022-08-13,21:00,Ligue 1,Matchweek 2,Sat,Home,W,5,2,Montpellier,3.2,0.9,59.0,46000,Marquinhos,3-4-1-2,4-1-4-1,Willy Delajod,Match Report,
2022-08-21,20:45,Ligue 1,Matchweek 3,Sun,Away,W,7,1,Lille,3.4,1.7,52.0,47526,Marquinhos,3-4-3,4-2-3-1,Clément Turpin,Match Report,
2022-08-28,20:45,Ligue 1,Matchweek 4,Sun,Home,D,1,1,Monaco,2.7,1.2,67.0,46000,Marquinhos,3-4-3,5-3-2,Benoît Bastien,Match Report,
2022-08-31,21:00,Ligue 1,Matchweek 5,Wed,Away,W,3,0,Toulouse,2.8,0.8,62.0,31700,Marquinhos,3-4-3,3-4-3,Hakim Ben El Hadj Salem,Match Report,
2022-09-03,21:00,Ligue 1,Matchweek 6,Sat,Away,W,3,0,Nantes,2.7,0.4,60.0,34406,Marquinhos,3-4-3,3-4-3,Pierre Gaillouste,Match Report,
2022-09-06,21:00,Champions Lg,Group stage,Tue,Home,W,2,1,it Juventus,1.7,1.0,57.0,47415,Marquinhos,3-4-3,3-5-2,Anthony Taylor,Match Report,
2022-09-10,17:00,Ligue 1,Matchweek 7,Sat,Home,W,1,0,Brest,1.7,1.1,61.0,45000,Presnel Kimpembe,3-4-1-2,5-3-2,Jérémie Pignard,Match Report,
2022-09-14,22:00,Champions Lg,Group stage,Wed,Away,W,3,1,il Maccabi Haifa,1.8,1.0,56.0,30412,Marquinhos,3-4-3,5-3-2,Daniel Siebert,Match Report,
2022-09-18,20:45,Ligue 1,Matchweek 8,Sun,Away,W,1,0,Lyon,1.6,1.0,65.0,58230,Marquinhos,3-4-3,4-4-2,François Letexier,Match Report,
2022-10-01,21:00,Ligue 1,Matchweek 9,Sat,Home,W,2,1,Nice,1.0,0.5,57.0,47000,Marquinhos,3-4-3,5-4-1,Jérôme Brisard,Match Report,
2022-10-05,20:00,Champions Lg,Group stage,Wed,Away,D,1,1,pt Benfica,1.0,1.4,64.0,62295,Marquinhos,3-4-3,4-2-3-1,Jesús Gil,Match Report,
2022-10-08,21:00,Ligue 1,Matchweek 10,Sat,Away,D,0,0,Reims,1.2,1.8,63.0,20543,Marquinhos,3-4-3,3-5-2,Pierre Gaillouste,Match Report,
2022-10-11,21:00,Champions Lg,Group stage,Tue,Home,D,1,1,pt Benfica,1.2,1.2,61.0,46435,Marquinhos,3-4-3,4-2-3-1,Michael Oliver,Match Report,
2022-10-16,20:45,Ligue 1,Matchweek 11,Sun,Home,W,1,0,Marseille,2.5,1.2,50.0,47000,Marquinhos,4-3-1-2,3-4-3,Clément Turpin,Match Report,
2022-10-21,21:00,Ligue 1,Matchweek 12,Fri,Away,W,3,0,Ajaccio,2.5,0.3,65.0,10000,Marquinhos,4-3-1-2,4-4-2,Johan Hamel,Match Report,
2022-10-25,21:00,Champions Lg,Group stage,Tue,Home,W,7,2,il Maccabi Haifa,2.6,0.8,62.0,46435,Marquinhos,4-3-1-2,3-5-2,Felix Zwayer,Match Report,
2022-10-29,17:00,Ligue 1,Matchweek 13,Sat,Home,W,4,3,Troyes,2.9,2.0,67.0,47000,Presnel Kimpembe,4-3-3,5-4-1,Eric Wattellier,Match Report,
