Date,Comp,venue,opponent,goals_for,goals_against,result
2024-08-18,Ligue 1,Away,Montpellier,1,1,D
2024-08-25,Ligue 1,Home,Rennes,3,1,W
2024-08-30,Ligue 1,Away,Lyon,3,4,L
2024-09-15,Ligue 1,Home,Angers,1,1,D
2024-09-21,Ligue 1,Away,Lille,3,3,D
2024-09-29,Ligue 1,Home,Marseille,1,0,W
2024-10-06,Ligue 1,Home,Lens,2,2,D
2024-10-19,Ligue 1,Away,Paris S-G,2,4,L
2024-10-27,Ligue 1,Home,Nantes,3,1,W
2024-11-02,Ligue 1,Away,Saint-Étienne,0,2,L
2024-11-09,Ligue 1,Home,Monaco,1,3,L
2024-11-24,Ligue 1,Away,Nice,1,2,L
2024-11-30,Ligue 1,Away,Brest,1,3,L
2024-12-08,Ligue 1,Home,Reims,0,0,D
2024-12-15,Ligue 1,Away,Le Havre,3,0,W
2025-01-05,Ligue 1,Home,Auxerre,3,1,W
2025-01-12,Ligue 1,Away,Toulouse,2,1,W
2025-01-19,Ligue 1,Away,Marseille,1,1,D
2025-01-25,Ligue 1,Home,Lille,2,1,W
2025-02-02,Ligue 1,Away,Rennes,0,1,L
2025-02-09,Ligue 1,Home,Montpellier,2,0,W
2025-02-16,Ligue 1,Away,Lens,2,0,W
2025-02-23,Ligue 1,Home,Brest,0,0,D
2025-03-02,Ligue 1,Away,Auxerre,1,0,W
2025-03-09,Ligue 1,Away,Nantes,1,0,W
2025-03-16,Ligue 1,Home,Toulouse,2,1,W
2025-03-28,Ligue 1,Home,Lyon,4,2,W
2025-04-06,Ligue 1,Away,Reims,1,0,W
2025-04-12,Ligue 1,Home,Nice,2,2,D
2025-04-19,Ligue 1,Away,Monaco,0,0,D
2025-04-26,Ligue 1,Home,Saint-Étienne,3,1,W
2025-05-03,Ligue 1,Home,Paris S-G,2,1,W
2025-05-10,Ligue 1,Away,Angers,1,2,L
2025-05-17,Ligue 1,Home,Le Havre,2,3,L
