Date,Comp,venue,opponent,goals_for,goals_against,result
2023-08-13,Ligue 1,Home,Le Havre,2,2,D
2023-08-19,Ligue 1,Away,Lyon,4,1,W
2023-08-27,Ligue 1,Home,Reims,1,3,L
2023-09-03,Ligue 1,Away,Lille,0,1,L
2023-09-17,Ligue 1,Away,Strasbourg,2,2,D
2023-09-24,Ligue 1,Home,Rennes,0,0,D
2023-10-01,Ligue 1,Away,Lorient,3,0,W
2023-10-22,Ligue 1,Away,Nantes,0,2,L
2023-10-29,Ligue 1,Home,Toulouse,3,0,W
2023-11-03,Ligue 1,Away,Paris S-G,0,3,L
2023-11-10,Ligue 1,Home,Nice,0,0,D
2023-11-26,Ligue 1,Home,Brest,1,3,L
2023-11-29,Ligue 1,Home,Clermont Foot,1,1,D
2023-12-03,Ligue 1,Away,Monaco,0,2,L
2023-12-08,Ligue 1,Home,Lens,0,0,D
2023-12-17,Ligue 1,Away,Metz,1,0,W
2023-12-20,Ligue 1,Home,Marseille,1,1,D
2024-01-14,Ligue 1,Away,Brest,0,2,L
2024-01-28,Ligue 1,Home,Lille,0,0,D
2024-02-03,Ligue 1,Away,Rennes,1,2,L
2024-02-11,Ligue 1,Home,Lyon,1,2,L
2024-02-18,Ligue 1,Home,Metz,3,0,W
2024-02-25,Ligue 1,Away,Marseille,1,4,L
2024-03-03,Ligue 1,Home,Strasbourg,2,2,D
2024-03-08,Ligue 1,Away,Nice,2,1,W
2024-03-17,Ligue 1,Home,Paris S-G,2,6,L
2024-03-31,Ligue 1,Away,Le Havre,2,0,W
2024-04-07,Ligue 1,Home,Lorient,2,0,W
2024-04-14,Ligue 1,Away,Clermont Foot,1,1,D
2024-04-21,Ligue 1,Away,Reims,2,1,W
2024-04-26,Ligue 1,Home,Nantes,1,1,D
2024-05-03,Ligue 1,Away,Toulouse,2,1,W
2024-05-12,Ligue 1,Home,Monaco,0,2,L
2024-05-19,Ligue 1,Away,Lens,2,2,D
