Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2021-08-07,17:00,Ligue 1,Matchweek 1,Sat,Home,D,1,1,Brest,1.4,0.8,68,29018.0,Leo Dubois,4-3-3,4-2-3-1,Mikael Lesage,Match Report,
2021-08-15,13:00,Ligue 1,Matchweek 2,Sun,Away,L,0,3,Angers,0.9,1.8,57,6154.0,Leo Dubois,4-3-3,3-4-1-2,Clément Turpin,Match Report,
2021-08-22,13:00,Ligue 1,Matchweek 3,Sun,Home,D,3,3,Clermont Foot,3.3,1.4,55,34713.0,Leo Dubois,4-2-3-1,4-2-3-1,Thomas Léonard,Match Report,
2021-08-27,21:00,Ligue 1,Matchweek 4,Fri,Away,W,1,0,Nantes,1.2,1.4,64,23177.0,Leo Dubois,4-2-3-1,4-2-3-1,Jérôme Brisard,Match Report,
2021-09-12,20:45,Ligue 1,Matchweek 5,Sun,Home,W,3,1,Strasbourg,1.6,1.6,58,33267.0,Moussa Dembélé,4-2-3-1,5-3-2,Ruddy Buquet,Match Report,
2021-09-16,20:00,Europa Lg,Group stage,Thu,Away,W,2,0,sct Rangers,1.1,0.6,52,44906.0,Houssem Aouar,4-3-3,4-3-3,Andreas Ekberg,Match Report,
2021-09-19,20:45,Ligue 1,Matchweek 6,Sun,Away,L,1,2,Paris S-G,0.8,2.0,46,47611.0,Jason Denayer,4-2-3-1,4-2-3-1,Clément Turpin,Match Report,
2021-09-22,21:00,Ligue 1,Matchweek 7,Wed,Home,W,3,1,Troyes,1.8,1.4,68,29714.0,Houssem Aouar,4-2-3-1,3-4-3,Stéphanie Frappart,Match Report,
2021-09-25,21:00,Ligue 1,Matchweek 8,Sat,Home,D,1,1,Lorient,1.3,0.7,53,36424.0,Leo Dubois,4-2-3-1,5-3-2,Bastien Dechepy,Match Report,
2021-09-30,18:45,Europa Lg,Group stage,Thu,Home,W,3,0,dk Brøndby,3.8,0.7,71,25466.0,Leo Dubois,4-2-3-1,5-4-1,Harald Lechner,Match Report,
2021-10-03,20:45,Ligue 1,Matchweek 9,Sun,Away,D,1,1,Saint-Étienne,1.3,2.3,56,33643.0,Leo Dubois,4-2-3-1,4-2-3-1,François Letexier,Match Report,
2021-10-16,21:00,Ligue 1,Matchweek 10,Sat,Home,W,2,0,Monaco,2.6,0.6,61,50585.0,Leo Dubois,4-2-3-1,4-4-2,Amaury Delerue,Match Report,
2021-10-21,21:00,Europa Lg,Group stage,Thu,Away,W,4,3,cz Sparta Prague,2.2,0.6,56,12427.0,Houssem Aouar,4-2-3-1,4-4-1-1,Matej Jug,Match Report,
2021-10-24,13:00,Ligue 1,Matchweek 11,Sun,Away,L,2,3,Nice,1.4,2.4,57,24519.0,Leo Dubois,4-2-3-1,4-4-2,Jérôme Brisard,Match Report,
2021-10-30,21:00,Ligue 1,Matchweek 12,Sat,Home,W,2,1,Lens,1.9,2.1,54,50373.0,Leo Dubois,4-2-3-1,3-4-1-2,Mikael Lesage,Match Report,
2021-11-04,18:45,Europa Lg,Group stage,Thu,Home,W,3,0,cz Sparta Prague,2.5,1.4,59,33934.0,Houssem Aouar,4-2-3-1,4-3-3,Maurizio Mariani,Match Report,
2021-11-07,20:45,Ligue 1,Matchweek 13,Sun,Away,L,1,4,Rennes,1.1,3.3,51,28222.0,Leo Dubois,4-3-3,4-4-1-1,Benoît Bastien,Match Report,
2021-11-25,21:00,Europa Lg,Group stage,Thu,Away,W,3,1,dk Brøndby,1.1,1.3,64,16645.0,Moussa Dembélé,4-4-2,3-5-2,Georgi Kabakov,Match Report,
2021-11-28,17:00,Ligue 1,Matchweek 15,Sun,Away,W,1,0,Montpellier,0.9,1.2,56,14747.0,Houssem Aouar,4-2-3-1,4-1-4-1,Thomas Léonard,Match Report,
2021-12-01,21:00,Ligue 1,Matchweek 16,Wed,Home,L,1,2,Reims,2.6,1.2,62,,Houssem Aouar,4-2-3-1,3-5-2,Benoît Millot,Match Report,
2021-12-05,20:45,Ligue 1,Matchweek 17,Sun,Away,D,2,2,Bordeaux,2.3,2.6,70,25210.0,Houssem Aouar,3-4-3,4-4-2,Jérôme Brisard,Match Report,
2021-12-09,18:45,Europa Lg,Group stage,Thu,Home,D,1,1,sct Rangers,1.0,0.5,50,26842.0,Moussa Dembélé,4-2-3-1,4-2-3-1,Radu Petrescu,Match Report,
2021-12-12,13:00,Ligue 1,Matchweek 18,Sun,Away,D,0,0,Lille,0.4,1.5,50,40248.0,Houssem Aouar,3-4-1-2,4-4-2,Amaury Delerue,Match Report,
2021-12-17,21:00,Coupe de France,Round of 64,Fri,Away,,1,1,Paris FC,,,73,15717.0,Moussa Dembélé,3-4-3,3-4-3,Jeremy Stinat,Match Report,Match Cancelled
2021-12-22,21:00,Ligue 1,Matchweek 19,Wed,Home,D,1,1,Metz,2.3,0.5,75,34867.0,Moussa Dembélé,3-4-3,3-4-3,Pierre Gaillouste,Match Report,
2022-01-09,20:45,Ligue 1,Matchweek 20,Sun,Home,D,1,1,Paris S-G,1.0,1.0,32,4977.0,Leo Dubois,3-4-3,4-3-3,François Letexier,Match Report,
2022-01-16,17:05,Ligue 1,Matchweek 21,Sun,Away,W,1,0,Troyes,2.8,0.4,62,4224.0,Leo Dubois,3-4-3,3-5-1-1,Jérôme Brisard,Match Report,
2022-01-21,21:00,Ligue 1,Matchweek 22,Fri,Home,W,1,0,Saint-Étienne,1.8,0.3,59,5000.0,Leo Dubois,3-4-3,5-4-1,Antony Gautier,Match Report,
2022-02-01,21:00,Ligue 1,Matchweek 14,Tue,Home,W,2,1,Marseille,1.2,0.4,55,,Leo Dubois,3-4-3,4-3-3,Benoît Bastien,Match Report,
2022-02-05,21:00,Ligue 1,Matchweek 23,Sat,Away,L,0,2,Monaco,1.3,2.3,63,6550.0,Leo Dubois,3-4-3,4-1-4-1,Ruddy Buquet,Match Report,
2022-02-12,21:00,Ligue 1,Matchweek 24,Sat,Home,W,2,0,Nice,2.4,0.1,60,41974.0,Leo Dubois,4-2-3-1,4-4-2,Benoît Millot,Match Report,
2022-02-19,17:00,Ligue 1,Matchweek 25,Sat,Away,D,1,1,Lens,1.4,1.2,63,36624.0,Leo Dubois,4-2-3-1,3-5-1-1,Jérôme Brisard,Match Report,
2022-02-27,20:45,Ligue 1,Matchweek 26,Sun,Home,L,0,1,Lille,1.4,0.7,64,42647.0,Leo Dubois,4-2-3-1,4-2-3-1,Clément Turpin,Match Report,
