Date,Comp,venue,opponent,goals_for,goals_against,result
2020-08-23,Ligue 1,Away,Nice,1,2,L
2020-09-10,Ligue 1,Home,Paris S-G,1,0,W
2020-09-13,Ligue 1,Away,Lorient,3,2,W
2020-09-19,Ligue 1,Home,Bordeaux,2,1,W
2020-09-27,Ligue 1,Away,Nîmes,1,1,D
2020-10-03,Ligue 1,Home,Saint-Étienne,2,0,W
2020-10-18,Ligue 1,Away,Lille,0,4,L
2020-11-08,Ligue 1,Home,Reims,4,4,D
2020-11-22,Ligue 1,Away,Dijon,1,0,W
2020-11-25,Ligue 1,Home,Nantes,1,1,D
2020-11-29,Ligue 1,Home,Angers,1,3,L
2020-12-05,Ligue 1,Away,Rennes,2,0,W
2020-12-12,Ligue 1,Home,Montpellier,2,3,L
2020-12-16,Ligue 1,Away,Monaco,3,0,W
2020-12-19,Ligue 1,Away,Metz,0,2,L
2020-12-23,Ligue 1,Home,Brest,2,1,W
2021-01-06,Ligue 1,Away,Lyon,2,3,L
2021-01-09,Ligue 1,Home,Strasbourg,0,1,L
2021-01-17,Ligue 1,Away,Nantes,1,1,D
2021-01-20,Ligue 1,Away,Marseille,1,0,W
2021-01-23,Ligue 1,Home,Nice,0,1,L
2021-01-30,Ligue 1,Away,Montpellier,2,1,W
2021-02-03,Ligue 1,Home,Marseille,2,2,D
2021-02-06,Ligue 1,Home,Rennes,0,0,D
2021-02-13,Ligue 1,Away,Reims,1,1,D
2021-02-21,Ligue 1,Home,Dijon,2,1,W
2021-02-28,Ligue 1,Away,Angers,2,2,D
2021-03-03,Ligue 1,Away,Saint-Étienne,3,2,W
2021-03-14,Ligue 1,Home,Metz,2,2,D
2021-03-21,Ligue 1,Away,Strasbourg,2,1,W
2021-04-03,Ligue 1,Home,Lyon,1,1,D
2021-04-11,Ligue 1,Home,Lorient,4,1,W
2021-04-18,Ligue 1,Away,Brest,1,1,D
2021-04-25,Ligue 1,Home,Nîmes,2,1,W
2021-05-01,Ligue 1,Away,Paris S-G,1,2,L
2021-05-07,Ligue 1,Home,Lille,0,3,L
2021-05-16,Ligue 1,Away,Bordeaux,0,3,L
2021-05-23,Ligue 1,Home,Monaco,0,0,D
